Question,Answer
20 + 72.74 + 86 + 73.23 + 24.3,276.27
4 + 49.66 + 44,97.66
100 + 73.18 + 92 + 10.42 + 59.73 + 20.47,355.8
52.91 + 84 + 82.42 + 59.4 + 55 + 91,424.73
79.81 + 67 + 54 + 86.31 + 41.22 + 51,379.34
51.56 + 97.1 + 50.67 + 89.17 + 74 + 6,368.5
85.12 + 41 + 18.09 + 65 + 54 + 13.47,276.68
46.77 + 71.01 + 51,168.78
64.85 + 16.37 + 9 + 30.88 + 41,162.1
97.16 + 81 + 32 + 33.59 + 64.23 + 97 + 86,490.98
18.9 + 83 + 68,169.9
12.58 + 3 + 30.72 + 85,131.3
91 + 7 + 15 + 58,171.0
21 + 8 + 1 + 22,52.0
75 + 60.64 + 84 + 56 + 3 + 61.52,340.16
84.78 + 12 + 91,187.78
25.25 + 90.15 + 69.88 + 14.44 + 52.89,252.61
35.78 + 32.54 + 95 + 37,200.32
45 + 94.5 + 46 + 61,246.5
78 + 46.91 + 58.4,183.31
55 + 87 + 23 + 3.32,168.32
69 + 66.12 + 30 + 8 + 68 + 4.39,245.51
95.17 + 94 + 36.21 + 100 + 31 + 79.05 + 15.31,450.74
7.39 + 89.91 + 79.55,176.85
10 + 81.76 + 2 + 29 + 44 + 47 + 5.71,219.47
44.09 + 16.3 + 56 + 62.41,178.8
93 + 51.34 + 34.56,178.9
12.98 + 21.69 + 11 + 97,142.67
1 + 46.9 + 32 + 91 + 30 + 42.27 + 31,274.17
86 + 79.65 + 70.04,235.69
51 + 33.46 + 82.19 + 27 + 43.8 + 25.07,262.52
76.85 + 26 + 1.47 + 27.46 + 15.85 + 13.12,160.75
33 + 76.13 + 65.71 + 39.94 + 1,215.78
65 + 76 + 57,198.0
31.03 + 42.88 + 18.33 + 94.63 + 23.59 + 81 + 56,347.46
54.12 + 99 + 78.83,231.95
44.63 + 59 + 6.2 + 66 + 51.37 + 76.89,304.09
55.9 + 80 + 9,144.9
78.08 + 95 + 21 + 24.14,218.22
17 + 12 + 87 + 82 + 80,278.0
100 + 5.47 + 18,123.47
39.53 + 77 + 77.88 + 30.32 + 85 + 84,393.73
49 + 64 + 55.48 + 67 + 11.22,246.7
75.78 + 14.23 + 32,122.01
92.54 + 69.89 + 68.46 + 65,295.89
52.57 + 44 + 1.17 + 41.97 + 85,224.71
18 + 65 + 64.19 + 62 + 38.88 + 25.19,273.26
19.91 + 41.2 + 70 + 76.16 + 19,226.27
4 + 71 + 26.57,101.57
70.26 + 8.48 + 18 + 16 + 75 + 44 + 93.02,324.76
30.73 + 60 + 5.89 + 82.45 + 40.95 + 5.29,225.31
33 + 6 + 35 + 2,76.0
70 + 36.15 + 59.66 + 89,254.81
26.92 + 6.84 + 70 + 92 + 13.14 + 58.71 + 60,327.61
37.78 + 63 + 86.16 + 41 + 21.83,249.77
55 + 20.55 + 18.89 + 66.6 + 22.72,183.76
1.84 + 22 + 79.35 + 36 + 73 + 69.93,282.12
5.2 + 74.16 + 73.17 + 19 + 10,181.53
25.83 + 53.36 + 53 + 36 + 20,188.19
7 + 76.0 + 55.95 + 18.06 + 17.37 + 11 + 67.32,252.7
7 + 75.42 + 6.59 + 38.92 + 34.03,161.96
95.52 + 58 + 47.32 + 70 + 32,302.84
14 + 16 + 43 + 84.05 + 96,253.05
10 + 3.11 + 93.84 + 46.92,153.87
52.23 + 21 + 79 + 86,238.23
3 + 28 + 34.65 + 54.08 + 76.85,196.58
51.86 + 24 + 15,90.86
77 + 2 + 57 + 69 + 77.59,282.59
42 + 9.56 + 9 + 93.66 + 8.0 + 19.3,181.52
92 + 21 + 2.13 + 93.52 + 56,264.65
21.68 + 28 + 52.57 + 47.76 + 92.83,242.84
59.6 + 3 + 22 + 57,141.6
63.84 + 63.6 + 89.06 + 9.17 + 38 + 22,285.67
53.78 + 46 + 14.86 + 3.05 + 50 + 12 + 61,240.69
69.44 + 31.82 + 56.48 + 15.06,172.8
14 + 26.48 + 20.09 + 30 + 50.04,140.61
66 + 80.19 + 44,190.19
97 + 77 + 9 + 23.87 + 1.21,208.08
18 + 91.24 + 20.5 + 97 + 53,279.74
42 + 32 + 95.78 + 40.88 + 45,255.66
11.42 + 43 + 12.94,67.36
16 + 45 + 93,154.0
95 + 77.79 + 53.15,225.94
69 + 45 + 69.39 + 30.21 + 82.12 + 9 + 32,336.72
44 + 43.01 + 43 + 70 + 47.3 + 42.95,290.26
50.76 + 42.62 + 35.88 + 63 + 23.76,216.02
79 + 73.38 + 20.97,173.35
67.7 + 40.13 + 30,137.83
90 + 24 + 8 + 37 + 54.51 + 7.3,220.81
76 + 15 + 22.77,113.77
23 + 66 + 69.42 + 10.5,168.92
61 + 23.93 + 21.64 + 29.85,136.42
7 + 29.6 + 62 + 1.51,100.11
62.51 + 28.86 + 68 + 10,169.37
73 + 66.34 + 32.19 + 44 + 83.15,298.68
70 + 29 + 61 + 39 + 95 + 36 + 10.96,340.96
56 + 23 + 35 + 83,197.0
89.87 + 62 + 48,199.87
51.17 + 60.9 + 10.72 + 1.08,123.87
9.72 + 47.53 + 80.06,137.31
74 + 72 + 20.91 + 93.73 + 13 + 93.23,366.87
26.29 + 66.17 + 4 + 89.04,185.5
47 + 19.28 + 91 + 69.45 + 48.3 + 88,363.03
1.88 + 27.19 + 63,92.07
53 + 11.79 + 34 + 76 + 99 + 26,299.79
32 + 91 + 82,205.0
88.37 + 83 + 41.16 + 45.85 + 60 + 5,323.38
62.14 + 55.39 + 13 + 70 + 75.7 + 74.11,350.34
79.24 + 12.93 + 70.1 + 17.37 + 50.3 + 41,270.94
49.6 + 27 + 16 + 65 + 78 + 2 + 43.33,280.93
69 + 22 + 86.66,177.66
24.61 + 91.75 + 85.37 + 6 + 35.64,243.37
83.36 + 31 + 38 + 13 + 67.03 + 82.97 + 58,373.36
62 + 69 + 12.21 + 84,227.21
23 + 3.12 + 25.41 + 90 + 42,183.53
53 + 93.71 + 67 + 33.33 + 91.19,338.23
96 + 59.82 + 85 + 50 + 7.02,297.84
86 + 9 + 70,165.0
98 + 25 + 91 + 42 + 90,346.0
81.42 + 43.87 + 59.97 + 13.98 + 90.26 + 45 + 62.18,396.68
9 + 53 + 74.87,136.87
37 + 33 + 60 + 19.29,149.29
49.37 + 40.66 + 77 + 34.56 + 99 + 25.09,325.68
49 + 39 + 63.05 + 48 + 14 + 49,262.05
69 + 56.15 + 71.93 + 29 + 86.88 + 8 + 64.63,385.59
19.48 + 72.88 + 95 + 33.27 + 17 + 82,319.63
9 + 74.67 + 100 + 46 + 45 + 25.2 + 62.2,362.07
48 + 9 + 48.44 + 40 + 27 + 2 + 87,261.44
57.46 + 54.49 + 36 + 91,238.95
98 + 38 + 19 + 63 + 84.87 + 98,400.87
85.43 + 66.62 + 59.39 + 77,288.44
22 + 91.19 + 38 + 96,247.19
99 + 35.06 + 14.53 + 25 + 15 + 62.72,251.31
87.25 + 50.45 + 89 + 36 + 69.18 + 23.84,355.72
17.01 + 68.05 + 68,153.06
66 + 92.75 + 78 + 33.29 + 29,299.04
41 + 72.84 + 34.98 + 53.07 + 24,225.89
99.45 + 61 + 30 + 76,266.45
81.84 + 3.45 + 69 + 87.64,241.93
63.53 + 93.23 + 16 + 100 + 87.57 + 7.56 + 72.88,440.77
22 + 36 + 77 + 6.17,141.17
11 + 26 + 77 + 58.25 + 20 + 1.97 + 43.19,237.41
21.25 + 45 + 24.65 + 73 + 54 + 26,243.9
19 + 13 + 89.0 + 68 + 73 + 99,361.0
46.33 + 30.15 + 94.64 + 52.98 + 12 + 7.75 + 84,327.85
82 + 2.33 + 26.62 + 78.94 + 82.14 + 79,351.03
65.73 + 20 + 83.25 + 30.39 + 87,286.37
26.49 + 91.48 + 39 + 87 + 29.52,273.49
93 + 42.54 + 9,144.54
2 + 24.62 + 36 + 45 + 96.3 + 26.5,230.42
8.3 + 91 + 90.47 + 35 + 32 + 5 + 35,296.77
32.8 + 91 + 1.25,125.05
5 + 10.72 + 97.46,113.18
53 + 90 + 32 + 58.35 + 32 + 63,328.35
44 + 56 + 96.99,196.99
18 + 55 + 81.75 + 74.52 + 19.02 + 88.64 + 41.27,378.2
79 + 82.68 + 85.19 + 45.02 + 21.01 + 18.2,331.1
41.75 + 60.44 + 89.11 + 54.8 + 89,335.1
96.46 + 81.61 + 20 + 99 + 93 + 75.81 + 51,516.88
42.55 + 45.15 + 92 + 69.28 + 20.3 + 73.21 + 8,350.49
98.22 + 67.61 + 65.44 + 73.15 + 58 + 34,396.42
31 + 81.2 + 74.34,186.54
61 + 76 + 83.9 + 87 + 41.32 + 25.97 + 51.99,427.18
30 + 50 + 14.9 + 57,151.9
44.97 + 44 + 97 + 85 + 78.61,349.58
13 + 44.86 + 46 + 94.8,198.66
86.34 + 2.62 + 27.05 + 25,141.01
87 + 91.17 + 78.36 + 96 + 33,385.53
45 + 4.91 + 27.28 + 17 + 42,136.19
29.84 + 66 + 13.36,109.2
80 + 63 + 84,227.0
19 + 92.27 + 69.76 + 84 + 69,334.03
13.22 + 13 + 92,118.22
30.98 + 49.47 + 69 + 89 + 45.65 + 57.34,341.44
15.66 + 56 + 6 + 12.71 + 52 + 86,228.37
88.63 + 24.37 + 12.2,125.2
77 + 64 + 88,229.0
22 + 1.32 + 45,68.32
39 + 64 + 7.03 + 15.19,125.22
15 + 56 + 23.93 + 91.98,186.91
14.89 + 68.02 + 92 + 6.01 + 98 + 51,329.92
28 + 86.86 + 16.76,131.62
72.01 + 70.09 + 66,208.1
49.62 + 92.44 + 10.88 + 32.11,185.05
12.03 + 94.03 + 45 + 92 + 43.95,287.01
39.97 + 82 + 39 + 69,229.97
93.93 + 38.53 + 54.96 + 46 + 16.36,249.78
10.31 + 55.42 + 67.52 + 60.53 + 6 + 67 + 97,363.78
87.43 + 31.73 + 67.37 + 1.82 + 62,250.35
77.5 + 34 + 21.79 + 54.1 + 55.49 + 33.87 + 68,344.75
43.42 + 57 + 85.01,185.43
53 + 96 + 63 + 98,310.0
69.83 + 32 + 53.18 + 14.21,169.22
22 + 57 + 22 + 74 + 26 + 99.41 + 88,388.41
37.76 + 82 + 60 + 92 + 45 + 63.29 + 11,391.05
50 + 24.31 + 55.51 + 27.01 + 79.29,236.12
38 + 92.51 + 74.21 + 93 + 6.25 + 62.41,366.38
12 + 79.29 + 9 + 68,168.29
46 + 71.76 + 65.41,183.17
19.05 + 66 + 76,161.05
88.62 + 58 + 16.29 + 87.38 + 60 + 80.52,390.81
99 + 35.54 + 86 + 22,242.54
87.85 + 96.15 + 68 + 5.85 + 26.18,284.03
53 + 81 + 81 + 91 + 15.85 + 48 + 7.44,377.29
50 + 4 + 32.06 + 45 + 1,132.06
67.87 + 28 + 58.97,154.84
67 + 29.79 + 57.11 + 72.23 + 4,230.13
16.82 + 46 + 43 + 1.66 + 48 + 6,161.48
86.42 + 98.44 + 39.15 + 74.7,298.71
4.74 + 28 + 46 + 85.11 + 31.35,195.2
53 + 38.74 + 51 + 53.27 + 63.51 + 2 + 8.08,269.6
18 + 69.92 + 99 + 48 + 97.91,332.83
89.77 + 98 + 94.06 + 91 + 43,415.83
47.55 + 31.42 + 67.83 + 64,210.8
92.64 + 76 + 67.89 + 12.97 + 91 + 76 + 1,417.5
78 + 65.05 + 29.18 + 56 + 44 + 64.25,336.48
45 + 9 + 33.45 + 1.13 + 78 + 38,204.58
66.42 + 7.51 + 76 + 76 + 9 + 16.09 + 50,301.02
70.17 + 55 + 16.0 + 66.23 + 1.17,208.57
87 + 61.86 + 60 + 94,302.86
80.67 + 53 + 77.89 + 58,269.56
66 + 41.43 + 14.6 + 31,153.03
60 + 3.39 + 79.68 + 49.16 + 15 + 91 + 84.64,382.87
48 + 93.63 + 82.09 + 18.43 + 54 + 46.4,342.55
81 + 79.02 + 1 + 93.17 + 51.61 + 70 + 52,427.8
60.67 + 18.57 + 54 + 73 + 35.52 + 62.64,304.4
55 + 28.57 + 53.83,137.4
16 + 75.17 + 44,135.17
61.39 + 99.45 + 11.51 + 25 + 54.81 + 44.54,296.7
49 + 58 + 99 + 3 + 85,294.0
1.89 + 12 + 52 + 54 + 85 + 22 + 90.72,317.61
47.54 + 73 + 48.25 + 46 + 23,237.79
41 + 47 + 37 + 76 + 92,293.0
15 + 15.38 + 20 + 77 + 74 + 79 + 97.13,377.51
25.47 + 79.85 + 10.62 + 22,137.94
56 + 39.29 + 2,97.29
16 + 45.03 + 57.97 + 69 + 62 + 98.92,348.92
19 + 3.87 + 44.87 + 99.22,166.96
49.9 + 69 + 31.88 + 30.33 + 62 + 84.22,327.33
45 + 23 + 41.41 + 48 + 81 + 29.97 + 19,287.38
92 + 91.9 + 84 + 31.09,298.99
100 + 68.8 + 54.47 + 70.12,293.39
81.36 + 85.26 + 95.36 + 68.45 + 44 + 29,403.43
51 + 83 + 87.68 + 6.49 + 99.72,327.89
43.83 + 44.25 + 96 + 38.39 + 50.43 + 48.43,321.33
68 + 43.12 + 23 + 63 + 18,215.12
66.89 + 16 + 23 + 67,172.89
39 + 58 + 86 + 78.68 + 24.09,285.77
94.18 + 74.04 + 66,234.22
52 + 13.18 + 71,136.18
24 + 95.6 + 62.66 + 80.8,263.06
46.19 + 21 + 8.23 + 79.45 + 90 + 4.54,249.41
56 + 95.44 + 60 + 8.75,220.19
82 + 88.35 + 40 + 16.1,226.45
42 + 25.41 + 89 + 72.95 + 10,239.36
63 + 10 + 74 + 40 + 57,244.0
17.1 + 10.9 + 27.85 + 21 + 38.03,114.88
51.89 + 80 + 45 + 94.85 + 49,320.74
42.37 + 84 + 94 + 78.23 + 100,398.6
44.52 + 76 + 84.61 + 13.92 + 55 + 12,286.05
59.06 + 51.05 + 45 + 78 + 11.87 + 6,250.98
70.47 + 61 + 14.17 + 11 + 60.61 + 70 + 78.22,365.47
66.65 + 4.8 + 19.18 + 70.92 + 30 + 48.37,239.92
43.04 + 5 + 18 + 95 + 64.09,225.13
97 + 9 + 67.9 + 36.59 + 8.34 + 74.83 + 47,340.66
36.58 + 89.95 + 54.78,181.31
76.86 + 66.25 + 38 + 49 + 57.95,288.06
4 + 79.34 + 49 + 39.48 + 17.89,189.71
69 + 50.11 + 13.47 + 77.88,210.46
51.66 + 41.33 + 84 + 34.96 + 88,299.95
95.18 + 67 + 16.2 + 44 + 44.58 + 49.52 + 33,349.48
91.04 + 33.21 + 82.67 + 45.46 + 71.56 + 1.4,325.34
91 + 21.17 + 74,186.17
45.26 + 96.87 + 44 + 81 + 12,279.13
30.36 + 88.73 + 51.8 + 19 + 2 + 49.09 + 2,242.98
71.78 + 95 + 33,199.78
89 + 60 + 59,208.0
34.24 + 57.52 + 77 + 28.27 + 14,211.03
60.05 + 67 + 69 + 30.37,226.42
28.81 + 62 + 20 + 44.6,155.41
4.88 + 86 + 60,150.88
25.94 + 23 + 43.47 + 1 + 44 + 11 + 92,240.41
46.13 + 84.68 + 16.11,146.92
17 + 16 + 6.88,39.88
13 + 17.78 + 34 + 42.28 + 90 + 81.06 + 85,363.12
47 + 28.25 + 98.53,173.78
27.11 + 94.88 + 74 + 8.73 + 90 + 53.0,347.72
84.28 + 20 + 12.3 + 52.62,169.2
47 + 63.62 + 59 + 53.17,222.79
8 + 62 + 22 + 12 + 25,129.0
1 + 96 + 88 + 48.66 + 13 + 78.25,324.91
96 + 57.5 + 84.71 + 59 + 31 + 16 + 87.01,431.22
22.01 + 14.02 + 47 + 15 + 47.56,145.59
66 + 86.79 + 72 + 61 + 63 + 93 + 78.45,520.24
75.93 + 40 + 54 + 36 + 3 + 45,253.93
89.92 + 30.38 + 74.78 + 19 + 57.74 + 35.84,307.66
9 + 60.15 + 3.02 + 71.76 + 1,144.93
84.42 + 6.21 + 98.15,188.78
69.25 + 44.78 + 98.88 + 49.86 + 20 + 48.55 + 86,417.32
84.68 + 83.51 + 82.74 + 23 + 65.26 + 97,436.19
87 + 84 + 51 + 6,228.0
59.97 + 76.77 + 59,195.74
88.51 + 83.89 + 67 + 31.81 + 81,352.21
38 + 92.54 + 65.18 + 64.03 + 13.09 + 32,304.84
36.62 + 19.21 + 44 + 86.6 + 86 + 84,356.43
70 + 7 + 6,83.0
74 + 45 + 44 + 95 + 67 + 49 + 75.03,449.03
89.28 + 71 + 80,240.28
59.44 + 29 + 59,147.44
91 + 61.96 + 51 + 38.04 + 17 + 69,328.0
87.77 + 35 + 49.72 + 50 + 100,322.49
21 + 26 + 81.86 + 5.1 + 32,165.96
1 + 58.03 + 91.47 + 21 + 37 + 68,276.5
37.19 + 14 + 57 + 40.57 + 36.25,185.01
69 + 75 + 56.12 + 60.61 + 87.01,347.74
49.81 + 2 + 81.03 + 11.65,144.49
48 + 22.0 + 84.41 + 21 + 89.81,265.22
93 + 49.06 + 61.62 + 84.97 + 25 + 39.55 + 88,441.2
6.43 + 6 + 75.66 + 67 + 51.86,206.95
53 + 61 + 42.77 + 44 + 31 + 21.12 + 12.08,264.97
30 + 53.51 + 51 + 48.39 + 38.18,221.08
38 + 55 + 99.03 + 60 + 44,296.03
20.34 + 19.95 + 55.43 + 69 + 25 + 6,195.72
88.04 + 92.97 + 67.66 + 94 + 58.06 + 41 + 21.02,462.75
23.11 + 44 + 30 + 20.48 + 94,211.59
23 + 58 + 81.41 + 35.89 + 90 + 26.79,315.09
45.72 + 49 + 29 + 15 + 70 + 14.29 + 58,281.01
79 + 52.82 + 94.69 + 40.39 + 42.07 + 1.2 + 14,324.17
89 + 48.94 + 32.81 + 20.05 + 93.57 + 38 + 79,401.37
48.08 + 56 + 65.8 + 29.13,199.01
52 + 12 + 31 + 86 + 43.85 + 10,234.85
60 + 9.52 + 82.4,151.92
68 + 47.26 + 92.99 + 36,244.25
14.53 + 21.96 + 60.46,96.95
3.92 + 46.56 + 88.81 + 75.86 + 9 + 10 + 27.74,261.89
17 + 25.96 + 88.91 + 95.92 + 49.94 + 2,279.73
20.2 + 56.19 + 11.74 + 39 + 79.55 + 29,235.68
65.53 + 58 + 22,145.53
56 + 83.06 + 32.83 + 13.55 + 5 + 56,246.44
87 + 50.04 + 72.82 + 24.15 + 14 + 54.74 + 80,382.75
88.76 + 37.03 + 61 + 11 + 68,265.79
30.71 + 10 + 92 + 81 + 10.59,224.3
98.42 + 72.86 + 17.8 + 70.53 + 7.43 + 96.71 + 61,424.75
88 + 40 + 64.07 + 40.84 + 78.91 + 46 + 80,437.82
40 + 67 + 64.26 + 36.59,207.85
80 + 83 + 25.05 + 94 + 73 + 77.88,432.93
88.15 + 28 + 24.73 + 66.09 + 69.42 + 12.86 + 59.87,349.12
86 + 48.53 + 49.87,184.4
59 + 6.58 + 27 + 68 + 23.87 + 17 + 94.17,295.62
96.25 + 40.35 + 84.85 + 40 + 97 + 71.76,430.21
71.41 + 37 + 9 + 33,150.41
3.54 + 66.3 + 45 + 49,163.84
63 + 13.46 + 57.6 + 75.96 + 64,274.02
52 + 50 + 13.93,115.93
13 + 96 + 14.86 + 44.18 + 2.19 + 90.37,260.6
97 + 16.34 + 2.14 + 64.99 + 58 + 11,249.47
98 + 23 + 9.36,130.36
59.81 + 92.74 + 12.73,165.28
2.47 + 4.08 + 32 + 21 + 97 + 26 + 59,241.55
60.69 + 92 + 67.28 + 82.68 + 95,397.65
26 + 56.21 + 78 + 13.7 + 9 + 31 + 23,236.91
1.23 + 14 + 70 + 2 + 97,184.23
11 + 13.51 + 91 + 62 + 53.44 + 6.0 + 11,247.95
49.79 + 87 + 38 + 5.73 + 76.23 + 6.42,263.17
84 + 51.33 + 88 + 57,280.33
94.33 + 55.06 + 33 + 80 + 45.31,307.7
60.34 + 33 + 75.81 + 69 + 62.73,300.88
94.88 + 11.96 + 23.36 + 28.53,158.73
42.5 + 81 + 20 + 91.66 + 69.25,304.41
93 + 83.82 + 38.37 + 23 + 22.72 + 2,262.91
38.99 + 28 + 30 + 100,196.99
28 + 41.18 + 34 + 71 + 50.71 + 22 + 77,323.89
56 + 82.31 + 42.95 + 73,254.26
29.98 + 72.24 + 61.34 + 48,211.56
21.39 + 28 + 22,71.39
70 + 84.66 + 50.99 + 35.27 + 11.19 + 37.94 + 86.78,376.83
93.39 + 27.39 + 88 + 94.75 + 88.28 + 64.86,456.67
11.04 + 95.89 + 76 + 10.98 + 37 + 4.45 + 83.24,318.6
87 + 51 + 13.39 + 99.55 + 88.35,339.29
57 + 15 + 16 + 49 + 34.66,171.66
50 + 58.56 + 6.64 + 33.09 + 4,152.29
98 + 19.12 + 57 + 91 + 20,285.12
60 + 86.63 + 69.41 + 93 + 9.33,318.37
73 + 95 + 68.71 + 10.74 + 92,339.45
11.47 + 95.98 + 93.99,201.44
64.39 + 38 + 74,176.39
93.19 + 31 + 57 + 82,263.19
54.86 + 20 + 46.11 + 87.17 + 40.18 + 16.44 + 48,312.76
22.59 + 58 + 30.52 + 57 + 39 + 68,275.11
24.9 + 11.08 + 20,55.98
58 + 14 + 30.68 + 52 + 73 + 49.67 + 79,356.35
