Question,Answer
7413.614 + 8257.2311 + 3285.2936,18956.1387
347.9399 + 3215.8363 + 90,3653.7762
9812.1266 + 89 + 3381.9561,13283.0827
1700.4756 + 55 + 36,1791.4756
1701.2649 + 4674.1923 + 8831.3857,15206.8429
8 + 3821.0058 + 8613.7141,12442.7199
5676.9854 + 74 + 48,5798.9854
37 + 75 + 5805.9759,5917.9759
5786.2168 + 31 + 1075.1851,6892.4019
4035.3176 + 2505.396 + 8534.5319,15075.2455
5 + 6932.4461 + 4515.6856,11453.1317
43 + 6378.5251 + 8568.0965,14989.6216
46 + 49 + 3357.2324,3452.2324
7 + 8302.4741 + 26,8335.4741
9584.1584 + 398.249 + 15,9997.4074
89 + 3710.4223 + 9340.8962,13140.3185
20 + 80 + 8779.4123,8879.4123
600.4266 + 3814.9611 + 4189.9049,8605.2926
1292.6699 + 5088.0107 + 6339.0827,12719.7633
1672.5849 + 5 + 8413.0589,10090.6438
4548.3891 + 1 + 6269.5023,10818.8914
8350.3234 + 6070.3357 + 38,14458.6591
55 + 4 + 1900.3906,1959.3906
30.1679 + 82 + 29,141.1679
84 + 3416.3992 + 49,3549.3992
6390.1777 + 9944.983 + 64,16399.1607
88 + 6526.6802 + 23,6637.6802
20 + 2567.7989 + 35,2622.7989
2922.9321 + 66 + 1603.5253,4592.4574
1471.4086 + 95 + 277.4566,1843.8652
68 + 83 + 37,188.0
558.8824 + 7172.9252 + 100,7831.8076
93 + 100 + 17,210.0
1410.6115 + 3290.722 + 66,4767.3335
2891.2145 + 52 + 32,2975.2145
53 + 98 + 70,221.0
9120.1933 + 8397.7695 + 7402.1887,24920.1515
9059.5387 + 59 + 6584.8337,15703.3724
51 + 2343.4927 + 1742.438,4136.9307
29 + 4790.2743 + 54,4873.2743
21.9634 + 8640.9219 + 7015.684,15678.5693
3816.9619 + 7770.6898 + 4329.7783,15917.43
1 + 5482.6664 + 6937.4576,12421.124
2264.9796 + 87 + 2590.1623,4942.1419
61 + 4350.1696 + 54,4465.1696
61 + 72 + 3233.3128,3366.3128
64 + 2 + 8793.5435,8859.5435
968.7075 + 1408.0016 + 24,2400.7091
8646.8333 + 49 + 3180.5193,11876.3526
50 + 126.4401 + 52,228.4401
84 + 6028.2147 + 58,6170.2147
92 + 2911.9453 + 8477.5044,11481.4497
84 + 66 + 99,249.0
8662.9065 + 743.6236 + 3775.6102,13182.1403
615.2852 + 7405.1413 + 52,8072.4265
4115.6726 + 51 + 3405.2757,7571.9483
87 + 6772.8057 + 66,6925.8057
4980.9791 + 6719.8761 + 54,11754.8552
97 + 23 + 9544.7336,9664.7336
6535.1112 + 69 + 18,6622.1112
96 + 86 + 2515.5172,2697.5172
49 + 76 + 88,213.0
9222.1292 + 63 + 8716.7097,18001.8389
980.0915 + 3559.522 + 5163.3775,9702.991
9694.3649 + 88 + 8739.6202,18521.9851
65 + 8669.837 + 2414.9601,11149.7971
3546.3074 + 828.4589 + 5519.0631,9893.8294
3649.0638 + 67 + 38,3754.0638
5056.603 + 6412.9996 + 2,11471.6026
2548.956 + 61 + 7522.1246,10132.0806
24 + 78 + 96,198.0
6452.4818 + 69 + 4847.1583,11368.6401
8414.3464 + 5724.114 + 8488.1041,22626.5645
9184.8869 + 7974.964 + 22,17181.8509
1544.0405 + 73 + 67,1684.0405
44 + 81 + 44,169.0
31 + 73 + 71,175.0
8682.9717 + 9426.0503 + 2454.3057,20563.3277
68 + 3601.0802 + 53,3722.0802
90 + 18 + 1527.5482,1635.5482
344.524 + 4177.8934 + 80,4602.4174
58 + 17 + 22,97.0
357.1364 + 6093.047 + 2,6452.1834
19 + 946.5623 + 8903.9329,9869.4952
2929.3211 + 5173.1248 + 88,8190.4459
6581.4023 + 96 + 8087.2365,14764.6388
4824.3778 + 14 + 7,4845.3778
6279.6933 + 32 + 77,6388.6933
13 + 40.1058 + 9638.172,9691.2778
24 + 1971.6464 + 38,2033.6464
36 + 17 + 50,103.0
85 + 92 + 6743.7944,6920.7944
40 + 5295.9093 + 38,5373.9093
4702.9307 + 3338.9837 + 703.3367,8745.2511
9115.8274 + 8964.8587 + 8704.6644,26785.3505
2577.5016 + 4654.7782 + 367.7848,7600.0646
5892.9083 + 2045.0472 + 1267.4035,9205.359
93 + 84 + 100,277.0
5383.5318 + 4938.2537 + 9376.9186,19698.7041
3635.7351 + 6375.1874 + 5204.2144,15215.1369
55 + 6589.2534 + 9,6653.2534
78 + 90 + 9800.8722,9968.8722
2071.5176 + 5283.3608 + 92,7446.8784
39 + 91 + 100,230.0
9175.1139 + 3111.8446 + 4,12290.9585
41 + 88 + 7728.1965,7857.1965
1523.8595 + 4830.8376 + 9430.3872,15785.0843
7 + 17 + 6503.784,6527.784
15 + 9368.9586 + 98,9481.9586
7708.9687 + 73 + 96,7877.9687
8 + 1 + 5730.8222,5739.8222
41 + 5871.0881 + 64,5976.0881
3995.9691 + 6295.3231 + 60,10351.2922
19 + 5562.4605 + 97,5678.4605
22 + 1777.7751 + 1217.9921,3017.7672
52 + 31 + 5526.9299,5609.9299
24 + 100 + 18,142.0
41 + 51 + 69,161.0
8093.5797 + 39 + 7571.4823,15704.062
58 + 41 + 94,193.0
6654.3046 + 8637.8145 + 66,15358.1191
771.4179 + 99 + 7781.8503,8652.2682
851.8815 + 3 + 8388.7281,9243.6096
40 + 8641.4526 + 94,8775.4526
6 + 3330.3443 + 1244.294,4580.6383
5285.6209 + 8965.2579 + 70,14320.8788
82 + 70 + 16,168.0
2 + 772.745 + 4447.8228,5222.5678
3776.7884 + 7503.4867 + 29,11309.2751
46 + 20 + 61,127.0
22 + 8454.8229 + 43,8519.8229
77 + 14 + 27,118.0
91 + 20 + 44,155.0
54.3991 + 1613.622 + 5911.6903,7579.7114
5190.9099 + 38 + 92,5320.9099
10 + 17 + 8433.9851,8460.9851
66 + 59 + 39,164.0
6103.6118 + 3938.5173 + 437.6811,10479.8102
8168.628 + 72 + 1557.8811,9798.5091
1168.502 + 56 + 7724.9258,8949.4278
362.9759 + 7965.237 + 58,8386.2129
72 + 8970.8097 + 4,9046.8097
29 + 9057.9509 + 80,9166.9509
5 + 4074.4366 + 12,4091.4366
7834.8765 + 9084.8854 + 6969.7479,23889.5098
86 + 5 + 9080.9167,9171.9167
2016.0876 + 6135.7092 + 32,8183.7968
7942.7295 + 4568.6544 + 8687.7392,21199.1231
9239.6708 + 2065.152 + 67,11371.8228
9975.9794 + 45 + 57.3348,10078.3142
5799.5929 + 42 + 82,5923.5929
45 + 6259.1706 + 5246.5038,11550.6744
58 + 4120.1993 + 4603.9492,8782.1485
19 + 1 + 94,114.0
15 + 86 + 5140.2318,5241.2318
2951.0936 + 3717.617 + 16,6684.7106
9096.1099 + 1621.9097 + 9056.0174,19774.037
2064.7062 + 46 + 5771.4872,7882.1934
19 + 98 + 83,200.0
3740.8035 + 8348.8437 + 6821.8196,18911.4668
3850.8098 + 3 + 5057.0579,8910.8677
4075.0033 + 9011.6809 + 43,13129.6842
61 + 901.2188 + 100,1062.2188
7384.7519 + 6768.1129 + 43,14195.8648
5030.6944 + 8173.3349 + 27,13231.0293
38 + 2866.9447 + 3,2907.9447
12 + 45 + 81,138.0
61 + 16 + 22,99.0
85 + 6363.2825 + 86,6534.2825
3446.3606 + 41 + 6135.9882,9623.3488
7661.4672 + 2706.2473 + 94,10461.7145
710.1369 + 7524.87 + 800.8553,9035.8622
2490.2807 + 8 + 24,2522.2807
15 + 49 + 3,67.0
7583.4309 + 624.1891 + 5140.1923,13347.8123
68 + 72 + 54,194.0
8872.6095 + 83 + 7755.0693,16710.6788
5934.5176 + 429.0886 + 76,6439.6062
7 + 6376.9222 + 9778.1169,16162.0391
15 + 32 + 8095.9322,8142.9322
1796.9109 + 76 + 95,1967.9109
9228.6347 + 97 + 3,9328.6347
10 + 98 + 1267.8644,1375.8644
3999.5563 + 1688.8255 + 27,5715.3818
71 + 75 + 8921.3269,9067.3269
7073.8868 + 26 + 5978.7884,13078.6752
2057.625 + 2523.036 + 6137.0264,10717.6874
9817.2194 + 18 + 1874.9681,11710.1875
1 + 7021.7 + 82,7104.7
25 + 20 + 6910.838,6955.838
35 + 4005.8479 + 3345.8308,7386.6787
14 + 20 + 18,52.0
46 + 15 + 134.9129,195.9129
68 + 93 + 46,207.0
14 + 4680.0232 + 3022.0505,7716.0737
4 + 12 + 263.3418,279.3418
5547.6291 + 25 + 89,5661.6291
6813.1585 + 3774.2388 + 2573.856,13161.2533
7229.0507 + 69 + 73,7371.0507
2848.1103 + 2 + 62,2912.1103
3441.7684 + 9994.0656 + 4,13439.834
457.0056 + 34 + 68,559.0056
9225.8154 + 4385.6854 + 7052.2406,20663.7414
9764.5233 + 8 + 9402.8705,19175.3938
1073.9649 + 2846.2812 + 996.2987,4916.5448
5679.1612 + 43 + 14,5736.1612
74 + 41 + 12,127.0
7015.7423 + 4798.2163 + 64,11877.9586
99 + 94 + 997.4139,1190.4139
2 + 6146.1398 + 32,6180.1398
570.4775 + 629.5618 + 1117.0822,2317.1215
5525.8612 + 8995.0288 + 4315.132,18836.022
70 + 5534.8488 + 5434.2141,11039.0629
9561.4804 + 7982.6972 + 80,17624.1776
97 + 8816.1504 + 4598.0587,13511.2091
9131.1504 + 6445.8576 + 2708.4403,18285.4483
76 + 6577.5444 + 1074.3244,7727.8688
6715.6963 + 48 + 476.0057,7239.702
10 + 6923.607 + 5,6938.607
14 + 83 + 72,169.0
6019.8572 + 79 + 1681.9502,7780.8074
1035.4493 + 22 + 36,1093.4493
8135.7506 + 93 + 15,8243.7506
6 + 3812.5999 + 1265.3736,5083.9735
61 + 7790.9336 + 406.5388,8258.4724
84 + 7261.2706 + 4573.7149,11918.9855
3 + 67 + 34,104.0
16 + 59 + 91,166.0
8231.7913 + 5748.0771 + 5874.5145,19854.3829
1934.9509 + 9182.7538 + 15,11132.7047
6321.2348 + 2625.5066 + 29,8975.7414
20 + 6627.3849 + 6373.8479,13021.2328
8779.6819 + 33 + 33,8845.6819
5157.7237 + 28 + 86,5271.7237
2493.6904 + 2528.3959 + 87,5109.0863
38 + 9 + 4696.244,4743.244
11 + 6020.8505 + 7528.2671,13560.1176
16 + 5369.8716 + 8,5393.8716
7687.9697 + 24 + 47,7758.9697
4022.7324 + 22 + 86,4130.7324
8891.3408 + 5510.7243 + 4289.0497,18691.1148
8211.0036 + 636.2014 + 15,8862.205
7196.391 + 4347.9556 + 79,11623.3466
83 + 5686.6118 + 5,5774.6118
86 + 55 + 73,214.0
1885.0884 + 3453.6452 + 8465.9472,13804.6808
112.5613 + 54 + 55,221.5613
41 + 82 + 3421.4734,3544.4734
307.7876 + 4116.248 + 6457.755,10881.7906
3198.392 + 2518.8973 + 35,5752.2893
7822.6389 + 51 + 38,7911.6389
5817.9882 + 41 + 1330.1093,7189.0975
58 + 1537.8114 + 95,1690.8114
81 + 379.9129 + 1,461.9129
395.8663 + 5220.8621 + 5019.4209,10636.1493
4099.4644 + 9321.2936 + 19,13439.758
35 + 8625.4573 + 60,8720.4573
1207.1359 + 6265.2861 + 3246.4396,10718.8616
47 + 5292.2808 + 1336.5967,6675.8775
96 + 46 + 118.773,260.773
47 + 9747.598 + 3427.3571,13221.9551
49 + 22 + 3715.0126,3786.0126
73 + 5468.7007 + 2418.1385,7959.8392
5841.8915 + 48 + 9018.5676,14908.4591
61 + 5823.2161 + 98,5982.2161
35 + 6401.6576 + 68,6504.6576
90 + 45 + 1577.4909,1712.4909
7232.3731 + 3471.8676 + 7523.4514,18227.6921
6702.526 + 50 + 9258.7253,16011.2513
85 + 3511.1234 + 3,3599.1234
93 + 40 + 7848.0155,7981.0155
64 + 5323.0103 + 1794.0934,7181.1037
4560.8156 + 8544.5935 + 6463.5558,19568.9649
20 + 96 + 8633.7477,8749.7477
7578.955 + 66 + 3575.3841,11220.3391
7039.6363 + 5811.5578 + 9909.1297,22760.3238
5450.6659 + 6716.3947 + 39,12206.0606
67 + 719.8517 + 67,853.8517
5342.6523 + 41 + 82,5465.6523
76 + 7538.9509 + 2988.8865,10603.8374
11 + 463.1053 + 90,564.1053
76 + 2501.2329 + 8962.4489,11539.6818
8824.3874 + 34 + 948.5352,9806.9226
5 + 47 + 74,126.0
575.3655 + 4047.0557 + 7,4629.4212
968.3376 + 77 + 48,1093.3376
15 + 5532.7638 + 4749.7177,10297.4815
8201.3468 + 2133.0345 + 28,10362.3813
95 + 89 + 1295.1177,1479.1177
46 + 36 + 68,150.0
92 + 4609.5868 + 7767.8202,12469.407
3757.6572 + 6 + 9110.5199,12874.1771
38 + 685.0285 + 28,751.0285
36 + 2769.672 + 6245.3191,9050.9911
66 + 96 + 2966.7416,3128.7416
1 + 5037.345 + 22,5060.345
2978.9594 + 68 + 64,3110.9594
95 + 90 + 10,195.0
60 + 8 + 46,114.0
45 + 1602.1343 + 59,1706.1343
63 + 2387.0727 + 409.6867,2859.7594
80 + 39 + 1602.7512,1721.7512
95 + 7110.1035 + 8539.0241,15744.1276
90 + 9234.5399 + 7413.6989,16738.2388
66 + 56 + 8948.0267,9070.0267
66 + 6825.9228 + 4955.3762,11847.299
5789.0754 + 6715.5381 + 6,12510.6135
1 + 6896.4461 + 76,6973.4461
2213.8223 + 890.784 + 34,3138.6063
9401.7424 + 6403.8844 + 46,15851.6268
4327.1686 + 88 + 31,4446.1686
6697.596 + 77 + 1052.9649,7827.5609
582.0154 + 9214.6252 + 2,9798.6406
7026.047 + 22 + 541.6173,7589.6643
56 + 2813.5095 + 71,2940.5095
16 + 94 + 6168.5235,6278.5235
2469.9101 + 73 + 4367.718,6910.6281
2575.2483 + 6091.7178 + 6735.5016,15402.4677
60 + 48 + 35,143.0
9701.2704 + 3831.4934 + 3347.5293,16880.2931
3798.5535 + 8861.0844 + 94.7748,12754.4127
57 + 1768.5805 + 4174.7402,6000.3207
2411.7829 + 9657.5286 + 21,12090.3115
4383.0364 + 6643.609 + 74,11100.6454
91 + 1299.6838 + 58,1448.6838
1958.2616 + 68 + 3182.8321,5209.0937
4886.3288 + 7392.7536 + 205.8892,12484.9716
3311.4241 + 8461.8586 + 395.8266,12169.1093
9314.6338 + 71 + 98,9483.6338
73 + 19 + 5240.5563,5332.5563
73 + 15 + 2778.5052,2866.5052
96 + 5304.2373 + 4553.1919,9953.4292
45 + 7957.1644 + 12,8014.1644
45 + 39 + 41,125.0
4 + 45 + 8448.0669,8497.0669
3597.4079 + 5759.6348 + 7741.683,17098.7257
3799.6703 + 6018.8005 + 2292.3502,12110.821
6915.0702 + 97 + 13,7025.0702
865.4388 + 33 + 407.5324,1305.9712
90 + 8589.0703 + 57,8736.0703
89 + 294.5289 + 14,397.5289
18 + 4302.7808 + 20,4340.7808
65 + 9553.0187 + 6851.9431,16469.9618
2111.6466 + 22 + 11,2144.6466
82 + 4 + 50,136.0
2254.1498 + 3298.1468 + 8665.8229,14218.1195
7816.6432 + 13 + 94,7923.6432
2826.8562 + 1840.3892 + 20,4687.2454
8930.338 + 9 + 9301.6311,18240.9691
2 + 6433.2545 + 85,6520.2545
12 + 13 + 4701.7571,4726.7571
35 + 31 + 30,96.0
7768.4067 + 35 + 4157.2232,11960.6299
8858.2754 + 8937.7961 + 9978.9678,27775.0393
34 + 91 + 72,197.0
3483.2865 + 28 + 9024.0697,12535.3562
62 + 2962.5196 + 6758.6596,9783.1792
21 + 7580.7178 + 5466.5941,13068.3119
1238.9963 + 5 + 17,1260.9963
3690.9043 + 1560.992 + 13,5264.8963
1266.4622 + 5121.5854 + 32,6420.0476
46 + 990.3543 + 2490.4009,3526.7552
95 + 3003.4405 + 4863.6119,7962.0524
68 + 17 + 71,156.0
29 + 72 + 6217.372,6318.372
4840.9863 + 1632.979 + 2761.7133,9235.6786
95 + 4756.8883 + 41,4892.8883
21 + 80 + 38,139.0
7884.9974 + 90 + 2,7976.9974
7970.7334 + 100 + 8184.3008,16255.0342
7384.9896 + 1012.9209 + 56,8453.9105
4954.2502 + 40 + 631.4131,5625.6633
82 + 64 + 7,153.0
56 + 38 + 7389.7787,7483.7787
9 + 34 + 2,45.0
73 + 27 + 2346.0038,2446.0038
8074.2048 + 57 + 36,8167.2048
8706.7185 + 1220.1561 + 1,9927.8746
7056.695 + 4173.2597 + 3,11232.9547
37 + 67 + 8,112.0
731.5098 + 1692.0845 + 7944.4382,10368.0325
6379.1256 + 22 + 73,6474.1256
70 + 3 + 21,94.0
91 + 43 + 7300.0776,7434.0776
9982.4342 + 1181.5154 + 2451.21,13615.1596
2090.911 + 969.5691 + 7905.374,10965.8541
46 + 9231.2473 + 39,9316.2473
73 + 69 + 2284.4084,2426.4084
38 + 31 + 35,104.0
18 + 3523.8553 + 42,3583.8553
2940.7487 + 4811.196 + 68,7819.9447
383.7484 + 5511.5566 + 7426.2078,13321.5128
7575.9017 + 1781.1736 + 8850.1803,18207.2556
3145.6304 + 110.8138 + 6638.5993,9895.0435
26 + 7011.4782 + 7942.7713,14980.2495
3253.0402 + 4329.4899 + 66,7648.5301
6073.7569 + 2531.2665 + 4101.9287,12706.9521
6680.1882 + 2696.6727 + 60,9436.8609
2760.3581 + 9565.0958 + 9548.0027,21873.4566
54 + 3965.2847 + 65,4084.2847
6655.7999 + 576.5862 + 51,7283.3861
5136.8985 + 91 + 9187.7991,14415.6976
48 + 5403.3543 + 99,5550.3543
3761.0048 + 5072.4619 + 4620.7489,13454.2156
3790.4286 + 5090.547 + 67,8947.9756
3 + 63 + 1,67.0
47 + 8910.2194 + 86,9043.2194
59 + 1 + 80,140.0
27 + 50 + 59,136.0
98 + 18 + 3356.781,3472.781
2704.5286 + 2316.8577 + 72,5093.3863
3968.8099 + 7689.7073 + 5986.9762,17645.4934
1593.3285 + 18 + 29,1640.3285
3473.1679 + 35 + 21,3529.1679
84 + 9 + 8595.5983,8688.5983
7117.5426 + 3864.4226 + 7.0117,10988.9769
276.0686 + 7426.9735 + 56,7759.0421
5245.2618 + 59 + 4655.6392,9959.901
17 + 2 + 6281.6917,6300.6917
76 + 7474.4686 + 5,7555.4686
1235.9517 + 66 + 3921.3924,5223.3441
9700.7469 + 9 + 4581.0569,14290.8038
2919.7575 + 60 + 9,2988.7575
46 + 5617.4917 + 3458.8235,9122.3152
86 + 54 + 4145.2582,4285.2582
2470.8257 + 1494.9168 + 3564.8621,7530.6046
6351.7158 + 9616.1462 + 5548.1053,21515.9673
6268.273 + 98 + 4895.0777,11261.3507
3 + 5108.31 + 44,5155.31
51 + 4396.9811 + 7801.2046,12249.1857
51 + 1357.4752 + 7117.2828,8525.758
7056.7321 + 2450.6263 + 1,9508.3584
61 + 18 + 7122.7597,7201.7597
47 + 4147.3783 + 6603.8278,10798.2061
2929.1873 + 9421.4624 + 4694.4197,17045.0694
90 + 60 + 85,235.0
5021.6253 + 9814.7254 + 8534.7762,23371.1269
15 + 39 + 81,135.0
94 + 3886.4579 + 39,4019.4579
36 + 35 + 3134.3218,3205.3218
3552.1321 + 22 + 1020.1139,4594.246
7168.4889 + 3891.7229 + 60,11120.2118
30 + 1294.292 + 49,1373.292
473.8839 + 34 + 97,604.8839
7841.6679 + 6811.4077 + 70,14723.0756
1932.2499 + 4518.774 + 5,6456.0239
9319.8063 + 53 + 203.5177,9576.324
6388.6505 + 2 + 81,6471.6505
6582.6768 + 45 + 65,6692.6768
3443.7667 + 47 + 30,3520.7667
6323.1055 + 7784.6245 + 90,14197.73
80 + 24 + 7782.0903,7886.0903
4069.8799 + 71 + 70,4210.8799
6421.27 + 59 + 50,6530.27
3084.7854 + 23 + 485.623,3593.4084
9231.5393 + 8945.8405 + 11,18188.3798
60 + 9401.4712 + 78,9539.4712
17 + 37 + 5697.5575,5751.5575
55 + 50 + 6092.6813,6197.6813
41 + 26 + 78,145.0
36 + 843.0911 + 4544.2782,5423.3693
41 + 82 + 9884.5011,10007.5011
80 + 538.1421 + 45,663.1421
100 + 7628.8328 + 438.0577,8166.8905
44 + 90 + 1566.7381,1700.7381
8900.5895 + 37 + 385.8346,9323.4241
82 + 408.386 + 15,505.386
83 + 17 + 63,163.0
72 + 6040.7565 + 500.0952,6612.8517
96 + 89 + 31,216.0
46 + 6546.027 + 1643.7561,8235.7831
96 + 1463.6781 + 69,1628.6781
315.4893 + 61 + 7300.2148,7676.7041
1719.8588 + 83 + 20,1822.8588
17 + 8870.6939 + 55,8942.6939
9070.57 + 4120.6788 + 7813.2756,21004.5244
42 + 2972.6322 + 5013.1124,8027.7446
1367.1569 + 96 + 1022.881,2486.0379
91 + 1079.0237 + 72,1242.0237
74 + 5976.549 + 2791.7096,8842.2586
73 + 23 + 19,115.0
4979.0457 + 2801.5837 + 8781.614,16562.2434
27 + 3805.1798 + 3276.4924,7108.6722
1744.6447 + 36 + 8,1788.6447
293.0495 + 1953.2368 + 55,2301.2863
9283.9285 + 68 + 3034.4502,12386.3787
77 + 90 + 81,248.0
41 + 2390.4288 + 61,2492.4288
4 + 91 + 6919.2911,7014.2911
91 + 58 + 69,218.0
81 + 29 + 100,210.0
6011.7794 + 2382.1982 + 7464.7812,15858.7588
446.9197 + 3598.0933 + 4531.2442,8576.2572
73 + 9950.3834 + 84,10107.3834
24 + 7665.6082 + 3493.6826,11183.2908
24 + 4198.7348 + 1888.882,6111.6168
67 + 2696.5131 + 3990.3624,6753.8755
26 + 5681.9932 + 1605.7735,7313.7667
6616.4108 + 12 + 482.899,7111.3098
5544.9757 + 2208.7634 + 8659.5124,16413.2515
2830.4606 + 8809.3641 + 48,11687.8247
230.6804 + 100 + 8442.6492,8773.3296
7610.2221 + 19 + 27,7656.2221
2294.2254 + 7761.3058 + 17,10072.5312
60 + 68 + 54,182.0
4320.4525 + 7 + 25,4352.4525
7144.6375 + 8679.063 + 31,15854.7005
1606.3641 + 88 + 77,1771.3641
62 + 8616.0865 + 9286.577,17964.6635
2668.0416 + 8 + 47,2723.0416
1658.4405 + 6541.2826 + 63,8262.7231
5602.5086 + 6445.6928 + 40,12088.2014
83 + 9495.8598 + 12,9590.8598
35 + 30 + 87,152.0
77 + 52 + 832.9883,961.9883
72 + 8732.4433 + 6663.2027,15467.646
349.3396 + 4229.8759 + 9276.1954,13855.4109
70 + 71 + 87,228.0
3 + 37 + 83,123.0
93 + 37 + 6222.7425,6352.7425
9523.2854 + 981.7586 + 6638.064,17143.108
4146.0431 + 50 + 3813.1551,8009.1982
21 + 7412.3428 + 9150.3891,16583.7319
9 + 4108.1841 + 8818.8301,12936.0142
32 + 70 + 1106.1302,1208.1302
16 + 564.5844 + 41,621.5844
81 + 8565.0518 + 609.6617,9255.7135
4341.3924 + 82 + 72,4495.3924
48 + 5 + 76,129.0
3945.4107 + 405.6751 + 4336.5786,8687.6644
65 + 5010.5985 + 61,5136.5985
62 + 3949.95 + 61,4072.95
9128.7522 + 1833.187 + 1747.323,12709.2622
5361.5192 + 1438.7643 + 9,6809.2835
35 + 78 + 5,118.0
1294.453 + 71 + 8690.2686,10055.7216
46 + 88 + 1,135.0
4469.3227 + 81 + 369.2748,4919.5975
65 + 77 + 5393.1016,5535.1016
391.7538 + 43 + 2,436.7538
