Question,Answer
18 + 97.45 + 78 + 38.99 + 31.25 + 7 + 41,311.69
13.73 + 44 + 81.22 + 35,173.95
59 + 13.82 + 74.88 + 81.28 + 30.4 + 61.35 + 35,355.73
94 + 20 + 44 + 78.68 + 10.25 + 72.39,319.32
80.66 + 86.48 + 45.22 + 40 + 52 + 13,317.36
34 + 53 + 29 + 1.71 + 86.24,203.95
35.35 + 60 + 28 + 29.47 + 61 + 19.91,233.73
25 + 99.48 + 5.5 + 29 + 79 + 8.83,246.81
60 + 52.73 + 12 + 46.35 + 72,243.08
62.47 + 13.76 + 25 + 36.49 + 46,183.72
65.67 + 58.54 + 2,126.21
9 + 13 + 36.71 + 7.24 + 82.29 + 26,174.24
71 + 27.61 + 54.34 + 77.13 + 69,299.08
12.02 + 79.25 + 11.55 + 29.38 + 90.96 + 59.16 + 84,366.32
94.84 + 71.27 + 15 + 38.83,219.94
43 + 93.12 + 28 + 85 + 19,268.12
40 + 22 + 60 + 28,150.0
84 + 66 + 6.39 + 24 + 82.96 + 97,360.35
66 + 80.38 + 40 + 53 + 28.98 + 27.69 + 92.19,388.24
32 + 96.85 + 66.04,194.89
87.57 + 71.36 + 90,248.93
22 + 1 + 89,112.0
73 + 73.38 + 5 + 5 + 20,176.38
83 + 94 + 97.98 + 54.18,329.16
34 + 21 + 10.21 + 36,101.21
90 + 54 + 84,228.0
63 + 35.97 + 15,113.97
82.85 + 46 + 7.67 + 60,196.52
25 + 42 + 88.41 + 17.58 + 90 + 70,332.99
44.39 + 47.34 + 51 + 10 + 19.82 + 26 + 30.2,228.75
74 + 67.09 + 80 + 85.94 + 25.53,332.56
32 + 92 + 20.68,144.68
40.63 + 87 + 24.91 + 40.64 + 2.61 + 7.72 + 44.45,247.96
8.7 + 16.73 + 93,118.43
92 + 73 + 21 + 99.05 + 96,381.05
45.11 + 12.42 + 3.86 + 5.6 + 46,112.99
60 + 98 + 60.17 + 35.11,253.28
82.29 + 13 + 91.64 + 24.37,211.3
6.41 + 99.34 + 85.02 + 43.31 + 10.65,244.73
3.67 + 34.57 + 99.41,137.65
89.14 + 47 + 15.55,151.69
60.06 + 17 + 61,138.06
47.67 + 83.81 + 17.71 + 66,215.19
87.74 + 8.31 + 67,163.05
13.3 + 19 + 71.84 + 57.91,162.05
98 + 41 + 21.53 + 76 + 73,309.53
90.66 + 6.32 + 48,144.98
93.12 + 9 + 7,109.12
33 + 85.71 + 87.64 + 5 + 17.65 + 29.3 + 53,311.3
27 + 92.16 + 2 + 30.23,151.39
38.41 + 3.7 + 63 + 33.61 + 22.97 + 54.38 + 67,283.07
92 + 98 + 62.63 + 54.43,307.06
6 + 77.15 + 38.1 + 51.31,172.56
32 + 70 + 8.9 + 72 + 49 + 77.4,309.3
31.05 + 46.81 + 87 + 30 + 22 + 99.87 + 16,332.73
88.1 + 60.64 + 55.38,204.12
26 + 51.47 + 66 + 74.37 + 49 + 23.38,290.22
78 + 87.12 + 73 + 63 + 48,349.12
10 + 18.02 + 72.27,100.29
84.77 + 35 + 85.32,205.09
97.44 + 63 + 20 + 6 + 49,235.44
10 + 61.29 + 10 + 31 + 92 + 55 + 77.58,336.87
36 + 33 + 51.78 + 83.14 + 99.69 + 64.95 + 66,434.56
94 + 66 + 8.51 + 6,174.51
12.02 + 57.14 + 54.01 + 83.5 + 77 + 18,301.67
66 + 71 + 86.1 + 57.13 + 4.94 + 36 + 38,359.17
90 + 46 + 40.49 + 22.4 + 56 + 62,316.89
60 + 38 + 6 + 99 + 64 + 44.53,311.53
99 + 63.03 + 5 + 77 + 96 + 41.0,381.03
37.38 + 45.53 + 7 + 43 + 99 + 65.03 + 55.27,352.21
14.41 + 4.35 + 66.94 + 76.53 + 30.86,193.09
76.77 + 95.36 + 10 + 23,205.13
89.52 + 50 + 58,197.52
67 + 80.38 + 96.62 + 48 + 74.86 + 11.74,378.6
78 + 36.85 + 54.64 + 54.33 + 29,252.82
19.59 + 2.66 + 97,119.25
19 + 78.97 + 7 + 11 + 50 + 29 + 77.36,272.33
14 + 24 + 5.84 + 59,102.84
25.13 + 88 + 42 + 59 + 88 + 53.59 + 96.83,452.55
34 + 56.41 + 32.42 + 10.03,132.86
64 + 22.68 + 47 + 69.52 + 89.8 + 5.53,298.53
81 + 35 + 76.04 + 17 + 57.39,266.43
12 + 91.1 + 76.35 + 77 + 84 + 18.2 + 15.18,373.83
37.75 + 64.68 + 2.64 + 15 + 80 + 70.82 + 70,340.89
85.23 + 30 + 34,149.23
97 + 85.27 + 38 + 16 + 24.58,260.85
97 + 51.98 + 83.36 + 79.48 + 34,345.82
55 + 63.73 + 12 + 38,168.73
22 + 88.86 + 13.75 + 62.94,187.55
51.84 + 16.81 + 94.98,163.63
3 + 21 + 16 + 22.43 + 34 + 77,173.43
87.34 + 8.28 + 93 + 99,287.62
93.66 + 30 + 85.25 + 50.1,259.01
54.56 + 82.43 + 34.91,171.9
35.81 + 57 + 73 + 60.53,226.34
45 + 49 + 97,191.0
99 + 48.52 + 56.84,204.36
50.76 + 74.67 + 63 + 22.64,211.07
77.31 + 62.62 + 87 + 71,297.93
40 + 75.51 + 14.86 + 49 + 69.15 + 48,296.52
86 + 42.27 + 90.59,218.86
65.88 + 28 + 9 + 91,193.88
12.22 + 85 + 27.62 + 24 + 62 + 93.17,304.01
75 + 81.88 + 81 + 87.16 + 13 + 58.83 + 55,451.87
63 + 62 + 70 + 51.35,246.35
86.3 + 38.66 + 38 + 29 + 94,285.96
82 + 92 + 42,216.0
43 + 48.9 + 30 + 34 + 96.96,252.86
6.09 + 42.67 + 81.33,130.09
2.52 + 36.07 + 80.92 + 44.06 + 44.19 + 10.43 + 30.1,248.29
90.37 + 21.26 + 53.3 + 12.09 + 37,214.02
62.43 + 25.8 + 98.02 + 59,245.25
70.7 + 80 + 80 + 21.24,251.94
71 + 53 + 81.83,205.83
36.49 + 71.13 + 62.5 + 51,221.12
99 + 25.74 + 3 + 90,217.74
28.08 + 41.79 + 59 + 14.87,143.74
79.99 + 80 + 33.58 + 76.1,269.67
3 + 48 + 78.72,129.72
16 + 69.96 + 65 + 65.54 + 42.79 + 47.48,306.77
78 + 91 + 30.19 + 40.44 + 6 + 31,276.63
90 + 81.74 + 54 + 11 + 9,245.74
54 + 41.31 + 72 + 76.75 + 63 + 51,358.06
9 + 24.56 + 93.36 + 52 + 52,230.92
5 + 11 + 94,110.0
45 + 67 + 69.65 + 62.41 + 80.88,324.94
44 + 10 + 80 + 55,189.0
23 + 15.75 + 97.42 + 18.6 + 59,213.77
62 + 74 + 48 + 92 + 77 + 5,358.0
66.95 + 27.45 + 54 + 66,214.4
15 + 93.83 + 14.02 + 76.8,199.65
55 + 22.85 + 5 + 16 + 99.98 + 95,293.83
35 + 49.49 + 14 + 96.25 + 47 + 72 + 93.83,407.57
54.21 + 75.14 + 56,185.35
81.94 + 7.65 + 57.55 + 89 + 28.74,264.88
17 + 95 + 28 + 44.06 + 82.31,266.37
30.14 + 10.55 + 92,132.69
86 + 17 + 7.67 + 83 + 82.94 + 21 + 67.12,364.73
76.07 + 59.58 + 93.7,229.35
83 + 67 + 42 + 96.25,288.25
42.9 + 50 + 54.07 + 96.53 + 97.24,340.74
99.73 + 79.76 + 82.17 + 27.24 + 27.71 + 49 + 49.01,414.62
22 + 75.76 + 14.7,112.46
73.96 + 99 + 93 + 27.29 + 40.45,333.7
55.53 + 73 + 33 + 34 + 81 + 63.2 + 57,396.73
66.46 + 36 + 41.19 + 16 + 98.01 + 37,294.66
29.38 + 89 + 93.86 + 44 + 11 + 11.82 + 30,309.06
94.64 + 64 + 51.59 + 59 + 95 + 5.62,369.85
96 + 58 + 42.44 + 91 + 77.25 + 54,418.69
85 + 67 + 53,205.0
97.26 + 16 + 84 + 88.43 + 10 + 72.22,367.91
90.67 + 80 + 31 + 97.4 + 36,335.07
67.0 + 20.1 + 39.6 + 15.04 + 24.51 + 92,258.25
33.29 + 36 + 9 + 48.13 + 77 + 74 + 53,330.42
34 + 8 + 71 + 35 + 6.08,154.08
12.69 + 11.31 + 1.79 + 19.74,45.53
18 + 41 + 47.6 + 65 + 26 + 6,203.6
61 + 43 + 98 + 78 + 56 + 7.04,343.04
3.85 + 1 + 9,13.85
98 + 44.44 + 10.12,152.56
35 + 47.61 + 58 + 46 + 88.95,275.56
14 + 89.27 + 41 + 51 + 13.73 + 12.8,221.8
32 + 100 + 34.58,166.58
72.11 + 22.11 + 63.53,157.75
73.14 + 78 + 22,173.14
17.39 + 55 + 75.44 + 11.84 + 93,252.67
45.04 + 38.17 + 50.21 + 45,178.42
40 + 66 + 16.29 + 26.82,149.11
52 + 9.52 + 68,129.52
23.35 + 56.34 + 62 + 21 + 25 + 56.6 + 2,246.29
43.74 + 96.94 + 73 + 14.15 + 73,300.83
53 + 3.65 + 37.7 + 23.75 + 66.5 + 82.71,267.31
41 + 33.28 + 2.94 + 21 + 47.35,145.57
75 + 30 + 55.47 + 12.82 + 86.46,259.75
80 + 81 + 22 + 82,265.0
53 + 64 + 96.19 + 73 + 21.89 + 85.48,393.56
44.25 + 67.84 + 72,184.09
54 + 90.05 + 64 + 4.53 + 91.99 + 62.99,367.56
53.17 + 68 + 64 + 28.95 + 62 + 26.82 + 73.19,376.13
17.29 + 60.65 + 1 + 24 + 12.77,115.71
60.25 + 69 + 76 + 92.16 + 21.2 + 33.24 + 58.16,410.01
32.04 + 34 + 87.02 + 49.85,202.91
66.96 + 89.14 + 15,171.1
78.48 + 18 + 14 + 15 + 4.73,130.21
12 + 100 + 23 + 67,202.0
31 + 47 + 4 + 54 + 65,201.0
81.3 + 46.06 + 19.3 + 6.99 + 22 + 7,182.65
74 + 6 + 36 + 15.89 + 27 + 91.02 + 49.65,299.56
59.63 + 79.22 + 59.95 + 15,213.8
99.38 + 42 + 99.83 + 46 + 25 + 52,364.21
33 + 79.35 + 95.33 + 89,296.68
69 + 86.09 + 75.73 + 18.5 + 91.53,340.85
98.77 + 23 + 66.27 + 21,209.04
4.97 + 12 + 81.76 + 59 + 9,166.73
76.44 + 95 + 67 + 23,261.44
40 + 9.46 + 18.88 + 37,105.34
85.49 + 34.15 + 28.9 + 47.97 + 86.0 + 58.76,341.27
76.35 + 55.02 + 59.51 + 62.54 + 4.57,257.99
86.08 + 18 + 56.71,160.79
8 + 16 + 13 + 35.34 + 57 + 69,198.34
9 + 28 + 64.14 + 100 + 19.34 + 46.23,266.71
45.47 + 97.2 + 72 + 77 + 3,294.67
17 + 76 + 98 + 13 + 87.24 + 62.9 + 72.29,426.43
88 + 67.12 + 15.69 + 18.08,188.89
52.84 + 10 + 94.31 + 75.47 + 24.98 + 33.7,291.3
26 + 2.9 + 5.62 + 58.14 + 54 + 77 + 44.37,268.03
97 + 30.95 + 44,171.95
82 + 76 + 43 + 30.72,231.72
77 + 94.95 + 9 + 38.98 + 86,305.93
69 + 70 + 41,180.0
5.2 + 56.78 + 5.01 + 7.9,74.89
15.39 + 75.81 + 96 + 30 + 92.45,309.65
95.1 + 47 + 8 + 67.41,217.51
74 + 80 + 5.9 + 62.75 + 87.54 + 42,352.19
15 + 20.75 + 20.58,56.33
78.1 + 3 + 59 + 38 + 28 + 30.4 + 32.1,268.6
74.49 + 54 + 5.91 + 43 + 65 + 75 + 41,358.4
30.65 + 53.36 + 85.44 + 50 + 42.61 + 10 + 18,290.06
3.66 + 63.84 + 76 + 55 + 16.62 + 5,220.12
55 + 77 + 62.73 + 51.97 + 46 + 15.18 + 67,374.88
79 + 36.32 + 56 + 48 + 54 + 28 + 2.91,304.23
32.15 + 83.26 + 51 + 59 + 53.35 + 38,316.76
26 + 85 + 45 + 94 + 74.53 + 77,401.53
3 + 13.78 + 51 + 91.26,159.04
61.3 + 57 + 38 + 55 + 15 + 43.99,270.29
47 + 5.79 + 24.02 + 31.57 + 29.44 + 35 + 92.79,265.61
52.0 + 72 + 59 + 8.78 + 13.51,205.29
63 + 51.48 + 13 + 61 + 70.94 + 11.38,270.8
83 + 71 + 5 + 61,220.0
72.33 + 14.15 + 80 + 37 + 3.8,207.28
15.72 + 40.8 + 59.93 + 29,145.45
59.66 + 8 + 49.4 + 21 + 42,180.06
53 + 40.24 + 42.95 + 43 + 40.51 + 10.04,229.74
22.56 + 50.52 + 4.78 + 9 + 74 + 32,192.86
24.58 + 72.58 + 10 + 53.32 + 90.14,250.62
50.68 + 44.31 + 14 + 30,138.99
70.87 + 1.24 + 68 + 42.78 + 58.87,241.76
57 + 58 + 34.84 + 16 + 84 + 94.68 + 66,410.52
56 + 1 + 56,113.0
25.54 + 3 + 87,115.54
85 + 63.34 + 39.07 + 33.9 + 72.1,293.41
21.03 + 32.03 + 100 + 42.09 + 4.0 + 88 + 17.02,304.17
98.5 + 2 + 83.99,184.49
19.44 + 66.71 + 23 + 47 + 48 + 49.1 + 28,281.25
8 + 37.87 + 23,68.87
90.35 + 100 + 60.14,250.49
34 + 33 + 1 + 8.16 + 77.33,153.49
62.08 + 14 + 57.76 + 79.07,212.91
97.32 + 14 + 45 + 80.32 + 70 + 49.49 + 51.88,408.01
25 + 42 + 98.31,165.31
21 + 19.18 + 47.05 + 83.61 + 94,264.84
98.04 + 11.45 + 76.56 + 41 + 14,241.05
20 + 88.49 + 4.61 + 50.75,163.85
65 + 96.19 + 78.69 + 90 + 30.87 + 44 + 10.75,415.5
2.35 + 4 + 11 + 80.84 + 41.13 + 48.91,188.23
57.59 + 27 + 9 + 13.03 + 19.48 + 7 + 44,177.1
64 + 46 + 67 + 2.54,179.54
4.66 + 13 + 91.38 + 40,149.04
85 + 94 + 42.39 + 24.6 + 67.08,313.07
91.3 + 72.9 + 63 + 18 + 63.59 + 39 + 2.53,350.32
17 + 37.2 + 89 + 4.54,147.74
42.99 + 24 + 1 + 21 + 68,156.99
76 + 23.34 + 28 + 96 + 47.57,270.91
68.22 + 36 + 88,192.22
33 + 39.47 + 26,98.47
14 + 79.18 + 4.1 + 59 + 21.52 + 45.2 + 83.58,306.58
56 + 16 + 10,82.0
37 + 69 + 30.12 + 53.11 + 47.0,236.23
60 + 7 + 26.21 + 1,94.21
48 + 48 + 32.05,128.05
79.65 + 85.87 + 67.32,232.84
18 + 18.48 + 16.05 + 44.08 + 10 + 61,167.61
88.22 + 41.22 + 4.29 + 85.99 + 61,280.72
17 + 50 + 1.89 + 41 + 43.53,153.42
5 + 27 + 18 + 49.33 + 41.6 + 2.49 + 83.22,226.64
76 + 40 + 59.02 + 98.12 + 12.78,285.92
13 + 26.18 + 56 + 52 + 91 + 34 + 5,277.18
6 + 2 + 12.28 + 15 + 44.47 + 17 + 66,162.75
48.84 + 7.25 + 34.23 + 86 + 60 + 83,319.32
95 + 77.43 + 96.4,268.83
63.71 + 33.93 + 79 + 48 + 14,238.64
86.58 + 27 + 49.44 + 70.17 + 99 + 39,371.19
19.35 + 66.27 + 26.48 + 52.9 + 15.2,180.2
81 + 96.4 + 76.03 + 44.52 + 89.13 + 39,426.08
62.96 + 92.44 + 21 + 67,243.4
41.98 + 85 + 63.46 + 40 + 40 + 85.68 + 60,416.12
26 + 14 + 89.0 + 18 + 1 + 70.6 + 72,290.6
40 + 22 + 9.02 + 39.38 + 5.64 + 48.35,164.39
37 + 61 + 96.32 + 71 + 51.22 + 93,409.54
54 + 78.26 + 86 + 6,224.26
30.42 + 15.74 + 50.96 + 60 + 31,188.12
59.22 + 35.8 + 80.72 + 39 + 55.02,269.76
62.52 + 26.33 + 11,99.85
62 + 81 + 60 + 87.62 + 59,349.62
45.81 + 45 + 98 + 79 + 64,331.81
87 + 90 + 89.86 + 64 + 49 + 13.9,393.76
39.2 + 50 + 67,156.2
33 + 17 + 14.78 + 99 + 38 + 81.05 + 38.71,321.54
97 + 17.66 + 30 + 93 + 56 + 44.77,338.43
88.83 + 61.34 + 18 + 5 + 4 + 3.37,180.54
72.9 + 9.46 + 11 + 50,143.36
100 + 72.75 + 33.4 + 60.47 + 17.88,284.5
47.97 + 48.38 + 11 + 60.17,167.52
73.6 + 62 + 44,179.6
66 + 56.68 + 98,220.68
55 + 48 + 59 + 61.79,223.79
58.95 + 66 + 67.03 + 91,282.98
55.19 + 58 + 62.29 + 35 + 23,233.48
47 + 77 + 74.63,198.63
64 + 38 + 32.89 + 4.57 + 8 + 76,223.46
67 + 56 + 51.69 + 1 + 50 + 11 + 7,243.69
30.08 + 14.63 + 6.05 + 27.11 + 50.37 + 92.58 + 96,316.82
3 + 35.28 + 50,88.28
22 + 83 + 13.01 + 66 + 79 + 3 + 83.41,349.42
71.26 + 11.0 + 52 + 49.9,184.16
54.76 + 34 + 62.45 + 6.72 + 74 + 85.86,317.79
71.66 + 23 + 95 + 50.49,240.15
77.02 + 18.29 + 2 + 32.84 + 99.82,229.97
95.85 + 29 + 35 + 27 + 57 + 16.05,259.9
42.47 + 35 + 54.87 + 96.41 + 31 + 4,263.75
49.48 + 37 + 9 + 24.48 + 12.71 + 94.61,227.28
49 + 93.17 + 69.98,212.15
75 + 80 + 11 + 9 + 40.44 + 67 + 53.85,336.29
84 + 79.16 + 74.39 + 69.8 + 64 + 88 + 34.9,494.25
76 + 22 + 44 + 24,166.0
42.56 + 68 + 53.43 + 57 + 84 + 18.59,323.58
54.01 + 88 + 39 + 9.65,190.66
62.18 + 37.68 + 3 + 28.74,131.6
19 + 15 + 60.2 + 37 + 60,191.2
9.84 + 18 + 87.04,114.88
11 + 49 + 67.65 + 96 + 46.08 + 7.3,277.03
60.31 + 85.54 + 56.02 + 80 + 55 + 4.34,341.21
79.19 + 55.49 + 86 + 82 + 14.96 + 55.93 + 48,421.57
66 + 3 + 80.06 + 80.78 + 99.19 + 53,382.03
44 + 11.4 + 47.72 + 97.81 + 64,264.93
83.75 + 16 + 10 + 20.78 + 31.44 + 14.41 + 27.25,203.63
78 + 57 + 100 + 88,323.0
97.95 + 48.8 + 35.81 + 59.42 + 69,310.98
89.73 + 61 + 36.22 + 62.17 + 74.53 + 90 + 2.45,416.1
90 + 82 + 63,235.0
56 + 37 + 44 + 78.17 + 67.42 + 23,305.59
58.12 + 55 + 56.85 + 91 + 50.67,311.64
54 + 52 + 71 + 29.7 + 97.4 + 58 + 42.76,404.86
94 + 48.08 + 68.41 + 17 + 29.0 + 4,260.49
83 + 48 + 19,150.0
80.38 + 67.56 + 12 + 70.8 + 21 + 42,293.74
41 + 93.99 + 26.65 + 60 + 30 + 93,344.64
37 + 61.9 + 39.88 + 54 + 72 + 31.32,296.1
62.25 + 22 + 48 + 13.26 + 88.39,233.9
74.28 + 95.94 + 35.5 + 65 + 35 + 21,326.72
48 + 59.2 + 71.42 + 10.52 + 17.59 + 95.98,302.71
89.44 + 53 + 40 + 34,216.44
60 + 71.65 + 61,192.65
41 + 64.2 + 88.83 + 58,252.03
3 + 46.44 + 27 + 7 + 15.4 + 88.36 + 79.38,266.58
65.89 + 10.63 + 49.45,125.97
28 + 18.49 + 9.43 + 7,62.92
18 + 56 + 42,116.0
30 + 64 + 74 + 21 + 22.76 + 13.96 + 75,300.72
84.83 + 36 + 59.96 + 82 + 8 + 74,344.79
85.11 + 28.82 + 17.63 + 60 + 20 + 93 + 57.91,362.47
90.94 + 95 + 71.55,257.49
15.21 + 54 + 22 + 18 + 10.32 + 23 + 13,155.53
50 + 47 + 25,122.0
72 + 32 + 68 + 27 + 75.31 + 68.26 + 18,360.57
39.58 + 58.77 + 57.99 + 74 + 65 + 10 + 52,357.34
28 + 20 + 10 + 12.43 + 18.48,88.91
78 + 52 + 30.18 + 95 + 88.22,343.4
99.46 + 68 + 40 + 30.07 + 19.75,257.28
25 + 44.77 + 61.51 + 31 + 55,217.28
60.76 + 63.61 + 71 + 87.64,283.01
89.78 + 99 + 86 + 58.37 + 96 + 64,493.15
21.45 + 1.02 + 71,93.47
29.78 + 61 + 7.5 + 45.42 + 64.26 + 67.54,275.5
78.35 + 48.98 + 79,206.33
65 + 1 + 64 + 50 + 2 + 8.42,190.42
47 + 28.09 + 97 + 51.79 + 68.83,292.71
63 + 45 + 38 + 91.04 + 45 + 61.11 + 25.59,368.74
25.35 + 28 + 99 + 2.6 + 82 + 50.56 + 66.85,354.36
86 + 76.5 + 57.73,220.23
56.61 + 4 + 79 + 43.87 + 52 + 33 + 83,351.48
99 + 85.3 + 37.23 + 66,287.53
87.76 + 16 + 68 + 20.26 + 98 + 24,314.02
36.54 + 70.29 + 27 + 82.73 + 56,272.56
44.81 + 40.85 + 79 + 100,264.66
81 + 43.0 + 8.54 + 77 + 58.3 + 54.28 + 27,349.12
96.94 + 43.69 + 72.36 + 73 + 2,287.99
63 + 24 + 88 + 82 + 61,318.0
10 + 74 + 9.44,93.44
76 + 30.54 + 50,156.54
45 + 58 + 25 + 44.7 + 73.19 + 72.75,318.64
75.5 + 26.43 + 20.9 + 81 + 4,207.83
71.74 + 33.78 + 69.01 + 9.97 + 53 + 58,295.5
41.46 + 11 + 12 + 4.68 + 30,99.14
6 + 63 + 50 + 70.9,189.9
53 + 55.37 + 84.39 + 29 + 28 + 34.06 + 40.32,324.14
75 + 10 + 85.73,170.73
25 + 78 + 88.05 + 79.61 + 79.8,350.46
15 + 33.61 + 43.82 + 1 + 34.04,127.47
99.56 + 21.77 + 54 + 99,274.33
21 + 74.77 + 5 + 88,188.77
15 + 7 + 5 + 29 + 69.63 + 6.8,132.43
40 + 41.35 + 92 + 39 + 51.04 + 12 + 99.86,375.25
4.34 + 33 + 11,48.34
35 + 56 + 70 + 24 + 47.02 + 52.22 + 10.99,295.23
82.83 + 65.56 + 42 + 58 + 42 + 76.13,366.52
38.95 + 70.03 + 66.63 + 7,182.61
87.87 + 66.63 + 80.4 + 96.88 + 30,361.78
3.8 + 61 + 59.04 + 54,177.84
30 + 47.06 + 54 + 49,180.06
2 + 68.29 + 63,133.29
81.4 + 78.96 + 71 + 98 + 72 + 12.62 + 33,446.98
5.85 + 47 + 76.6 + 77 + 80.41,286.86
65 + 87 + 2.97 + 37.72 + 10 + 96.42,299.11
70 + 11.72 + 50.81 + 48.27 + 42.64 + 7.85 + 19,250.29
19.24 + 81 + 85 + 56 + 47.89 + 75,364.13
22.25 + 49.92 + 70.78,142.95
58 + 12.26 + 95 + 19 + 71 + 72.44 + 60,387.7
51 + 64 + 69.65 + 70 + 73.14,327.79
33.54 + 79 + 76 + 57 + 41.72 + 98 + 47,432.26
92 + 43 + 98,233.0
22 + 77 + 40 + 2.42,141.42
89 + 18.14 + 93.21 + 28.98 + 76,305.33
79.59 + 8.58 + 68.77 + 15 + 42 + 90,303.94
74 + 16 + 79.55 + 70.49 + 80 + 66 + 78,464.04
79.8 + 58 + 25 + 87.84 + 61,311.64
77 + 82 + 40 + 53 + 51 + 81,384.0
55 + 17.75 + 12 + 30 + 94.21,208.96
34 + 72 + 4.38 + 92.78 + 8.62 + 2.34,214.12
83 + 46 + 31.1 + 60.16 + 40 + 72 + 14.35,346.61
3.88 + 10.47 + 8.95 + 88.84 + 56 + 97,265.14
45 + 27 + 7.31 + 36.54,115.85
43.22 + 20 + 19 + 63 + 47.31 + 46,238.53
9 + 29 + 24.92 + 41 + 57 + 6.65,167.57
45 + 7 + 66,118.0
35 + 79 + 58 + 4.73 + 66 + 67.01,309.74
90.89 + 75.88 + 7.98 + 66.7 + 96,337.45
27 + 53 + 3.36 + 43.77,127.13
75 + 92 + 46.83 + 5 + 90.22 + 36.57 + 8.87,354.49
48.74 + 26.16 + 1.59 + 89.52 + 9.23 + 36.88 + 17.15,229.27
13.9 + 5 + 76.86,95.76
86 + 55 + 27.62 + 76.73 + 34 + 79.91 + 31,390.26
57 + 55.18 + 7 + 88.18 + 18 + 87.17 + 86.22,398.75
9 + 77 + 57 + 61.29 + 17.08 + 57,278.37
9.34 + 27.49 + 31 + 81.8 + 44.85,194.48
42 + 83.77 + 82 + 5.05 + 50 + 97 + 88,447.82
14.87 + 55.17 + 60.28 + 23.17 + 41.84,195.33
42.17 + 46 + 46.14 + 66 + 42,242.31
77.69 + 84.46 + 30 + 87 + 4.2 + 12 + 41.12,336.47
64 + 58 + 11 + 40.3,173.3
86.37 + 19.46 + 1 + 64,170.83
96 + 59.61 + 6 + 63.31 + 97.31 + 58 + 39,419.23
22 + 76 + 94 + 27.88 + 71 + 65.47 + 76,432.35
70.92 + 51 + 62.6 + 18,202.52
29 + 57 + 14.38,100.38
26.2 + 38 + 43.58 + 63 + 17.73,188.51
