Question,Answer
22 * 90 * 71 * 47,6607260.0
72.4 * 21 * 65.87 * 2,200297.496
56.86 * 31.12 * 37.97 * 78.52,5275544.9982
94 * 29.54 * 60.37 * 70,11734310.084
73 * 4 * 100 * 18.48,539616.0
36 * 21 * 34.75 * 28,735588.0
83.31 * 75 * 11 * 68.87,4733486.7525
47.61 * 73.53 * 64 * 43,9634100.6016
19.45 * 69.59 * 45 * 44,2679980.49
28 * 4.7 * 23.89 * 88.93,279589.1613
93.97 * 99.92 * 36.21 * 98,33319329.455
61.08 * 4.91 * 69.62 * 9,187913.0964
94.69 * 38.02 * 77.75 * 85,23792252.0758
47 * 99.69 * 81.92 * 46,17656199.5776
83.73 * 35.28 * 65 * 69.34,13313948.1602
73 * 10.21 * 17.9 * 99.02,1321066.1211
93.41 * 52 * 13 * 4,252580.64
29 * 87.24 * 10.82 * 1.77,48452.2759
84.32 * 39 * 74.99 * 91.89,22660360.2557
100 * 28.99 * 9.84 * 68,1939778.88
70.92 * 78.14 * 67 * 11,4084224.6456
53.44 * 1 * 7 * 68,25437.44
47.04 * 67.0 * 82 * 5,1292188.8
54 * 42 * 76.58 * 52,9031538.88
39 * 85 * 42.76 * 1.66,235304.004
18 * 17 * 38.1 * 40,466344.0
89.68 * 7.27 * 79 * 98,5047579.6112
67 * 76 * 50 * 97,24696200.0
81.81 * 86 * 53.97 * 58,22023445.0716
18.28 * 12.57 * 4 * 69,63419.1696
37 * 90 * 9 * 13,389610.0
38 * 32 * 26.7 * 12.61,409411.392
82 * 32 * 35.14 * 3.77,347621.7472
83 * 48.1 * 64 * 18.49,4724328.128
35 * 97 * 12 * 4.55,185367.0
10.53 * 55.34 * 62.53 * 84.99,3096875.7683
69 * 52 * 95.55 * 76,26055338.4
96.88 * 92 * 63 * 47,26391274.56
85 * 14 * 9 * 79,846090.0
77 * 3 * 100 * 23.2,535920.0
53 * 36.0 * 46.6 * 7,622389.6
4 * 84.51 * 68.22 * 46,1060810.0848
4 * 63 * 94.79 * 67,1600434.36
28 * 97 * 48.03 * 69.68,9089719.7664
32.46 * 3.61 * 65 * 58,441770.862
67 * 85 * 90 * 45.2,23167260.0
70.26 * 63 * 76 * 54.11,18202868.0568
62.19 * 50 * 32.4 * 29,2921686.2
23.6 * 57 * 47 * 18,1138039.2
3.36 * 23.77 * 65.93 * 31,163234.9794
80.67 * 5 * 41 * 93,1537973.55
34 * 55.67 * 30 * 91.7,5207037.78
78.2 * 57.33 * 71.77 * 78.95,25402927.8902
58 * 43 * 93.7 * 13,3037941.4
62 * 24 * 64 * 71,6761472.0
22 * 62.33 * 73 * 60.62,6068182.0276
99.54 * 92 * 81.8 * 90.18,67553677.8403
10.43 * 84.12 * 98.85 * 6.89,597557.1785
62 * 34 * 29 * 16,978112.0
80 * 87.43 * 44.0 * 9.86,3034450.496
52.81 * 50 * 30.02 * 45,3567051.45
29 * 45 * 51.92 * 57,3862069.2
97 * 55.81 * 5.81 * 52,1635547.7684
60.54 * 68 * 65 * 39.33,10524188.844
51.68 * 98.28 * 27.41 * 49,6821702.3871
62 * 49.45 * 56.51 * 53.6,9286414.8824
43.3 * 84.19 * 86.17 * 94.46,29672383.956
5 * 73.44 * 12 * 50,220320.0
21.12 * 28 * 85.02 * 28.55,1435420.5466
38 * 95.15 * 63 * 41,9339353.1
72.91 * 1 * 8.35 * 36.22,22050.6817
4.89 * 66 * 11.45 * 83.12,307159.4038
94.76 * 85 * 50.48 * 36,14637463.488
77.45 * 66.55 * 88 * 49,22225330.82
92.18 * 69 * 76 * 40.6,19625711.952
97 * 68 * 14.7 * 76.09,7377777.708
88.75 * 68.81 * 81 * 53.19,26310853.0361
14.4 * 96.89 * 79.57 * 86,9547490.9923
15 * 78.19 * 57.11 * 12.3,823872.0011
15 * 41 * 51.61 * 36,1142645.4
14 * 97 * 14.45 * 64,1255878.4
88.67 * 13.15 * 55 * 13.88,890132.4157
78.9 * 54.19 * 25.28 * 16.04,1733714.5253
97 * 8.73 * 28.53 * 75,1811961.6975
94.07 * 40.09 * 12 * 60.15,2722100.0153
9.06 * 27.17 * 26.91 * 37.0,245094.3263
30 * 99.02 * 27.9 * 89,7376296.86
20.06 * 72 * 96.85 * 51.2,7161978.4704
77.01 * 62.47 * 56 * 15,4041084.348
14.02 * 83.53 * 37 * 37.67,1632254.3674
21 * 40.95 * 2.14 * 10,18402.93
80.32 * 82.15 * 90 * 52.02,30891864.7584
74 * 32 * 30.15 * 4,285580.8
97 * 45.69 * 7 * 57,1768340.07
51 * 8 * 24.11 * 69,678744.72
62.85 * 76 * 2 * 49,468106.8
25 * 78.64 * 98 * 67.63,13030136.84
9.84 * 9.82 * 98 * 4,37878.4896
68.7 * 52.57 * 27.23 * 21,2065197.783
15 * 45.93 * 26 * 29.52,528782.904
57.28 * 80 * 6 * 74.54,2049432.576
37 * 56.16 * 76.14 * 97.02,15349808.6502
2.26 * 75 * 58 * 79,776649.0
93 * 5.08 * 93.02 * 67.68,2974290.2404
91.33 * 53.77 * 82.81 * 10,4066645.1562
33.42 * 6.84 * 25 * 61.68,352490.0976
98 * 58.91 * 87.85 * 23,11664998.849
61.01 * 41 * 15 * 21.92,822463.608
60.14 * 16.55 * 68.95 * 13.1,899015.1037
49 * 54 * 90 * 83.85,19968039.0
65.03 * 37.66 * 89.51 * 69.21,15171708.0185
87.41 * 74.15 * 14 * 80.27,7283725.5667
45.54 * 23.26 * 73 * 54,4175604.4968
1.6 * 90.64 * 27.55 * 2.04,8150.6388
40 * 3 * 3 * 41.94,15098.4
56.24 * 50.86 * 69 * 64.46,12722166.0519
28 * 74 * 39 * 17.8,1438382.4
19 * 50.91 * 71.57 * 51.56,3569444.4197
17.09 * 33.95 * 47.58 * 83,2291312.7483
62.28 * 33.6 * 11.74 * 91.9,2257727.3268
62.07 * 56 * 73 * 4.53,1149451.9848
69 * 47 * 36.53 * 44.27,5244524.7933
90 * 46.58 * 32.08 * 68,9145032.768
48.95 * 93 * 42 * 21.44,4099300.128
75.16 * 85.25 * 70.65 * 2,905364.207
33 * 91.55 * 33.84 * 80,8178857.28
17 * 59.03 * 31 * 90,2799792.9
76.06 * 66.67 * 23.6 * 12,1436084.6006
72 * 16 * 9 * 9.18,95178.24
21 * 57 * 12.03 * 84.02,1209880.4382
100 * 99 * 58 * 2.57,1475694.0
93.79 * 30.94 * 14.13 * 78,3198258.846
87.03 * 39.17 * 1 * 79,269308.2429
48.34 * 86 * 13 * 62.2,3361544.264
58.83 * 97 * 61.1 * 68,23709407.748
2 * 27.94 * 64.82 * 26,94175.6816
35 * 77.45 * 55.87 * 16,2423193.64
78 * 45.31 * 37.84 * 44.64,5969857.6904
14 * 86 * 84 * 2.82,285203.52
17 * 24.65 * 93.48 * 73.98,2898003.3001
27 * 92.02 * 99.64 * 52.09,12895377.7721
8.85 * 61.37 * 2 * 75.33,81827.1372
58.83 * 3 * 42 * 70,518880.6
15 * 23.8 * 97 * 4,138516.0
7.54 * 86 * 11 * 88.14,628688.5176
56 * 37 * 92.51 * 47,9008993.84
75 * 56.01 * 34.09 * 67,9594639.0225
75.23 * 50.74 * 68 * 8,2076540.5888
9 * 34 * 100 * 9.1,278460.0
16.74 * 98.9 * 20.48 * 88,2983763.3126
5 * 61.48 * 64.24 * 10,197473.76
61.95 * 9.57 * 14 * 95,788505.795
47.45 * 42 * 68.49 * 26,3548836.746
80 * 21.99 * 3 * 81,427485.6
29.57 * 2.58 * 65 * 51.44,255085.2502
9.84 * 41 * 17.19 * 75,520135.02
82 * 33.99 * 17 * 91.28,4325034.4368
62 * 39 * 3 * 17.36,125929.44
86 * 49.27 * 88.98 * 16,6032445.3696
51 * 36 * 38.34 * 37.82,2662234.5168
95 * 60 * 69 * 9.59,3771747.0
1.03 * 22 * 11.48 * 11,2861.5048
3 * 3 * 94 * 56.71,47976.66
49.48 * 23.89 * 71 * 22,1846404.5864
33.37 * 28.69 * 62 * 46.42,2755393.1888
36.86 * 38.89 * 45 * 11,709575.273
68.2 * 4.01 * 66.99 * 73.85,1352973.2954
15.27 * 90 * 76.99 * 6,634844.142
17 * 99 * 13.3 * 100,2238390.0
52 * 84 * 80 * 19,6639360.0
75 * 43.81 * 13 * 8,341718.0
59 * 39.0 * 15 * 30.3,1045804.5
12.82 * 72.68 * 70.87 * 21,1386706.8834
70 * 32 * 31.06 * 59.9,4167506.56
81 * 78.17 * 54 * 2.03,694088.6274
14.64 * 92 * 32 * 78,3361812.48
26.88 * 3 * 30.31 * 40,97767.936
10 * 32.66 * 32 * 54.85,573248.32
62.97 * 80.43 * 34 * 36,6199164.7704
100 * 64.6 * 92.75 * 77,46135705.0
39 * 2.83 * 9.24 * 28.86,29431.9706
40.71 * 22 * 1.27 * 13.39,15230.2868
46 * 91.71 * 10 * 37.33,1574825.778
46.4 * 72.63 * 14 * 38,1792857.024
15.7 * 29.0 * 70 * 65,2071615.0
85.56 * 38.11 * 89.15 * 22,6395194.4351
68 * 28.74 * 99.28 * 98,19014439.1808
24.23 * 97 * 45.05 * 70.35,7448761.0979
92 * 30 * 54 * 41.6,6200064.0
51.37 * 97.6 * 47 * 35,8247556.24
58 * 98 * 6 * 89.62,3056400.48
58 * 37.45 * 13 * 26.72,754500.656
84 * 90 * 30 * 67,15195600.0
21.24 * 20 * 74.63 * 17.0,538948.008
35 * 21 * 19.5 * 27.5,394143.75
41.98 * 86 * 12 * 2,86646.72
20.73 * 72 * 87.2 * 98.44,12812087.2781
96.38 * 40 * 67.0 * 3.88,1002197.792
58.53 * 88.03 * 14.22 * 34,2491080.3697
68 * 36.22 * 6 * 83,1226554.08
49 * 86 * 53 * 9.35,2088247.7
69.46 * 49 * 76 * 40,10346761.6
24.52 * 36.9 * 94 * 62,5273104.464
80 * 69 * 28 * 14.8,2287488.0
19.44 * 28.26 * 73 * 97.94,3927818.1977
24.43 * 45 * 40 * 88.32,3883783.68
24 * 34.08 * 62 * 54,2738396.16
52.54 * 89.59 * 97.13 * 55,25145813.1
76.67 * 99.08 * 14 * 99.06,10535079.579
15.84 * 89.25 * 62 * 49.31,4322053.0584
35 * 63.17 * 17 * 63.65,2392358.4475
60 * 32 * 29.27 * 79.54,4470020.736
19.17 * 77 * 70 * 38.69,3997694.547
9.49 * 52 * 70 * 40.01,1382089.436
18 * 7.25 * 42 * 23,126063.0
10.88 * 6 * 80 * 37,193228.8
77 * 87.25 * 1.78 * 84,1004512.74
93.17 * 15 * 99 * 68.79,9517608.9855
96 * 12 * 93.19 * 62,6656002.56
99.42 * 10.18 * 2.63 * 93.91,249970.7112
4.04 * 42.01 * 74 * 11,138152.4056
26 * 39 * 30.81 * 42,1312136.28
60 * 23 * 70 * 35,3381000.0
82 * 53.76 * 91 * 96.95,38892182.784
78 * 42.24 * 53 * 6,1047720.96
90 * 85 * 24 * 87.36,16039296.0
34.76 * 4 * 98.31 * 73.55,1005356.5975
77 * 4 * 5 * 50,77000.0
2.37 * 22 * 49.64 * 38,98352.7248
92.01 * 59 * 33.68 * 10,1828349.112
64 * 75.72 * 83.92 * 58.37,23738088.6712
25.5 * 6 * 79 * 38,459306.0
33 * 31 * 91.37 * 49.22,4600667.7222
47 * 55 * 61.84 * 57.09,9126201.876
74 * 80 * 65.84 * 19,7405683.2
5.73 * 15 * 71.93 * 59.36,366986.2846
28 * 58.48 * 71 * 19,2208906.56
79 * 91 * 10 * 60,4313400.0
27 * 6 * 6.09 * 22.43,22128.9894
6.96 * 2 * 81 * 40,45100.8
50.71 * 18 * 89 * 83.46,6780075.0732
63.53 * 87.03 * 13 * 95,6828334.6365
14.03 * 46 * 93 * 48,2880976.32
8 * 67 * 4 * 37,79328.0
49.51 * 61 * 47.7 * 29.98,4318896.2251
6.65 * 26 * 58.14 * 57.74,580425.9224
51 * 92.78 * 34.49 * 92.11,15032268.3825
3 * 21 * 34.85 * 96,210772.8
99 * 73.78 * 3 * 34.87,764094.4542
3 * 16.76 * 44 * 74,163711.68
76 * 36.12 * 45.99 * 89,11236078.1232
44.06 * 44 * 65.2 * 94,11881536.832
67 * 29 * 39.96 * 3.52,273300.8256
69.55 * 88 * 54.01 * 30.34,10029275.4734
23 * 21.26 * 58 * 91,2580836.44
86 * 46.32 * 63 * 37.41,9388479.4416
98.03 * 49 * 88.81 * 56.38,24051492.1041
79 * 41.82 * 50 * 82.41,13613225.49
80.87 * 92 * 49.23 * 83,30400673.0436
53 * 65.41 * 30 * 47,4888089.3
62.2 * 20.75 * 69.98 * 83,7496534.021
36.77 * 71 * 15 * 53,2075482.65
53 * 56.37 * 57 * 21.45,3652801.3665
71.35 * 29.5 * 4 * 85.26,717829.518
3.13 * 92 * 72.73 * 75,1570749.81
91.48 * 10 * 30 * 40,1097760.0
79.81 * 52.75 * 95 * 29.54,11814459.8582
99.92 * 48.59 * 69 * 38.38,12857406.8192
92.56 * 10 * 49 * 62.87,2851431.128
63 * 89 * 95 * 48.66,25919478.9
58 * 72 * 77 * 50,16077600.0
51 * 63 * 84 * 98,26449416.0
51 * 28 * 15.25 * 42.3,921167.1
93 * 67 * 74.33 * 3,1389450.69
55 * 24 * 24.89 * 42,1379901.6
43 * 3.97 * 12.71 * 42,91128.4122
17 * 78 * 32 * 65,2758080.0
11.04 * 16.72 * 88.84 * 68,1115123.0915
19 * 99 * 27 * 29.52,1499232.24
3.99 * 18 * 78 * 39.72,222509.8512
29.74 * 64.33 * 94.79 * 64,11606386.0748
84 * 53 * 63.32 * 44,12403628.16
46 * 45 * 90 * 7,1304100.0
88.14 * 24 * 73.22 * 2,309773.3184
2.87 * 42.38 * 44.56 * 29.44,159560.6647
29 * 76 * 43 * 93.14,8827064.08
59 * 53.0 * 64 * 100,20012800.0
8.6 * 99 * 43 * 72,2635934.4
12 * 18 * 31.94 * 45.56,314320.2624
80 * 27.73 * 47 * 3,312794.4
35 * 85.61 * 11.23 * 71.5,2405904.2507
1 * 28.12 * 82 * 63,145267.92
7.24 * 30.78 * 16 * 82,292375.5264
45.68 * 16 * 69 * 21.09,1063583.8848
15 * 27 * 46 * 6.74,125566.2
37.63 * 49 * 7.81 * 24.87,358143.5363
2.83 * 25.65 * 11 * 87,69468.1515
56 * 22 * 98 * 21.37,2580128.32
4.22 * 31 * 7.56 * 79,78130.9368
69.1 * 18.85 * 72 * 45.14,4233342.9528
8 * 37.07 * 76 * 36.46,821755.8976
4 * 53.64 * 47.97 * 60,617546.592
46.57 * 83 * 4.82 * 3.77,70238.0941
65.05 * 87 * 17.44 * 21.4,2112159.9696
83.32 * 18 * 8 * 86,1031834.88
32.19 * 70 * 82.93 * 41,7661512.929
70 * 6.33 * 57.26 * 68,1725289.608
44.14 * 36 * 94 * 28.16,4206252.4416
45.23 * 64 * 91.84 * 5,1329255.424
71 * 20.17 * 70.46 * 40.52,4088615.9871
26 * 71.14 * 98 * 4,725058.88
47.6 * 2 * 86 * 12,98246.4
39 * 87 * 60 * 38.24,7784899.2
22 * 31 * 91 * 22,1365364.0
1 * 43.24 * 83.0 * 50,179446.0
4 * 51 * 34.08 * 99,688279.68
22 * 56.43 * 90 * 49.04,5479307.856
26 * 34.15 * 94.77 * 53.7,4518655.3971
25.94 * 84 * 15 * 69.24,2263067.856
87 * 87 * 56.06 * 76,32248178.64
11.87 * 47.14 * 40.09 * 66,1480540.4897
86 * 69 * 61 * 62.37,22576318.38
93 * 54.68 * 37.01 * 22.68,4268483.3308
60.71 * 32 * 66.13 * 9,1156248.6624
54.55 * 65.99 * 53.84 * 51,9884349.8963
67 * 7.32 * 30.97 * 57.09,867135.831
62 * 14 * 28 * 2.71,65863.84
10 * 31 * 80.3 * 80.82,2011852.26
72 * 28.37 * 100 * 72,14707008.0
28 * 98 * 10 * 6,164640.0
95 * 40 * 32 * 72,8755200.0
41.83 * 24 * 47 * 21.27,1003608.7848
81 * 44 * 16.2 * 41,2367208.8
55.55 * 19 * 32.18 * 13,441536.953
39.32 * 93.91 * 36 * 66.13,8790758.984
20 * 45.86 * 81.5 * 89,6652910.2
51 * 11 * 24 * 14.89,200478.96
56 * 24.97 * 88 * 69.31,8528745.2096
36.05 * 87.08 * 86.15 * 11.46,3099299.8043
80 * 37 * 11 * 87.58,2851604.8
68 * 75.08 * 43.52 * 18.39,4086051.0904
42 * 23.81 * 29.99 * 52.77,1582603.9514
97.36 * 24.57 * 56 * 40,5358382.848
63 * 47.33 * 45.51 * 50.47,6848842.7386
55 * 33.27 * 46 * 78,6565501.8
1.63 * 65.16 * 78 * 95,787022.028
66.6 * 1.09 * 69 * 97,485871.642
71 * 87 * 4.48 * 74.32,2056654.3872
99 * 49 * 33 * 27,4322241.0
31 * 54.52 * 78.53 * 24.7,3278310.5529
68 * 37 * 85 * 20,4277200.0
65.32 * 93.91 * 8.26 * 25.82,1308260.7194
55 * 18 * 56.98 * 48.89,2757894.678
42 * 83 * 97.72 * 3,1021955.76
9.45 * 98.42 * 71.51 * 52.37,3483088.5945
75 * 65 * 68 * 86.65,28724475.0
47 * 17 * 77.91 * 12.87,801158.6583
32 * 4.27 * 97.87 * 46.83,626255.5669
76.92 * 48 * 77 * 17,4833037.44
17 * 46 * 54 * 9,380052.0
62.36 * 21.31 * 23.19 * 6,184901.9772
87.76 * 99.67 * 35 * 25.97,7950621.2808
81 * 40.0 * 72 * 41,9564480.0
63 * 50 * 33.35 * 62.93,6610953.825
85 * 47 * 89 * 54.05,19217747.75
13 * 12.93 * 25.36 * 81.35,346775.7212
1 * 73.97 * 37.76 * 66.58,185965.0774
25 * 29.59 * 98.92 * 92,6732198.44
12 * 74.95 * 63.07 * 40,2269006.32
13 * 14.52 * 25 * 2,9438.0
57 * 1.19 * 91 * 25,154313.25
35.39 * 67.29 * 84.71 * 44,8876023.618
4 * 22.75 * 19 * 99.21,171534.09
78.82 * 34 * 90 * 6.01,1449547.092
6.57 * 40.26 * 29.79 * 40.82,321649.3245
96 * 8 * 32 * 100,2457600.0
61.04 * 83 * 76 * 75.91,29228410.6912
90 * 23 * 90 * 16,2980800.0
89 * 39.08 * 97.54 * 70.84,24032882.6288
92.37 * 89 * 50 * 55,22607557.5
88.3 * 76 * 55.23 * 18.11,6712244.8352
67.96 * 21.4 * 22.37 * 24.2,787314.9418
62.24 * 72.73 * 93 * 82.6,34773320.8234
37.54 * 49 * 24 * 88.73,3917166.8592
35 * 55.46 * 27 * 49,2568075.3
55.67 * 57 * 39 * 30.35,3755946.3435
29.36 * 40 * 1.5 * 72.77,128191.632
74.09 * 56 * 29 * 38,4572242.08
84.38 * 28 * 74.58 * 12,2114468.2944
19.06 * 45 * 16.39 * 85,1194904.755
51 * 43 * 82 * 45,8092170.0
44 * 100 * 83 * 85,31042000.0
10.93 * 33 * 66.59 * 7.5,180137.6033
87 * 50 * 84.53 * 8,2941644.0
13.75 * 60 * 75 * 9.27,573581.25
13.05 * 10.59 * 89.83 * 31,384848.2936
80 * 42 * 61 * 20.67,4236523.2
33.3 * 31 * 30.9 * 40,1275922.8
60.73 * 30.37 * 22 * 32.59,1322376.4743
59.83 * 87.76 * 18 * 36.51,3450642.4081
38.85 * 90 * 56 * 23,4503492.0
43.16 * 43.08 * 89 * 19.4,3210324.0125
35 * 91.2 * 40 * 27.32,3488217.6
89 * 7.73 * 70.2 * 38.36,1852615.1498
15 * 7 * 9 * 93,87885.0
97 * 25 * 23 * 73,4071575.0
40.04 * 58.13 * 91.11 * 95.01,20147898.6005
8 * 14 * 17 * 36.8,70067.2
79 * 88.18 * 25.4 * 81.55,14429619.1214
75 * 42 * 78.84 * 58.2,14453737.2
41 * 33 * 92.66 * 33.59,4211144.0382
92.28 * 90.44 * 42.55 * 50,17755696.308
8 * 17.76 * 71.18 * 54,546115.7376
12 * 17.05 * 29 * 68,403471.2
23.67 * 80 * 14.56 * 47.05,1297206.8928
80 * 8 * 92 * 82,4828160.0
93 * 43.65 * 37.41 * 77.48,11766424.6183
72 * 42 * 75 * 40.96,9289728.0
23.2 * 21 * 76 * 49,1814332.8
1.89 * 36.53 * 99.65 * 74,509120.4
74 * 65 * 22 * 49,5185180.0
88 * 97.55 * 88.23 * 15,11361024.18
37 * 21.86 * 92 * 36,2678811.84
26 * 70.69 * 86.17 * 61,9660892.6778
45.72 * 22 * 63 * 87,5513009.04
56 * 80 * 35.66 * 72,11502489.6
74 * 84.81 * 92.4 * 85.92,49824737.8675
71.93 * 90.58 * 10 * 57,3713789.058
51.26 * 32 * 22.27 * 94,3433813.0816
46 * 54.39 * 81.63 * 86.57,17680482.1657
31 * 76.55 * 49 * 100,11627945.0
13.43 * 74.13 * 87 * 66,5716539.3978
10.66 * 49 * 87 * 12.22,555320.5476
18 * 88 * 99 * 45,7056720.0
98 * 28.75 * 23 * 26.07,1689401.175
90 * 20.08 * 4 * 35,253008.0
64 * 3 * 51.57 * 25.49,252387.7056
53.34 * 74 * 67 * 64.65,17097320.898
32.86 * 64.95 * 47.98 * 62,6348902.3533
78 * 56.97 * 20 * 61,5421265.2
24 * 68 * 20.92 * 70.74,2415165.4656
19 * 3.74 * 64 * 29.78,135434.6752
80.31 * 20 * 60 * 33.82,3259301.04
8 * 17 * 1 * 95.73,13019.28
100 * 66.93 * 9 * 29.51,1777593.87
11 * 45.12 * 99 * 25,1228392.0
74.14 * 91 * 41 * 3.87,1070505.2358
91.46 * 25.4 * 86.56 * 21,4222809.1718
87 * 92 * 77.34 * 92,56950701.12
66 * 14.16 * 22 * 46.06,947008.3392
59.8 * 46.06 * 48.84 * 41.26,5550473.0273
26 * 74.41 * 60 * 50,5803980.0
82.21 * 32 * 70 * 11,2025654.4
10 * 82 * 19.12 * 29.75,466432.4
99 * 23 * 3.97 * 70,632778.3
13 * 91 * 48 * 58,3293472.0
15 * 67 * 56.69 * 90,5127610.5
51.05 * 73.28 * 53 * 94,18637383.008
35.34 * 91 * 77.33 * 89,22133288.9778
13 * 87.46 * 89 * 98,9916739.56
37 * 42 * 88 * 74,10119648.0
88.63 * 20 * 20 * 52,1843504.0
13.55 * 42 * 82 * 56,2613307.2
87 * 76.64 * 20.33 * 100,13555393.44
51 * 89 * 34.6 * 93,14605594.2
68.72 * 27.49 * 42 * 76.7,6085587.9739
2.92 * 70 * 41 * 7,58662.8
74.9 * 77.9 * 61 * 100,35591731.0
12.31 * 68 * 80.74 * 20.68,1397675.1547
33 * 36.86 * 21.25 * 74.73,1931626.6447
63.76 * 99.21 * 76.96 * 11.21,5457257.2895
98.77 * 8.7 * 64.15 * 98.33,5420345.9535
34 * 66.11 * 85.62 * 89,17128183.3932
46 * 4.07 * 63 * 1.23,14507.6778
97.91 * 37 * 82 * 36,10694121.84
32 * 62.5 * 17.45 * 64.83,2262567.0
76.1 * 10 * 93.33 * 56,3977351.28
33.63 * 95.57 * 72 * 16.31,3774286.9095
15 * 71 * 35.45 * 43.62,1646840.385
93.94 * 38.41 * 52 * 80,15010259.264
79 * 52.34 * 79 * 75.28,24590508.6032
79.3 * 26 * 39 * 52.08,4187763.216
93.3 * 77 * 34.76 * 68.41,17083298.4076
34.97 * 78.77 * 41.11 * 31,3510473.0912
46.66 * 48.23 * 11.86 * 100,2668988.3948
62 * 24.8 * 96 * 87,12842035.2
68.16 * 11 * 20.27 * 49,744684.1248
10 * 96.38 * 43.08 * 64,2657312.256
79.07 * 46.47 * 65.26 * 63.87,15315401.8658
13 * 10 * 29 * 65,245050.0
34.36 * 97 * 35 * 86.35,10072917.47
12 * 74.12 * 70.14 * 31.07,1938311.9421
20 * 9 * 56.19 * 27,273083.4
94 * 37 * 69 * 78.57,18855385.74
89 * 44.14 * 98.46 * 75.51,29206978.9175
51 * 45 * 9 * 7.85,162141.75
1.84 * 32 * 93.63 * 37,203978.5728
42.11 * 28.5 * 19 * 79.43,1811207.7379
66 * 95.08 * 53 * 67,22283519.28
74.68 * 45 * 76.96 * 99,25604545.824
25.21 * 40.44 * 47 * 57,2731220.1396
73.82 * 70 * 97 * 11.66,5844432.748
46.86 * 18.94 * 41.53 * 28.2,1039425.3355
39 * 41 * 26.56 * 13,552102.72
74 * 27 * 58 * 3.33,385893.72
27.74 * 87.54 * 78 * 45.9,8694013.0399
54.6 * 26 * 34.36 * 80,3902196.48
33 * 3 * 62.86 * 45.38,282406.0932
71.22 * 57 * 8.83 * 79.11,2835756.349
38 * 21 * 31 * 84.66,2094319.08
83 * 4.31 * 5 * 28,50082.2
4.46 * 18.0 * 34.52 * 37.27,103285.0689
48.32 * 88 * 61 * 8,2075054.08
17.41 * 83.52 * 6.94 * 12,121096.0489
25 * 2.36 * 81 * 19.83,94767.57
87.81 * 28 * 57.03 * 68.56,9613381.7586
48.65 * 26.55 * 71.16 * 66.91,6149989.0046
53.11 * 28.97 * 3.91 * 62.73,377378.2286
16 * 36.32 * 86.49 * 84.29,4236505.4892
46 * 23.05 * 48.59 * 78.07,4022164.6044
23.91 * 82 * 41 * 76.29,6132603.6918
85.48 * 92.89 * 96 * 32,24392408.6784
80 * 83 * 27 * 84.96,15231628.8
90.58 * 100 * 13 * 90.62,10670867.48
26 * 64.82 * 16.2 * 41.53,1133859.7015
94 * 97 * 3.3 * 11.48,345426.312
22 * 64.4 * 57.9 * 91.77,7528142.7144
88.31 * 39 * 13 * 44,1970019.48
61 * 53.11 * 14.41 * 36.28,1693703.5415
95 * 98.31 * 18 * 12,2017321.2
15.67 * 45.37 * 59.65 * 8.69,368525.887
38.93 * 8 * 75.89 * 65.71,1553067.7829
66 * 90.37 * 48.65 * 66,19151156.178
90.81 * 8 * 92.23 * 94,6298305.5376
99.46 * 35.61 * 97.61 * 24,8297093.4784
