Question,Answer
(((87 + 6) + 72) / 84),1.9643
(((((72 + 93) - 29) / 21) / 46) - 89),-88.8592
(((((95 - 70) / 99) + 8) + 15) - 42),-18.7475
(((76 + 99) - 38) * 6),822.0
(((25 * 69) - 71) * 54),89316.0
((((95 * 2) - 1) + 94) / 34),8.3235
((((30 * 100) - 32) - 55) / 46),63.3261
(((37 - 49) - 28) + 4),-36.0
(((((67 * 15) * 83) + 36) - 82) * 96),8003424.0
(((((51 * 89) - 80) - 70) - 18) - 75),4296.0
(((((12 / 19) / 20) * 52) / 88) - 45),-44.9813
(((41 - 9) - 80) - 36),-84.0
(((60 / 7) / 76) * 43),4.8496
(((9 / 17) / 62) + 37),37.0085
(((76 + 87) - 85) + 74),152.0
((((75 / 12) / 73) * 92) * 100),787.6712
((((27 / 14) * 98) / 6) * 99),3118.5
(((99 - 89) + 42) - 37),15.0
(((((52 + 25) / 3) * 34) - 53) - 1),818.6667
((((61 - 73) * 46) - 88) * 43),-27520.0
((((22 / 33) / 69) - 54) + 23),-30.9903
((((72 / 78) - 8) + 100) + 4),96.9231
(((((24 - 52) + 76) / 6) * 62) - 6),490.0
((((78 + 6) + 50) * 82) / 46),238.8696
(((((38 / 25) + 62) * 79) - 60) * 78),386730.24
(((((64 / 74) - 64) - 45) / 86) * 10),-12.5739
(((99 / 7) * 3) / 54),0.7857
(((77 * 1) + 12) - 64),25.0
(((((13 * 59) * 43) / 89) + 64) - 46),388.573
((((33 / 6) + 59) * 52) * 27),90558.0
(((76 / 60) + 62) / 11),5.7515
(((45 / 33) - 84) / 85),-0.9722
(((4 - 63) + 10) / 81),-0.6049
(((((2 * 67) - 62) / 11) / 46) + 32),32.1423
((((23 + 65) / 58) + 91) / 7),13.2167
(((((27 + 42) + 61) + 37) - 82) / 61),1.3934
((((35 - 6) - 93) - 56) + 67),-53.0
(((((54 * 11) + 82) + 65) - 10) / 26),28.1154
(((((59 - 74) - 40) / 65) / 48) * 47),-0.8285
(((((2 * 66) / 79) - 74) - 97) - 13),-182.3291
(((((19 * 5) / 90) - 14) / 72) - 3),-3.1798
((((100 * 32) + 58) - 81) * 48),152496.0
(((((46 / 18) / 47) / 69) / 90) + 91),91.0
((((41 + 24) + 91) + 93) + 28),277.0
((((96 + 2) + 23) - 80) / 65),0.6308
(((87 - 44) / 73) - 33),-32.411
(((((87 / 28) / 48) / 46) * 21) * 34),1.0048
((((49 - 43) - 81) - 76) - 95),-246.0
((((79 + 49) / 84) - 87) - 44),-129.4762
((((59 - 82) + 16) * 55) / 66),-5.8333
(((((16 * 21) / 96) * 89) - 72) * 41),9819.5
(((((94 + 13) * 82) / 100) * 22) - 36),1894.28
(((79 / 58) - 64) * 28),-1753.8621
((((1 - 91) - 48) - 47) - 41),-226.0
(((((86 / 49) + 10) / 78) * 33) / 65),0.0765
(((40 * 9) * 61) + 85),22045.0
(((14 * 80) / 86) * 9),117.2093
((((67 + 24) - 2) + 59) - 63),85.0
(((14 - 30) + 52) + 89),125.0
((((95 * 33) * 24) / 36) - 8),2082.0
(((30 / 39) - 77) + 7),-69.2308
(((38 * 8) * 68) / 53),390.0377
(((((46 + 48) / 37) + 53) / 57) * 50),48.7198
((((91 + 82) - 52) + 48) / 39),4.3333
(((83 + 84) - 88) / 22),3.5909
(((((14 + 49) + 47) * 98) * 96) / 75),13798.4
((((74 - 53) - 5) - 71) * 84),-4620.0
(((((25 - 42) + 51) / 66) + 47) - 85),-37.4848
((((8 * 46) + 44) * 17) * 42),294168.0
(((((49 - 25) + 3) / 99) - 44) / 20),-2.1864
((((6 - 98) + 15) * 86) - 20),-6642.0
(((84 - 36) * 89) + 49),4321.0
(((((22 - 34) * 79) + 88) * 98) + 73),-84207.0
(((18 - 20) * 41) / 48),-1.7083
(((48 + 84) * 74) - 16),9752.0
(((((17 + 91) - 64) + 26) + 92) - 67),95.0
(((100 / 69) - 38) * 69),-2522.0
((((11 - 47) + 16) + 30) * 65),650.0
(((((11 - 60) * 26) + 38) + 15) / 71),-17.1972
(((((60 + 31) / 38) * 29) - 78) + 50),41.4474
(((18 * 60) * 54) * 66),3849120.0
(((10 * 62) * 37) + 23),22963.0
(((((33 / 61) - 16) + 74) / 2) * 15),439.0574
(((((3 * 19) + 43) - 52) * 7) + 8),344.0
(((41 + 86) + 73) / 63),3.1746
((((18 * 87) - 2) - 82) / 71),20.8732
((((11 / 28) + 30) + 64) + 92),186.3929
(((64 / 83) * 80) * 64),3947.9518
((((11 / 24) / 60) * 45) / 97),0.0035
(((77 + 22) + 23) + 82),204.0
((((55 * 30) * 46) + 81) / 56),1356.8036
((((58 * 80) + 40) / 98) * 82),3915.9184
(((2 * 35) + 99) + 40),209.0
(((95 / 6) * 55) / 63),13.8228
((((36 + 60) / 28) - 50) / 77),-0.6048
((((65 - 80) * 85) / 31) + 79),37.871
(((47 + 99) - 4) * 55),7810.0
((((58 + 46) + 15) * 81) + 41),9680.0
(((55 - 57) / 70) + 72),71.9714
(((((1 + 89) / 31) / 37) / 82) + 82),82.001
(((72 + 20) - 8) - 47),37.0
(((6 - 83) / 30) + 78),75.4333
(((((100 * 6) / 16) / 62) * 56) / 78),0.4342
(((((93 / 42) / 5) / 43) + 60) * 8),480.0824
(((4 - 52) - 54) / 10),-10.2
(((((99 + 44) + 37) + 41) - 58) / 44),3.7045
(((((34 * 67) - 87) + 11) / 46) - 72),-24.1304
(((67 - 71) - 100) / 84),-1.2381
(((((81 + 90) - 52) + 84) + 63) * 25),6650.0
(((((78 + 70) - 94) - 67) * 71) + 26),-897.0
(((22 + 7) / 19) / 82),0.0186
(((68 + 33) * 23) + 47),2370.0
(((((99 - 56) + 80) - 31) * 9) / 9),92.0
(((4 + 41) * 53) * 34),81090.0
(((((5 - 74) * 20) + 49) + 50) - 12),-1293.0
(((((76 - 92) + 51) - 14) * 25) + 59),584.0
((((51 * 48) - 36) + 41) - 56),2397.0
((((88 - 81) * 16) * 26) + 86),2998.0
((((20 * 78) / 69) * 2) / 47),0.9621
((((87 - 16) - 87) + 39) - 16),7.0
(((85 - 67) * 41) + 3),741.0
(((16 - 83) + 29) * 51),-1938.0
((((49 * 93) + 75) + 91) - 14),4709.0
(((68 + 63) + 36) / 43),3.8837
(((67 - 79) / 15) - 63),-63.8
(((((45 * 49) / 72) + 61) + 85) / 65),2.7173
((((12 * 43) + 14) * 18) - 64),9476.0
((((20 * 69) + 50) - 44) + 63),1449.0
((((25 - 100) - 31) * 52) + 17),-5495.0
(((33 * 80) * 12) + 94),31774.0
((((80 + 44) / 56) - 95) - 89),-181.7857
(((((29 * 21) / 30) - 42) * 43) - 47),-980.1
(((((82 * 10) * 25) - 44) * 49) / 61),16431.8689
(((((33 + 40) - 30) * 87) + 39) - 4),3776.0
((((93 - 37) + 59) - 98) / 2),8.5
((((32 + 85) + 96) - 41) - 87),85.0
(((52 / 1) + 10) / 38),1.6316
((((63 * 1) * 64) - 98) - 67),3867.0
(((58 * 4) * 82) + 25),19049.0
(((((54 - 15) / 38) / 70) - 27) / 39),-0.6919
(((((50 * 17) - 68) + 48) / 82) + 3),13.122
(((((16 * 84) - 44) + 57) + 23) + 90),1470.0
(((((5 * 66) - 30) - 35) - 74) - 26),165.0
(((12 - 52) + 3) + 26),-11.0
(((77 * 93) - 9) * 34),243168.0
(((24 / 41) * 87) / 74),0.6882
(((80 - 36) - 87) * 73),-3139.0
((((14 * 28) / 12) - 83) + 76),25.6667
((((92 / 93) * 39) / 57) - 43),-42.3231
((((2 / 68) * 95) * 34) * 46),4370.0
(((99 / 30) - 99) * 41),-3923.7
((((90 / 58) + 43) + 22) / 30),2.2184
(((9 - 48) * 1) - 30),-69.0
(((39 * 16) - 30) * 97),57618.0
((((3 / 39) / 23) / 34) * 55),0.0054
((((96 + 95) * 61) - 100) * 14),161714.0
(((((69 + 93) / 33) - 84) / 49) / 94),-0.0172
(((62 * 96) - 45) + 41),5948.0
((((100 * 48) * 32) * 51) + 87),7833687.0
((((26 / 64) - 77) / 64) / 97),-0.0123
(((38 / 9) + 15) / 25),0.7689
(((((33 + 60) - 26) - 51) / 81) - 14),-13.8025
(((((78 / 14) * 16) - 48) - 16) + 49),74.1429
(((25 - 31) - 99) * 35),-3675.0
(((41 + 1) - 50) * 28),-224.0
(((((82 / 58) + 71) * 17) * 45) - 11),55385.5517
(((((47 * 75) + 79) + 15) - 49) + 79),3649.0
(((((48 * 77) + 87) * 90) + 50) + 30),340550.0
((((34 * 100) + 45) - 41) * 32),108928.0
((((78 - 91) * 74) / 81) + 21),9.1235
(((97 + 74) - 8) + 71),234.0
(((((88 + 4) / 2) - 23) * 67) + 71),1612.0
((((37 + 53) / 80) + 22) * 94),2173.75
(((((15 / 23) + 74) * 53) - 77) * 32),124146.087
(((((32 - 3) / 63) * 22) + 94) + 90),194.127
((((30 / 23) + 49) - 61) * 35),-374.3478
(((((57 + 31) - 89) - 25) / 53) / 17),-0.0289
(((((50 + 17) + 44) - 52) + 45) / 65),1.6
(((68 - 71) * 85) + 65),-190.0
(((((94 / 18) * 38) / 51) - 14) + 25),14.8911
(((((70 + 97) + 67) - 44) + 16) * 21),4326.0
(((((86 - 42) * 57) + 52) + 36) / 87),29.8391
(((((40 + 29) * 19) / 62) + 26) * 75),3535.8871
(((82 + 48) + 26) - 40),116.0
(((50 + 100) * 78) - 61),11639.0
(((((99 / 89) - 88) - 51) * 6) * 96),-79423.2809
(((77 - 54) / 32) / 81),0.0089
(((35 / 62) * 40) / 74),0.3051
(((30 * 88) * 97) / 23),11133.913
((((72 + 44) + 98) * 52) * 68),756704.0
((((26 / 68) / 29) / 31) / 87),0.0
(((((85 / 15) + 15) * 90) + 44) / 32),59.5
(((((69 * 9) - 10) - 26) * 29) / 45),377.0
((((1 * 5) + 2) + 61) + 89),157.0
(((((31 - 89) - 41) / 56) + 44) + 30),72.2321
((((3 * 17) + 45) * 86) + 45),8301.0
(((78 + 89) - 52) * 94),10810.0
(((99 - 59) / 2) - 62),-42.0
(((((14 / 9) + 39) - 65) / 96) - 25),-25.2546
(((((40 + 47) / 35) - 88) + 5) / 38),-2.1188
(((98 * 3) * 79) * 90),2090340.0
(((((24 - 97) * 10) * 23) * 34) - 78),-570938.0
((((32 / 53) - 5) / 45) + 5),4.9023
(((23 / 19) / 18) * 89),5.9854
(((((42 + 3) - 29) - 2) - 100) * 38),-3268.0
(((((2 * 98) / 72) / 17) - 90) - 9),-98.8399
(((((48 * 80) / 29) * 86) / 87) * 30),3926.7539
(((68 - 74) / 58) - 9),-9.1034
(((((49 - 81) + 100) + 6) * 68) * 19),95608.0
(((((69 * 16) - 33) + 49) * 87) * 42),4092480.0
((((80 * 16) / 48) - 90) + 60),-3.3333
(((42 - 44) + 87) / 60),1.4167
(((((96 + 38) + 37) + 67) / 62) - 37),-33.1613
(((48 - 39) * 8) - 1),71.0
((((65 + 74) + 96) * 81) - 53),18982.0
(((((71 / 60) * 3) + 32) + 32) * 23),1553.65
(((((59 - 82) + 69) * 38) * 7) / 84),145.6667
((((71 / 59) - 63) - 90) * 93),-14117.0847
(((((67 / 54) / 53) / 65) * 39) - 41),-40.986
(((((15 + 58) - 18) + 16) + 8) + 21),100.0
(((((78 - 43) * 50) / 26) + 98) / 41),4.0319
((((87 / 92) * 35) / 51) - 3),-2.351
((((29 / 22) * 43) * 53) * 21),63086.8636
(((((15 - 24) * 50) - 75) / 23) + 38),15.1739
((((51 + 41) - 19) + 9) + 78),160.0
((((98 - 37) + 17) * 26) / 82),24.7317
(((((77 + 69) * 83) - 89) / 2) * 38),228551.0
(((50 + 81) / 64) + 52),54.0469
(((((72 / 17) - 44) - 42) / 44) + 37),35.1417
((((72 * 78) * 3) + 6) * 77),1297758.0
(((100 * 81) + 100) - 25),8175.0
((((30 + 15) * 21) + 53) * 71),70858.0
(((82 * 42) - 12) - 84),3348.0
(((35 / 64) - 22) * 37),-793.7656
(((44 / 66) + 46) / 34),1.3725
(((((36 + 63) / 42) / 29) / 54) - 50),-49.9985
((((75 - 62) - 61) - 73) / 18),-6.7222
(((((59 - 78) * 11) - 75) * 96) * 25),-681600.0
(((17 + 55) - 3) / 70),0.9857
(((((38 - 5) / 24) * 75) - 15) / 19),4.6382
(((((4 / 62) * 19) + 88) + 56) + 21),166.2258
(((44 / 50) / 93) + 44),44.0095
(((((97 * 23) / 34) / 41) - 28) - 11),-37.3996
(((((63 / 40) * 13) + 17) + 24) + 93),154.475
((((96 - 91) + 87) - 1) / 79),1.1519
((((23 * 72) * 86) + 15) / 67),2125.8358
((((24 - 33) * 92) + 60) / 83),-9.253
(((95 - 77) - 50) - 53),-85.0
(((((49 * 84) - 49) / 22) / 36) * 48),246.4848
(((((5 + 66) - 3) - 81) - 72) + 5),-80.0
(((67 - 49) - 50) + 57),25.0
(((((84 * 35) + 73) * 29) - 5) * 51),4455972.0
(((((47 - 76) * 95) + 35) * 76) + 82),-206638.0
((((84 + 37) * 53) / 47) - 28),108.4468
((((71 - 43) + 96) + 70) * 2),388.0
(((((34 + 69) - 93) - 26) * 50) - 39),-839.0
(((((35 / 97) - 86) * 77) * 58) * 26),-9944078.4742
(((13 * 3) * 38) * 12),17784.0
(((43 - 61) - 94) - 64),-176.0
(((((38 + 40) + 50) + 27) - 78) - 61),16.0
((((1 + 9) * 3) + 27) + 69),126.0
((((96 + 78) + 49) - 65) - 46),112.0
(((5 * 78) / 10) * 81),3159.0
(((100 / 65) * 80) + 95),218.0769
((((2 + 2) * 61) * 67) * 72),1177056.0
(((75 * 59) - 30) * 8),35160.0
(((((21 + 94) / 1) * 100) * 30) - 2),344998.0
(((65 - 80) + 4) / 79),-0.1392
(((((87 - 14) * 48) * 58) + 46) / 18),11293.2222
(((((31 - 76) - 39) * 15) * 87) + 98),-109522.0
(((19 / 40) * 30) / 47),0.3032
((((55 * 95) - 32) + 9) / 67),77.6418
(((72 + 6) - 34) + 14),58.0
(((((6 - 42) + 28) + 17) + 17) + 66),92.0
(((74 + 62) * 73) + 10),9938.0
((((4 + 61) * 56) - 10) * 82),297660.0
((((20 - 72) / 57) - 92) - 48),-140.9123
(((((43 - 53) / 87) + 85) * 84) * 100),713034.4828
((((76 - 18) * 69) / 11) / 44),8.2686
(((((10 / 100) / 76) - 42) + 94) - 59),-6.9987
(((((20 + 75) * 74) * 3) * 82) - 62),1729318.0
(((68 * 41) / 16) - 72),102.25
((((34 * 95) - 88) - 53) / 68),45.4265
(((((1 * 25) * 73) + 69) - 14) * 87),163560.0
(((((46 * 42) * 17) / 39) - 5) / 43),19.4687
(((((63 / 76) / 14) - 85) + 65) * 53),-1056.8618
(((9 * 3) / 69) + 93),93.3913
((((5 * 69) * 57) - 27) * 45),883710.0
(((78 + 88) - 70) - 4),92.0
(((((27 + 81) + 4) - 7) + 29) - 29),105.0
(((1 * 61) / 39) + 49),50.5641
((((77 / 71) - 31) * 37) / 46),-24.0625
(((((73 - 7) / 90) - 7) / 96) / 9),-0.0073
(((13 * 76) / 81) - 65),-52.8025
(((70 / 32) - 89) / 71),-1.2227
(((45 + 6) / 79) * 38),24.5316
((((7 - 89) - 24) + 97) - 33),-42.0
(((76 / 53) / 52) + 89),89.0276
(((((67 / 89) * 81) + 15) / 75) + 3),4.013
(((75 / 95) * 67) * 70),3702.6316
(((96 * 90) + 29) / 58),149.4655
((((27 / 82) - 58) / 41) * 44),-61.8905
(((((83 + 80) * 97) * 9) + 25) + 46),142370.0
(((((41 - 52) / 62) + 4) * 38) + 90),235.2581
((((27 - 11) * 37) - 98) * 98),48412.0
(((((61 / 28) * 76) / 5) / 73) + 99),99.4536
(((33 * 59) * 18) * 14),490644.0
(((11 * 80) + 2) * 27),23814.0
((((75 * 86) + 62) - 23) / 46),141.0652
((((90 / 3) * 25) + 96) / 20),42.3
(((((58 + 54) - 67) / 86) / 42) * 28),0.3488
(((((55 - 85) - 1) * 85) * 56) - 81),-147641.0
(((38 + 63) - 88) + 18),31.0
(((((83 - 45) - 32) / 4) + 88) * 59),5280.5
((((63 * 97) / 19) / 71) + 92),96.53
(((55 + 59) * 98) * 75),837900.0
((((81 + 47) / 66) * 33) * 59),3776.0
(((71 - 92) / 95) - 29),-29.2211
(((((64 * 36) + 24) - 100) * 10) + 42),22322.0
((((69 + 60) * 16) - 47) + 44),2061.0
((((55 / 20) + 2) / 21) * 6),1.3571
((((25 / 49) + 21) - 78) + 24),-32.4898
((((74 + 7) + 83) / 41) + 53),57.0
(((39 + 44) + 29) - 92),20.0
((((93 - 70) - 30) - 71) / 51),-1.5294
(((78 * 45) / 64) / 68),0.8065
(((((21 / 58) * 94) - 8) + 59) * 23),1955.7931
(((((24 - 50) - 60) * 96) / 68) - 50),-171.4118
(((73 + 38) / 69) * 97),156.0435
(((((100 / 94) - 84) - 62) / 34) / 92),-0.0463
(((((7 * 52) - 90) - 36) / 44) * 17),91.9545
((((60 + 36) / 73) * 87) / 79),1.4482
(((4 / 82) + 17) + 91),108.0488
(((12 / 33) * 48) * 65),1134.5455
((((90 * 39) * 27) - 87) + 42),94725.0
(((46 * 10) / 44) / 23),0.4545
(((27 + 27) / 29) * 81),150.8276
(((((47 + 23) * 17) - 38) / 51) + 66),88.5882
(((19 - 45) * 98) + 45),-2503.0
(((25 * 29) + 60) * 97),76145.0
((((93 - 6) / 75) - 2) + 58),57.16
(((((15 + 40) - 41) / 96) + 41) - 62),-20.8542
(((25 * 47) / 43) / 79),0.3459
((((90 * 17) - 51) + 53) * 50),76600.0
(((((99 + 77) / 12) * 51) * 68) + 32),50896.0
(((((67 + 41) / 94) - 76) + 10) - 30),-94.8511
(((98 / 97) + 86) * 98),8527.0103
(((((20 - 29) + 27) - 60) * 81) * 74),-251748.0
((((74 - 96) - 55) * 51) - 3),-3930.0
(((51 * 31) * 38) - 84),59994.0
((((12 + 26) * 53) - 72) + 26),1968.0
((((64 * 65) - 59) - 50) - 83),3968.0
((((53 - 60) - 79) / 98) / 99),-0.0089
(((((9 * 34) - 45) / 62) + 91) - 58),37.2097
((((6 / 84) + 47) + 89) * 65),8844.6429
((((75 + 90) / 81) + 36) / 17),2.2375
(((((27 - 64) * 47) / 9) - 13) / 41),-5.0298
(((((34 * 78) / 6) * 50) - 9) / 47),470.0213
(((50 * 40) - 47) - 92),1861.0
((((95 / 76) * 6) + 8) - 86),-70.5
(((((8 + 33) * 24) / 5) * 17) / 99),33.7939
(((((84 / 42) + 33) / 39) + 27) * 61),1701.7436
(((((52 / 59) / 78) + 58) - 14) + 46),90.0113
(((31 / 71) * 67) + 78),107.2535
(((((42 + 96) + 95) - 10) - 71) * 76),11552.0
(((((24 * 8) * 2) - 6) + 36) - 48),366.0
(((((4 - 36) - 29) - 98) + 57) - 64),-166.0
(((((70 * 71) / 7) + 44) + 27) * 49),38269.0
((((12 * 88) * 38) + 3) - 82),40049.0
(((((27 + 39) * 97) + 84) * 34) / 5),44104.8
((((95 + 62) - 66) * 23) * 94),196742.0
(((((73 - 67) + 25) * 81) + 43) / 34),75.1176
(((((21 * 3) - 56) / 35) / 81) / 1),0.0025
(((2 + 81) - 58) + 9),34.0
((((26 + 71) + 45) / 36) * 9),35.5
((((57 / 70) / 1) * 7) - 66),-60.3
((((18 * 3) * 9) - 17) + 4),473.0
((((6 - 1) - 93) * 54) - 87),-4839.0
((((63 / 61) + 73) + 70) - 100),44.0328
(((9 - 49) * 10) + 10),-390.0
(((((19 / 84) / 39) * 39) / 99) + 47),47.0023
((((97 - 42) / 17) * 43) - 3),136.1176
((((2 / 12) / 12) - 49) + 38),-10.9861
(((((77 / 25) + 30) - 33) * 99) * 64),506.88
(((((87 + 99) / 61) / 7) + 50) / 28),1.8013
((((19 / 98) + 98) / 46) * 11),23.4811
(((64 - 19) * 54) / 34),71.4706
(((((41 * 3) + 10) - 93) + 41) / 63),1.2857
((((62 + 9) - 89) * 96) - 5),-1733.0
((((23 + 33) + 57) * 92) + 8),10404.0
((((32 * 85) - 72) + 34) + 19),2701.0
((((73 + 3) + 31) * 6) - 76),566.0
((((43 + 87) - 8) * 75) - 29),9121.0
(((((60 - 50) - 16) / 83) * 75) / 83),-0.0653
((((42 * 68) - 17) * 87) - 39),246954.0
((((58 - 47) - 8) + 78) - 46),35.0
(((62 / 75) * 30) * 37),917.6
(((1 + 1) / 32) * 60),3.75
(((((73 - 56) + 83) + 61) + 14) + 56),231.0
((((21 / 81) + 32) + 62) - 89),5.2593
((((32 + 50) / 74) + 82) + 27),110.1081
((((46 / 68) / 45) - 54) / 44),-1.2269
((((2 / 74) / 16) / 22) + 32),32.0001
((((67 / 25) - 37) + 68) - 6),27.68
((((56 - 49) * 77) / 10) + 62),115.9
((((43 * 96) / 95) / 76) - 54),-53.4283
(((55 / 84) / 52) + 73),73.0126
(((((70 / 90) + 6) - 72) - 49) + 88),-26.2222
(((92 * 62) - 2) * 37),210974.0
((((1 / 7) - 16) + 70) * 19),1028.7143
(((((17 * 12) * 37) / 16) + 31) * 85),42733.75
(((36 + 66) / 90) * 67),75.9333
(((((36 / 89) - 61) - 92) - 29) * 25),-4539.8876
(((49 + 5) - 63) + 50),41.0
(((48 / 75) - 29) - 1),-29.36
((((48 / 26) - 90) + 22) / 96),-0.6891
((((76 / 81) / 61) / 69) + 71),71.0002
(((((55 + 91) / 21) / 2) / 17) / 69),0.003
((((44 * 54) + 1) - 84) + 70),2363.0
((((98 - 17) - 8) + 32) + 71),176.0
(((23 * 39) + 98) - 40),955.0
((((74 + 69) + 88) - 37) / 73),2.6575
(((16 + 78) - 4) - 42),48.0
(((((68 - 78) + 88) + 97) * 7) + 57),1282.0
((((56 / 69) * 90) * 57) + 35),4198.4783
((((59 / 51) + 75) * 67) / 97),52.6032
(((((66 - 40) + 46) + 41) * 50) + 32),5682.0
(((6 * 80) - 68) + 26),438.0
((((93 / 41) * 35) / 46) + 38),39.7259
(((81 / 4) * 48) * 8),7776.0
((((83 - 3) / 18) - 89) / 66),-1.2811
(((((54 / 56) - 36) + 32) + 41) - 32),5.9643
((((26 * 28) / 7) / 74) + 24),25.4054
((((1 + 99) / 12) / 79) + 69),69.1055
((((79 - 12) - 7) - 41) - 27),-8.0
(((19 + 99) + 72) - 58),132.0
((((65 / 61) - 16) * 29) / 25),-17.3239
((((21 * 52) - 86) * 31) / 54),577.5185
((((25 - 76) - 50) / 65) / 26),-0.0598
((((3 / 95) - 55) + 20) / 13),-2.6899
(((((17 - 13) - 33) + 85) + 61) / 83),1.4096
(((23 / 74) - 25) / 35),-0.7054
(((50 / 15) - 76) * 52),-3778.6667
(((((47 - 16) * 95) * 79) + 61) - 23),232693.0
(((14 - 77) / 97) + 60),59.3505
(((51 * 27) + 46) - 20),1403.0
(((((64 / 70) / 87) / 36) + 9) * 98),882.0286
(((((19 * 16) + 91) + 24) * 9) - 17),3754.0
(((27 + 84) + 98) / 98),2.1327
(((((100 + 3) / 43) + 47) / 82) + 43),43.6024
(((70 - 4) * 10) + 74),734.0
(((((63 - 23) - 66) * 39) - 12) * 9),-9234.0
(((((69 - 17) / 48) + 78) + 89) + 57),225.0833
((((86 * 33) / 28) * 39) - 88),3864.9286
((((56 / 1) - 88) - 47) + 30),-49.0
(((((68 - 35) - 41) + 91) / 14) - 32),-26.0714
(((16 + 44) + 33) - 44),49.0
((((91 + 20) * 62) + 26) / 78),88.5641
((((58 * 6) * 19) + 27) * 16),106224.0
((((40 - 7) + 82) + 50) * 54),8910.0
(((52 - 9) / 25) - 88),-86.28
((((65 - 89) + 41) + 61) * 3),234.0
(((((53 + 42) / 22) / 19) / 65) * 92),0.3217
(((56 - 99) - 98) - 18),-159.0
(((8 - 12) / 72) - 23),-23.0556
(((((97 / 50) / 60) / 70) + 70) - 55),15.0005
(((((92 * 75) + 39) - 18) - 24) - 41),6856.0
(((41 - 79) * 42) + 91),-1505.0
(((86 - 84) * 63) - 83),43.0
(((46 * 13) + 45) - 9),634.0
((((51 + 17) * 8) - 56) - 5),483.0
((((91 / 76) / 41) + 29) * 10),290.292
((((85 * 80) / 30) / 53) * 80),342.1384
(((22 / 23) - 97) * 77),-7395.3478
((((43 - 3) + 70) / 72) + 8),9.5278
(((((10 / 95) - 55) * 93) / 51) * 49),-4905.0062
(((((4 - 69) - 42) / 47) + 39) - 7),29.7234
((((95 - 55) * 54) - 66) * 62),129828.0
((((97 + 48) * 87) + 8) * 65),820495.0
(((((12 - 12) - 76) - 94) + 37) + 79),-54.0
(((((11 * 69) / 56) + 8) / 24) - 13),-12.1019
((((32 + 19) * 91) + 74) * 98),462070.0
