Question,Answer
48.86 + 59 + 16 + 87.06 + 42.53 + 15.57,269.02
54.06 + 63 + 27.99 + 56,201.05
73.27 + 11,84.27
94 + 85 + 20.92,199.92
20 + 26.51 + 34.88 + 36.13,117.52
77.49 + 82.24,159.73
60 + 63.13 + 58.18,181.31
69 + 78 + 49 + 75.59 + 49.18 + 34 + 11.22,365.99
9 + 73 + 63 + 23.71,168.71
34 + 12.68 + 95 + 7.65,149.33
16.05 + 17 + 20 + 50.27 + 60.79 + 65.08 + 77.77,306.96
74 + 48 + 94.63 + 61 + 34,311.63
62 + 85,147.0
97 + 14,111.0
9 + 16.83,25.83
81 + 71.32 + 88.29,240.61
56.11 + 51 + 38.63 + 26.85 + 38.4 + 14,224.99
67 + 18.79 + 4 + 34.53,124.32
10 + 22.08 + 43.66 + 83.99 + 35,194.73
26 + 60 + 7,93.0
35 + 63.29 + 69.94 + 64 + 46,278.23
23 + 33.8 + 45 + 49 + 91.39 + 1.8,243.99
17 + 54 + 99,170.0
4.12 + 52.82 + 57 + 65 + 49.66 + 22.19 + 67.64,318.43
95 + 95 + 62 + 70 + 59 + 19 + 2.85,402.85
22.65 + 68.99 + 11,102.64
99 + 7.64 + 62.4,169.04
72 + 8.07,80.07
9 + 17.91,26.91
22 + 33.38 + 93.26 + 87.19,235.83
95.91 + 5.05 + 33 + 73.12 + 95 + 95.5,397.58
35.63 + 87.44 + 17.93 + 33.44 + 4.73,179.17
2 + 67.49 + 89,158.49
24.03 + 14.02 + 20 + 20 + 22.65 + 96,196.7
12 + 6,18.0
4 + 89.29 + 85,178.29
1 + 28 + 25.34 + 47 + 19.15 + 38,158.49
80.26 + 19 + 41 + 45 + 42.9 + 53,281.16
61.94 + 44 + 7.33 + 88.66 + 17,218.93
78 + 42,120.0
90 + 93 + 85.26 + 71 + 27,366.26
53.31 + 82 + 29 + 70.72 + 44,279.03
4 + 73,77.0
4.16 + 2.21 + 9 + 70.72,86.09
63 + 97.31 + 57.9 + 31.75 + 87.16 + 67 + 21.64,425.76
21 + 20.7 + 80 + 12.72 + 35 + 22,191.42
31.05 + 34.78 + 3.2 + 55.73,124.76
79.83 + 39.4 + 90.44 + 95.66 + 28 + 97,430.33
86.34 + 54 + 32.67 + 9.59,182.6
84 + 80.92,164.92
25.01 + 96.12,121.13
5.96 + 47 + 1.38 + 38 + 74.37 + 42 + 6.69,215.4
26 + 80 + 31.92 + 15.18,153.1
75.5 + 51.85 + 13.43 + 40 + 32.74 + 49 + 29.35,291.87
27.54 + 39.07,66.61
99 + 86 + 93 + 27.17,305.17
23 + 8.77 + 98.07 + 53.67 + 48.18,231.69
72 + 1 + 46 + 68 + 58.2 + 29.2 + 81.11,355.51
77 + 51,128.0
74 + 45 + 33,152.0
72 + 79 + 10 + 72.81 + 12,245.81
88 + 32.96 + 15.03 + 39 + 23.81,198.8
62 + 16 + 85.64 + 96,259.64
78.0 + 72 + 24 + 49.74,223.74
39.78 + 74,113.78
17 + 22 + 71.22 + 17.17,127.39
62 + 15 + 25.54,102.54
82 + 31.34 + 97 + 20.49,230.83
43.59 + 25.09 + 80.75 + 94,243.43
58 + 26 + 20 + 55 + 65.82 + 74.74 + 23.32,322.88
36 + 10 + 59.01 + 14.84 + 38,157.85
53 + 3 + 47.7,103.7
68 + 60.79,128.79
71 + 14.86 + 28.97 + 6.66,121.49
6.88 + 53 + 55 + 69.39 + 98.72 + 15 + 77,374.99
45.86 + 65 + 96.82 + 88.97 + 42,338.65
45 + 36.0 + 69 + 95 + 48 + 24.01,317.01
63.95 + 62.79 + 77,203.74
24 + 39 + 60,123.0
100 + 76 + 91 + 51 + 25,343.0
85 + 11.18 + 75 + 46 + 78,295.18
88.33 + 91.33 + 11.61 + 59 + 80 + 56,386.27
13.09 + 56 + 43.2 + 66.68 + 27 + 16 + 33.53,255.5
6 + 32 + 84 + 94.64,216.64
78.21 + 25.87 + 34.54 + 42.39 + 64.86 + 56,301.87
40.58 + 33.95 + 62.01 + 47.17 + 64 + 85.88 + 33,366.59
40.47 + 59 + 27.96 + 34,161.43
99.62 + 64.91 + 29.97,194.5
40.62 + 18 + 73.35,131.97
57 + 21 + 7.67 + 46 + 34.01 + 50.58,216.26
25.13 + 69.85 + 10.04 + 29 + 29 + 90.43 + 21,274.45
70.43 + 14.71 + 48.89 + 69.71 + 21 + 88 + 78,390.74
44.44 + 86 + 96,226.44
19.12 + 61 + 74.4 + 93 + 89.54 + 8.2 + 50.6,395.86
6.06 + 98 + 34.47 + 2.83 + 43.33 + 67 + 7.5,259.19
69 + 73.85 + 35.45 + 27 + 93.71 + 53.9,352.91
74.08 + 23,97.08
77 + 17.47 + 16 + 49.92 + 19.14,179.53
14.56 + 56.9,71.46
99 + 77.12 + 39.95 + 62 + 59.72 + 83 + 76.07,496.86
46.73 + 36 + 97 + 37.62,217.35
89.94 + 13 + 54.48 + 45.82,203.24
76.93 + 73 + 46 + 80 + 13 + 53.79 + 50.78,393.5
11.02 + 90.18 + 39 + 1,141.2
72.94 + 98.12 + 31.02 + 81.32 + 42 + 94.35,419.75
34.22 + 47.02 + 37.87 + 32.94 + 7.29 + 26.78,186.12
70 + 31 + 7.67 + 73.12 + 45.59 + 41,268.38
35.23 + 33 + 28 + 66.99 + 75,238.22
18 + 87.57 + 6,111.57
33 + 96 + 50.35 + 82.34 + 15.47 + 7,284.16
35 + 8 + 40.89 + 61,144.89
55.38 + 14 + 87.5,156.88
87.74 + 52,139.74
78 + 81.88 + 26,185.88
34.84 + 94 + 49 + 4.71 + 17.51 + 46.31,246.37
48.45 + 71 + 35,154.45
41 + 21 + 58.66 + 55.36 + 56 + 51 + 65,348.02
48.6 + 48 + 50.26 + 43 + 48.29 + 56.61,294.76
18 + 9 + 27 + 89.88 + 5 + 76 + 27.69,252.57
29.23 + 54.76 + 85 + 34,202.99
47.48 + 19 + 86.49 + 25,177.97
55.25 + 37.84 + 56 + 89 + 75 + 77.76 + 33,423.85
94.86 + 67.07 + 6.24 + 60.76 + 71.21,300.14
65.6 + 77.0 + 99 + 74 + 33.03 + 53 + 11,412.63
31 + 15 + 77.44 + 60 + 42 + 8.45,233.89
27.25 + 44.81 + 90 + 82.18 + 11 + 29 + 34,318.24
98.76 + 30.83 + 52,181.59
33.11 + 95.86 + 67.36 + 11,207.33
93 + 57.98 + 76 + 10.78 + 6.87 + 31,275.63
84 + 87,171.0
45.14 + 25 + 40.77 + 96 + 76.52 + 86.49 + 23.17,393.09
20.21 + 90.71 + 60.75 + 90,261.67
89.98 + 90 + 71.66 + 71 + 65.62 + 9.27 + 13,410.53
36 + 39.95 + 71.3 + 90 + 89.31 + 9 + 61.89,397.45
2.6 + 18 + 70.17 + 23 + 99.05,212.82
29.85 + 64 + 75.49 + 91 + 31.89 + 58,350.23
93.24 + 15 + 56,164.24
60.79 + 84.62 + 22 + 61.84 + 29 + 72.75 + 37.63,368.63
49.02 + 97 + 66.76 + 69 + 84.46 + 31.03 + 100,497.27
26.84 + 96.33 + 88.2,211.37
24.63 + 32 + 84 + 52 + 76,268.63
87.98 + 71.0 + 71.75,230.73
25.69 + 35.01 + 29.32 + 62.62 + 63 + 96.64 + 54,366.28
66.62 + 93 + 10.53 + 96 + 45 + 100 + 91.37,502.52
21.73 + 31.87 + 11.63 + 24 + 87 + 61 + 30,267.23
14.46 + 46 + 42 + 100 + 90,292.46
41 + 44.66 + 76,161.66
91.54 + 72 + 57.03,220.57
74 + 80 + 25 + 61 + 75.09,315.09
34 + 14 + 54.32 + 88 + 69,259.32
80.43 + 40 + 11 + 65.88,197.31
33.37 + 48.75 + 93.37 + 44.04 + 30.33 + 44.97,294.83
98.63 + 23 + 59.6,181.23
87 + 69.02 + 68 + 28 + 72 + 97.06,421.08
96 + 47.42 + 62 + 39.13 + 15.26,259.81
81 + 74.34,155.34
73.05 + 67 + 46 + 73.82 + 31.31 + 90.22,381.4
92 + 80.63,172.63
3.0 + 97.63 + 53.27 + 41 + 12.58 + 37,244.48
40 + 92.35,132.35
19.62 + 92.92 + 46.32 + 73.08 + 70 + 98.63,400.57
73.24 + 95 + 23 + 39.55 + 68.65 + 92.73 + 61,453.17
20 + 2.5 + 4 + 33 + 48.72 + 42,150.22
88 + 68 + 92 + 21,269.0
30.05 + 22 + 10.32 + 16 + 96.5 + 78,252.87
69.69 + 95.23 + 24,188.92
99 + 12 + 9.85 + 54.8 + 79 + 44 + 64.52,363.17
64.39 + 39 + 11.92 + 97 + 87.79,300.1
93.45 + 32 + 3.26 + 98.2 + 13.18 + 90,330.09
79.61 + 96 + 82,257.61
31 + 48,79.0
16.84 + 33 + 74 + 71.39 + 95.19,290.42
65.31 + 65 + 72.9 + 27.04 + 90.84 + 90 + 65,476.09
95.66 + 6.53 + 66.28,168.47
4 + 34 + 11 + 56.95 + 47 + 66,218.95
10.13 + 7.76 + 96.37 + 10.05 + 27 + 4.0,155.31
56 + 95.13 + 17.8,168.93
99 + 41.3,140.3
78.92 + 67.13 + 28.34 + 95 + 39,308.39
27.42 + 26 + 1 + 1 + 59 + 90 + 36.25,240.67
7.71 + 93 + 93 + 58.9 + 55,307.61
67.9 + 37.32 + 86.29 + 67.81 + 6,265.32
37 + 86 + 76.51 + 17 + 28,244.51
77.28 + 8.55 + 61 + 37.9,184.73
4 + 82,86.0
2 + 27,29.0
46 + 24 + 28 + 63.51,161.51
53 + 80 + 1,134.0
37 + 10 + 27.56 + 80 + 71.33,225.89
30.94 + 81,111.94
85 + 67,152.0
55.27 + 3 + 87.57 + 35 + 72 + 24 + 85,361.84
21 + 3.42 + 76 + 79 + 43.88 + 58.7,282.0
10.66 + 73.1 + 29.3 + 12,125.06
52 + 30 + 66.26,148.26
96 + 68.06,164.06
83.11 + 37 + 29 + 34.74 + 57.94 + 94 + 94,429.79
14 + 44.09 + 55.72 + 63.24 + 8.61 + 53,238.66
32 + 87 + 59,178.0
70.07 + 48,118.07
92 + 30 + 4 + 62.62 + 13 + 49.56,251.18
42.77 + 12 + 50 + 2.67 + 6 + 96.87,210.31
59 + 71.06 + 75.67 + 91.34 + 13.97 + 33.94,344.98
97.13 + 29.69 + 15.08 + 94.43 + 93.28 + 4,333.61
33.8 + 70 + 11 + 83,197.8
6.83 + 36.74 + 86 + 99.29 + 11.96 + 59 + 90.19,390.01
80.53 + 89.45 + 50.95,220.93
38 + 47 + 3.07 + 85 + 78 + 66.38,317.45
29 + 79,108.0
61.67 + 86.07 + 29 + 31,207.74
98.83 + 93.99 + 54 + 1,247.82
27 + 53.95 + 25.54 + 28.6 + 45.81 + 60 + 20.23,261.13
14 + 34.51 + 2,50.51
51.46 + 26.29 + 13.12 + 18.43 + 32 + 5,146.3
2.0 + 3.62 + 75.45 + 25 + 26.18 + 83,215.25
49 + 92,141.0
22 + 61 + 27.31 + 19.59 + 87,216.9
55.9 + 84.56 + 52 + 20.86,213.32
23 + 77.06 + 69.75 + 33.84 + 67,270.65
83.16 + 33.09 + 4 + 3.08,123.33
29.56 + 10 + 90 + 31.57 + 11,172.13
58 + 11 + 72 + 94.62 + 60,295.62
81.31 + 24 + 97.14 + 16 + 91 + 39.47,348.92
11.85 + 54 + 79.13 + 10 + 69,223.98
42 + 29 + 84.31,155.31
90.51 + 29.75,120.26
89.77 + 39.92 + 24.43,154.12
37 + 13.98 + 94 + 40.4 + 35.24 + 3 + 75.79,299.41
1.86 + 30 + 86.92,118.78
63.16 + 91.32 + 90,244.48
92 + 4,96.0
21.61 + 45 + 54 + 7.37 + 96,223.98
60.52 + 12.5 + 77 + 57.37 + 56 + 47 + 33,343.39
89 + 80.38 + 15 + 90 + 41.74,316.12
53 + 96 + 65 + 87,301.0
53 + 30.27 + 86.55 + 91,260.82
74 + 93.9,167.9
91 + 38 + 1.71 + 31.46,162.17
82 + 72 + 39 + 99 + 85.26 + 17.5 + 13.16,407.92
79 + 56 + 14,149.0
3.74 + 9 + 30.07 + 86.42,129.23
52 + 32.77 + 90.16 + 7.19 + 72 + 1,255.12
67.88 + 29.12,97.0
43 + 71.68 + 17,131.68
81.15 + 41.02 + 58.5 + 79.6,260.27
41.56 + 13.73,55.29
82 + 80 + 94.41 + 74.9 + 79,410.31
98 + 98.32 + 33 + 22 + 77.09 + 62 + 82,472.41
22.68 + 64,86.68
42 + 17,59.0
17.69 + 57.27 + 63 + 73,210.96
19 + 11 + 75.12 + 99 + 98.64,302.76
73.37 + 70.03 + 6 + 7,156.4
13.7 + 94 + 76 + 5 + 71 + 70.57,330.27
16.36 + 31 + 31 + 51 + 11 + 5.96 + 27.12,173.44
10.98 + 90.24 + 5 + 69.02 + 73 + 4.5 + 51.97,304.71
77.53 + 97.66 + 16.48 + 94 + 19.74 + 42.65,348.06
44.9 + 47.07,91.97
42.1 + 58.73,100.83
86.46 + 3 + 73.95 + 1 + 35 + 23.28,222.69
61 + 19.14 + 99.28 + 84.59,264.01
38.08 + 6.7 + 44.97 + 63 + 64 + 90,306.75
73 + 50 + 1.19 + 87,211.19
28 + 98 + 60 + 46.75 + 28.91 + 34 + 53,348.66
14.74 + 5 + 32.17 + 1.81 + 82 + 41.49,177.21
17.74 + 99,116.74
32.72 + 20 + 55,107.72
27 + 14 + 17 + 48 + 75 + 73,254.0
41.09 + 63.18 + 73.03 + 62,239.3
87.31 + 65 + 76 + 81 + 86 + 31,426.31
59.02 + 73 + 35.7 + 38 + 43.48 + 66 + 20.52,335.72
26 + 59 + 79 + 26 + 57.11 + 62 + 11,320.11
76.29 + 33 + 80.97 + 14 + 81.47 + 64 + 35,384.73
26.02 + 48,74.02
96.48 + 5.89 + 59 + 15 + 44,220.37
14 + 92.86 + 24.76,131.62
77.09 + 78.71 + 37 + 15 + 60,267.8
60.19 + 79,139.19
31 + 91 + 28.98,150.98
13 + 71,84.0
15.76 + 39.31 + 5.84 + 35,95.91
65.08 + 66.24 + 9 + 27.38 + 49.75,217.45
45 + 22 + 78.0 + 24,169.0
4.86 + 98 + 32.25 + 99 + 95 + 35.36 + 33.25,397.72
56 + 57.73 + 78.01 + 81 + 66,338.74
26 + 76 + 98,200.0
98 + 6.2 + 18.56 + 48 + 92.6 + 95 + 94.62,452.98
63 + 61 + 34.06 + 96 + 6 + 85 + 35,380.06
25 + 97 + 84 + 76 + 38 + 56,376.0
66.27 + 41.5 + 26.22,133.99
82 + 74.45 + 78 + 35.23 + 16 + 7 + 82,374.68
16 + 54.63,70.63
11.91 + 51.99,63.9
3.13 + 63.26 + 68.2 + 92.46 + 90.47 + 50.38 + 62,429.9
86 + 72 + 14.59 + 43.99 + 52 + 62.09 + 40.65,371.32
84 + 19 + 62.51 + 45 + 47 + 5.71,263.22
49 + 84 + 96 + 67.28,296.28
69.17 + 88.05 + 77 + 24.92 + 28.55 + 92,379.69
88 + 13.82 + 3 + 6.42,111.24
50 + 24 + 12 + 76.18 + 51,213.18
76.91 + 38.87 + 93 + 87,295.78
86 + 46.17,132.17
99.64 + 94 + 25.21 + 27.1 + 49 + 67.93 + 8.7,371.58
92.49 + 71 + 75.92 + 32.6 + 28,300.01
8 + 45.57,53.57
87 + 64.09,151.09
29.74 + 19.84 + 41 + 6 + 12.32 + 2 + 83,193.9
50.21 + 63 + 69.92 + 73.19 + 78 + 92 + 99.32,525.64
26.3 + 25.63 + 32.21 + 7 + 13 + 99.53 + 55,258.67
23.65 + 46.39 + 95.88 + 4.15 + 100,270.07
63.91 + 15,78.91
59.69 + 35.1 + 42 + 9.09 + 1.11 + 35.17,182.16
18.69 + 96.23 + 40 + 56.08,211.0
93.73 + 85 + 27.0 + 35,240.73
1.68 + 10.35 + 92.41 + 65.22 + 45.42 + 85.2,300.28
1 + 67.84 + 20 + 86 + 28,202.84
34 + 6.19,40.19
99.72 + 39.4 + 43,182.12
28.76 + 78,106.76
27 + 2.17 + 96,125.17
98.89 + 99 + 55 + 15.27,268.16
6 + 37.64 + 30 + 34.21,107.85
63 + 72 + 17.64 + 53 + 34.49 + 81 + 52,373.13
29.8 + 30 + 66 + 21,146.8
51 + 43.67 + 97 + 15.97 + 17.07,224.71
47 + 69,116.0
71 + 18.52 + 54 + 66.46 + 26.78,236.76
44.56 + 93 + 18 + 15 + 22 + 97.62,290.18
72 + 28.62 + 92.67 + 53.69 + 37 + 18,301.98
46.66 + 35 + 67.62 + 18,167.28
63.54 + 56 + 29.4,148.94
96.38 + 24 + 84.19 + 50 + 44.32 + 70,368.89
68 + 97 + 25.26 + 41.65 + 64.12 + 78.97 + 10,385.0
15 + 82.51,97.51
97.58 + 81.04 + 15.94 + 96.44 + 1 + 31,323.0
58.55 + 11.33 + 38 + 74.57,182.45
20 + 98 + 75,193.0
40 + 57.45 + 97.39 + 52.6 + 85.16,332.6
90.62 + 66.59 + 43.84 + 53.54 + 20.25 + 5.15,279.99
64.53 + 89.95 + 15.6,170.08
51 + 10.31 + 90.85,152.16
6 + 65 + 7,78.0
76.53 + 19 + 60.97 + 72.34 + 42.04,270.88
73.23 + 4.12 + 51 + 5 + 30 + 47.75,211.1
87.88 + 72 + 58.49 + 12 + 60.02 + 79.08 + 1.12,370.59
22 + 59 + 30 + 74,185.0
89.03 + 11.27 + 18.92 + 42.4 + 67.02 + 27 + 75,330.64
60 + 63 + 19 + 90,232.0
91.33 + 74 + 65.91 + 43.36 + 37,311.6
23 + 99 + 84.72 + 16 + 67 + 52,341.72
17 + 8 + 47 + 69.95,141.95
17 + 68 + 45.01 + 28 + 87.17,245.18
19.47 + 52.11,71.58
97.32 + 98 + 5,200.32
36.12 + 57.56,93.68
97 + 3 + 57.79 + 97 + 91.49 + 19.9 + 76,442.18
84.91 + 82 + 81.05 + 24 + 96.92 + 63,431.88
97.21 + 89,186.21
13.55 + 40 + 24.18 + 14.97,92.7
51 + 44 + 82.35 + 77.28 + 1.83 + 40.19,296.65
12.27 + 18.33,30.6
84.6 + 84.48 + 38 + 87.71 + 2.02,296.81
100 + 86,186.0
58.75 + 8.02 + 33.91 + 69 + 94 + 4 + 42,309.68
35.22 + 19 + 73 + 30 + 59.94 + 48,265.16
96.78 + 58.44 + 33.1 + 8.45 + 99 + 16 + 98,409.77
16 + 89 + 4 + 4.89,113.89
71.08 + 70.7 + 45 + 56.19,242.97
80 + 4.45 + 70 + 46 + 91.05,291.5
85 + 18 + 14 + 91.96 + 42.76,251.72
11 + 71.97 + 38.23,121.2
26 + 76.79,102.79
48.84 + 62.37 + 23,134.21
32.55 + 19 + 64.31 + 61 + 22 + 9.42 + 1,209.28
23 + 98,121.0
13.53 + 48.31 + 48 + 83.71 + 3.2 + 1 + 18.48,216.23
65 + 60 + 5 + 50.1,180.1
2.22 + 1.57 + 78 + 33 + 37,151.79
6.15 + 39 + 52 + 7,104.15
96.77 + 80.17 + 80 + 46 + 48,350.94
66.88 + 19.13 + 29,115.01
48.29 + 88.72 + 60 + 44.88,241.89
72 + 39.38,111.38
12.14 + 59 + 99.76 + 28.67 + 37.73 + 91.62,328.92
30.25 + 40 + 67.96 + 41 + 64.21 + 97,340.42
75 + 22.39 + 54,151.39
24 + 85 + 1.94 + 70.77 + 58.96 + 87,327.67
46.4 + 3 + 99.67,149.07
87 + 67 + 75 + 32 + 70.47,331.47
43.05 + 17 + 79 + 2.54 + 78.99 + 28.81,249.39
49 + 5 + 55.5 + 24.59,134.09
44.91 + 43.96 + 62 + 72 + 58,280.87
91 + 52.63 + 58 + 66 + 11.54,279.17
7 + 27.09,34.09
58 + 75.76,133.76
85 + 86.89 + 98,269.89
10.45 + 87.98 + 10.3 + 51 + 17.03 + 34 + 97.31,308.07
94 + 93 + 96.17 + 84 + 28.35 + 68,463.52
61.48 + 65 + 38.57 + 97.19,262.24
54.47 + 50 + 81 + 31.9 + 17 + 1.2 + 78,313.57
8.18 + 5.08 + 44,57.26
78.97 + 75 + 87.17 + 15,256.14
84 + 25 + 51.34 + 99.39 + 84 + 45.93,389.66
89.03 + 98,187.03
54.68 + 90.74 + 90.26 + 30 + 70.95 + 72,408.63
53 + 79.56,132.56
33.44 + 21 + 27.38 + 43.34 + 77.55 + 17 + 30.74,250.45
53.49 + 5.71,59.2
34.33 + 71.39 + 73,178.72
50.39 + 37 + 18.54 + 12 + 65.8,183.73
94 + 78.89 + 8.99 + 44 + 86 + 44,355.88
100 + 94.85 + 46 + 25.92 + 13 + 55.7 + 25.51,360.98
77 + 27 + 69.76 + 16 + 92.89 + 75.64 + 90.23,448.52
9 + 67.05,76.05
19 + 90 + 16 + 52.4 + 50 + 97.61,325.01
77.25 + 18 + 27 + 78 + 37 + 77.0,314.25
46 + 94 + 90.44 + 43.23 + 7,280.67
81 + 18 + 34.9 + 8 + 10.81 + 35 + 23,210.71
18.53 + 27 + 87,132.53
14.07 + 75 + 52.99 + 33.76 + 25.29 + 49.17 + 18,268.28
61 + 67,128.0
8.88 + 43.78 + 95,147.66
94.21 + 47.64 + 79,220.85
97 + 15.65 + 31.74 + 45 + 96 + 7,292.39
46.97 + 62.4 + 14,123.37
74.59 + 87.28 + 100,261.87
3.76 + 62 + 50.01 + 97.03,212.8
43 + 94 + 30.5,167.5
76 + 42.49 + 55 + 64,237.49
25.19 + 59.75 + 95,179.94
48.12 + 66,114.12
26 + 26.03 + 73.54 + 35 + 73 + 71,304.57
66.68 + 42 + 58.56,167.24
97.26 + 47.61 + 35 + 66.57 + 13.8 + 4.03 + 2,266.27
59.08 + 5 + 57 + 77 + 68 + 60,326.08
28 + 9 + 33.3,70.3
92.17 + 45.88 + 33.05 + 98,269.1
70.91 + 8 + 4 + 51.07 + 73 + 22,228.98
11.44 + 19.98 + 3 + 60.05 + 31.05 + 65.04 + 37,227.56
43.0 + 13.23,56.23
95 + 32.87 + 44.33 + 39 + 1.5,212.7
31.15 + 74.25 + 80.51,185.91
57.4 + 48 + 43,148.4
95 + 1 + 44 + 68.48,208.48
45 + 95.02 + 46 + 14.35 + 70 + 78 + 60,408.37
54.13 + 99 + 39 + 13.31,205.44
23.29 + 54.89 + 2 + 2,82.18
79.8 + 81 + 45.62 + 62 + 57.33,325.75
58 + 50.11 + 79.77,187.88
86.63 + 56 + 82,224.63
21.29 + 26.44 + 84.02,131.75
38.7 + 13 + 66 + 55.13 + 12.72 + 89.82,275.37
77 + 65,142.0
29 + 24.16 + 75.28 + 77 + 91.75 + 47.43 + 75,419.62
50.04 + 4,54.04
11.32 + 64 + 40.09 + 75.23 + 50 + 6.42,247.06
14 + 80 + 5 + 15 + 75,189.0
28.26 + 39.48 + 63.81 + 25.27 + 40 + 86.6,283.42
35 + 29.16 + 73.88 + 81.69 + 85.97 + 15,320.7
63.73 + 60.45,124.18
86 + 90.7 + 42 + 21 + 45,284.7
30.6 + 35 + 36.6 + 30.86,133.06
35.0 + 32.01 + 12 + 69.62,148.63
87 + 21 + 82 + 13,203.0
44.87 + 65.58 + 2 + 36,148.45
2 + 94.18 + 17.94 + 28 + 50.66 + 73.29 + 10.55,276.62
2.41 + 66 + 64 + 84.94 + 67,284.35
29 + 46.73,75.73
1.17 + 73.66,74.83
90 + 66.28 + 64.24 + 91,311.52
32 + 90 + 18,140.0
72.48 + 37.36 + 53 + 68 + 92 + 14 + 93,429.84
88.07 + 3.88,91.95
73 + 73 + 23 + 42.14 + 33.41 + 52.06 + 64,360.61
58 + 30 + 4,92.0
89 + 14.09,103.09
86 + 97 + 34 + 5.98 + 58.39 + 41,322.37
44 + 8.97 + 25.81 + 73 + 55.85 + 43.0,250.63
57 + 45.51 + 84.7 + 83 + 59.29,329.5
18.5 + 91 + 52.91,162.41
89 + 28.52 + 34 + 43 + 72 + 62,328.52
14 + 54 + 56.97,124.97
41.33 + 9,50.33
5.93 + 72 + 70.43 + 62.06 + 34 + 34,278.42
56.03 + 49.97 + 81 + 33 + 96,316.0
48.61 + 34 + 54.8 + 61 + 32.14 + 44 + 60.86,335.41
14.81 + 31 + 72.84 + 14.25 + 89.83 + 9.55 + 38,270.28
2 + 34,36.0
83.45 + 58.85,142.3
86.36 + 34.77 + 92.3 + 51.88 + 31.24 + 13.25 + 82.26,392.06
2 + 29.98 + 52 + 75.34 + 6,165.32
46.64 + 41 + 88.14 + 26 + 19 + 91,311.78
43 + 38,81.0
87 + 60.06 + 79,226.06
1.15 + 31.0 + 41,73.15
24 + 99 + 56.2 + 68.35 + 64.67,312.22
69 + 58.59 + 16 + 80,223.59
55.96 + 53 + 40 + 42.67 + 49.28 + 84 + 80.2,405.11
41.46 + 21.83 + 52.25 + 46,161.54
27.71 + 86 + 71.56,185.27
44.7 + 76.3 + 12.2,133.2
24 + 74.28 + 92 + 43,233.28
29 + 53 + 3 + 30 + 60.35 + 88.74 + 18,282.09
44.54 + 37 + 97.84 + 21.32 + 76,276.7
75 + 42.4 + 13.59,130.99
79.45 + 74.78,154.23
61.42 + 37.9 + 66.2,165.52
