Question,Answer
83.67 + 21 + 58 + 82.18 + 20.91 + 77.15 + 21,363.91
33 + 95 + 65.6 + 24.57 + 65,283.17
8.71 + 32 + 38 + 39.44 + 46,164.15
68 + 22 + 16.79 + 29.55 + 26,162.34
48 + 74 + 60.36 + 63.77 + 23 + 74.2 + 37,380.33
54.02 + 47 + 10,111.02
7 + 2.66 + 73.59,83.25
11.0 + 36 + 18.52 + 27.24,92.76
73 + 45 + 99 + 78,295.0
28 + 31.76 + 40,99.76
66.92 + 56 + 84 + 28.42 + 76 + 2.29,313.63
43 + 5.93 + 84,132.93
80.67 + 90.47 + 39.81,210.95
60.02 + 17.55 + 41 + 75.82,194.39
57.22 + 91 + 64.0 + 80 + 14 + 49.89,356.11
54.57 + 84 + 82.14 + 99 + 17.92 + 3.21,340.84
64 + 16,80.0
86 + 95.29 + 85 + 93,359.29
99.31 + 53.27,152.58
14 + 29.4 + 14,57.4
28.42 + 91.75 + 18.97 + 75.86 + 73.73 + 74,362.73
16.83 + 2 + 1 + 71.94 + 25 + 80,196.77
66 + 43,109.0
36.33 + 29.16,65.49
51 + 50.95 + 28.7,130.65
5 + 78.88 + 68 + 92.02,243.9
67.01 + 49 + 36.74 + 47 + 40 + 2.96,242.71
64.19 + 61 + 86 + 56.91,268.1
79.72 + 20.66 + 47 + 8,155.38
72.37 + 48.8 + 90.88 + 9,221.05
46.68 + 28,74.68
7.48 + 47 + 59.51 + 66 + 76 + 47.14,303.13
17 + 48,65.0
9 + 31 + 30.51 + 99.12,169.63
23.97 + 73.31 + 61.04 + 80.76 + 56.11 + 54.84,350.03
15 + 64 + 82 + 16.57 + 90 + 11.6 + 38.39,317.56
67.87 + 35.39 + 61.81 + 74.0 + 90.03 + 88 + 66,483.1
26.06 + 68 + 41 + 68.73 + 11.33,215.12
80.92 + 13 + 97 + 99,289.92
1 + 54 + 68,123.0
25 + 47.47 + 93,165.47
4.44 + 25 + 87.97,117.41
28 + 38 + 46 + 38.65 + 46.92,197.57
39 + 81 + 13.97 + 65.11,199.08
8 + 92.04 + 55 + 56 + 85,296.04
55.28 + 55.01 + 16,126.29
28 + 48,76.0
38.91 + 87 + 81.01 + 12 + 76 + 65 + 60.53,420.45
60.13 + 35 + 29.75,124.88
15 + 5.16 + 67.95 + 24.65 + 60 + 28.28,201.04
56.41 + 11.04 + 17.34 + 25.71 + 96 + 54.37,260.87
68 + 57 + 31 + 2.14 + 47,205.14
75 + 68 + 43,186.0
27.38 + 18.88 + 11.71 + 59,116.97
29.25 + 17.32 + 48 + 43 + 75 + 59.15 + 97,368.72
28.49 + 54.79 + 10.6 + 74.88,168.76
7.21 + 71.23 + 78 + 93.33 + 30 + 71.25 + 36.14,387.16
56.16 + 93.38 + 93 + 99 + 43.06 + 76.26 + 65,525.86
75 + 45.97 + 12 + 24.87 + 30 + 60.45 + 10,258.29
90.64 + 36 + 80.01 + 100 + 39.16 + 68,413.81
35 + 65 + 99 + 43 + 59.39,301.39
4.15 + 56 + 19.28 + 11.11 + 97.21 + 12.37 + 38.35,238.47
34.18 + 41.96 + 100,176.14
64.5 + 50,114.5
35 + 46 + 81 + 91.91 + 37 + 19,309.91
26 + 16.15 + 3.58 + 44,89.73
70 + 97 + 90.53 + 74 + 83,414.53
87.46 + 92.39 + 94 + 90 + 43.24,407.09
9.35 + 68 + 10.25 + 91 + 92 + 9,279.6
58.68 + 66.61 + 80 + 99 + 69.67 + 66 + 58,497.96
64 + 76 + 70 + 1.59 + 53 + 96,360.59
93.48 + 67.91 + 90 + 95.03,346.42
30 + 52.0,82.0
17.12 + 53.29 + 2 + 17 + 67.41,156.82
43 + 48.21,91.21
28 + 63,91.0
67 + 47 + 75 + 15 + 11.55 + 23.74 + 1.38,240.67
43.8 + 92.48 + 49 + 21,206.28
2.2 + 27.35 + 18 + 72 + 79 + 80.09 + 48.04,326.68
47.31 + 26,73.31
48.63 + 84.76 + 70.48 + 3.68,207.55
27.5 + 96.42 + 6 + 7.62 + 46 + 6.68,190.22
36 + 13.66 + 75 + 28.49 + 32.12 + 21.4 + 82.13,288.8
6.68 + 82.7,89.38
65 + 92 + 59,216.0
54 + 75 + 30.66 + 52 + 14.16 + 97,322.82
27 + 38,65.0
22 + 40.68,62.68
78.58 + 47,125.58
36 + 66.43 + 13,115.43
73 + 48.39 + 59 + 7.67,188.06
86 + 21.45,107.45
55 + 35 + 84 + 48.59 + 92 + 22.85 + 35.15,372.59
10.11 + 19,29.11
55.03 + 50 + 62 + 23.63 + 45.1,235.76
99.58 + 7 + 77,183.58
44 + 87 + 4 + 59 + 66 + 83,343.0
14 + 10.73,24.73
92.39 + 87.73 + 65,245.12
35 + 38,73.0
99 + 82.47,181.47
59.9 + 77 + 62.57 + 18.76,218.23
98.29 + 89.73 + 59.4 + 89 + 34.34,370.76
47.21 + 20.09 + 44.54 + 74.78 + 32 + 22 + 30,270.62
39 + 20.57,59.57
95.9 + 31.52,127.42
92.99 + 43.28 + 96.91 + 26,259.18
48.01 + 16 + 48 + 45 + 86 + 45.62,288.63
83 + 16.88 + 91 + 81.25 + 23.98,296.11
2 + 3 + 48,53.0
59 + 22 + 4 + 60.11 + 41.44,186.55
23.4 + 92.13 + 18.65 + 60 + 42.47,236.65
33.52 + 22.92 + 99 + 75 + 13 + 62.96,306.4
13 + 39.1 + 10 + 32 + 67,161.1
6 + 12 + 8.94,26.94
54.79 + 10.74,65.53
65 + 87.67 + 38 + 48 + 24 + 73.58 + 94,430.25
35 + 98.96 + 77 + 48.36 + 97 + 13.35 + 76.79,446.46
91 + 10.43 + 80 + 57.37,238.8
84.72 + 59 + 42 + 66 + 52 + 85 + 100,488.72
60 + 36.52 + 7 + 87 + 74.92,265.44
51.8 + 45 + 8,104.8
75.91 + 82,157.91
28 + 98 + 89.37 + 76 + 58.83 + 97 + 35.05,482.25
56.3 + 86,142.3
3 + 46 + 42.14 + 25 + 73.89,190.03
43 + 3 + 88 + 18.39,152.39
39.49 + 90.74,130.23
77 + 86 + 94 + 52 + 62 + 88.19,459.19
3.23 + 32.6 + 6.76,42.59
51.31 + 59,110.31
91 + 56.25 + 4.92,152.17
49.77 + 32 + 75 + 10.59 + 72.06 + 58.15 + 38,335.57
22 + 61,83.0
43 + 65.38 + 97 + 67.2 + 4.22 + 19,295.8
4.43 + 31 + 90 + 8.94 + 77.96 + 93 + 27,332.33
33.18 + 24.45 + 84,141.63
74.95 + 2.22 + 94.14,171.31
16 + 5 + 39,60.0
94.94 + 34 + 100 + 85 + 14,327.94
55.35 + 56,111.35
12.13 + 54.05 + 45,111.18
52 + 71.21 + 83.77 + 8.89 + 94,309.87
50 + 36 + 89.2 + 79 + 7.95 + 5 + 7.84,274.99
86.13 + 6 + 20.82 + 19.76 + 57 + 85.91 + 70.08,345.7
79 + 94,173.0
53.57 + 55 + 20 + 50.73 + 4 + 40,223.3
52 + 45.6 + 55 + 52.88,205.48
2 + 51.19 + 2 + 94 + 74 + 96.34,319.53
34.65 + 50 + 94.01 + 66.51 + 41.07 + 66 + 1,353.24
65 + 33.25 + 15 + 52 + 96 + 14 + 35,310.25
77.05 + 63 + 24.0 + 45.17 + 59.21,268.43
30.85 + 47 + 84.84,162.69
54 + 11 + 39 + 35 + 5 + 76.06,220.06
70 + 74 + 2 + 87.13 + 94.38 + 40.54,368.05
49.68 + 67 + 46 + 53 + 15.17,230.85
75.91 + 45 + 66 + 94 + 96 + 3.67,380.58
50.84 + 7.05 + 20,77.89
84.56 + 76 + 5.53 + 34.43 + 85.57,286.09
8 + 22,30.0
23 + 86 + 22,131.0
12.31 + 31.87 + 99.22 + 43,186.4
15.16 + 78.73 + 29.48 + 90 + 21.28 + 36,270.65
63.61 + 40 + 35,138.61
79.55 + 55.81 + 67.78 + 88.22 + 76.59 + 37,404.95
26.78 + 93.34,120.12
95 + 15.54 + 99,209.54
99 + 1 + 95.79 + 36 + 75.36,307.15
22 + 46.31,68.31
3.91 + 38.35 + 57,99.26
22 + 68 + 81 + 22.82,193.82
79 + 64 + 66 + 49 + 93 + 3.93,354.93
89 + 94.36,183.36
82.37 + 36 + 93 + 63 + 43,317.37
55 + 86.64 + 26 + 48,215.64
71 + 88 + 10.62 + 68.17,237.79
14 + 74 + 68,156.0
71.92 + 16 + 44,131.92
20.48 + 37.97 + 50 + 98.16 + 33.78 + 65 + 49,354.39
57.27 + 16 + 60 + 53 + 22 + 9.33,217.6
18.88 + 31.79 + 49.93 + 3.17 + 51.4 + 48.38,203.55
59 + 67,126.0
27.18 + 8 + 2.89 + 50 + 45,133.07
29.33 + 7.19 + 86,122.52
38 + 97.71 + 60.06,195.77
7 + 87 + 73.89,167.89
11 + 42.47,53.47
43 + 46.02 + 91.04,180.06
4 + 16 + 76.74 + 3 + 23 + 59.88,182.62
21.71 + 76 + 18.72 + 12.58 + 58 + 79.49,266.5
31 + 84 + 12 + 17.42 + 54.58 + 59 + 63.02,321.02
55.66 + 45 + 50,150.66
84 + 32 + 96.77 + 79.05 + 65.45,357.27
100 + 26 + 87 + 77.56 + 46.73,337.29
38 + 9.9 + 11.82 + 93 + 71 + 21,244.72
68.61 + 72,140.61
27 + 86.92 + 87.64 + 50 + 98.32 + 34.99,384.87
67 + 26 + 46.18,139.18
67.2 + 91 + 77,235.2
69 + 49.77 + 55 + 87.53 + 41,302.3
80.75 + 51,131.75
27.84 + 4 + 7,38.84
1.4 + 72.89,74.29
30 + 38 + 58 + 56 + 9.77 + 92.48,284.25
28.59 + 29 + 12 + 53.01 + 80,202.6
28 + 20.68,48.68
72.14 + 74 + 34,180.14
26 + 30,56.0
84 + 42.89,126.89
21 + 83 + 37,141.0
95 + 68.99 + 84 + 21 + 5 + 54.87 + 32,360.86
48 + 90.85 + 42 + 57.5 + 77.73,316.08
28 + 32.14,60.14
54 + 77.63 + 22 + 40 + 70 + 22,285.63
38.88 + 100 + 18.71,157.59
6 + 35.53 + 31.91 + 60.65 + 79 + 6,219.09
3.03 + 38.06 + 74 + 55.62,170.71
7 + 80 + 75 + 12 + 74.76,248.76
18 + 69 + 38.69 + 16 + 51,192.69
64.81 + 33 + 2.43,100.24
24.08 + 43.22,67.3
71.63 + 19 + 38 + 32 + 55,215.63
26 + 22.85 + 73.1 + 85 + 6 + 65 + 71.91,349.86
97.71 + 50.39 + 87.31 + 43 + 95.06 + 75.04,448.51
23 + 51,74.0
84 + 2 + 62 + 9.09 + 55.13 + 4.81 + 66.67,283.7
74.84 + 40 + 98 + 98.66 + 32.62 + 70.47,414.59
12 + 41 + 65.52 + 49 + 33,200.52
24.23 + 26 + 66.24 + 10 + 93 + 80 + 57.23,356.7
47 + 9.68 + 48,104.68
41 + 25 + 63 + 65,194.0
97.28 + 71.07 + 76.59 + 79 + 51 + 100,474.94
11.44 + 85,96.44
88 + 18.29,106.29
16 + 26 + 47 + 78.0 + 65 + 48.9 + 48,328.9
97.45 + 56.86 + 35 + 17 + 81.04,287.35
24 + 14 + 32.18 + 13.86 + 36.08 + 48.51 + 11,179.63
9.08 + 7.0 + 73 + 34 + 79.2 + 11.62 + 91,304.9
72.95 + 22.39 + 86,181.34
56 + 28 + 93.14 + 100 + 51.25,328.39
63.68 + 76.92 + 79 + 7 + 58.72 + 41.91,327.23
55 + 89.73 + 68 + 9.34,222.07
77.34 + 74.46 + 23 + 61 + 89.31 + 2.21 + 96.78,424.1
74 + 32.72 + 91 + 65 + 44.79 + 43 + 37.59,388.1
65 + 64.14 + 45.48 + 88 + 2 + 22.85,287.47
34.44 + 5 + 42.16 + 10.14 + 75.86,167.6
28.06 + 64.63 + 34.98 + 84.91 + 49.53 + 54 + 78.91,395.02
42 + 100 + 78.17 + 43.11 + 77 + 97.96 + 92,530.24
87.31 + 30.25 + 3.42 + 98,218.98
89.83 + 47 + 100,236.83
7 + 96,103.0
47.05 + 48.98 + 18.94 + 36.5 + 98 + 73.43 + 4,326.9
85.93 + 63.24,149.17
55 + 27 + 7 + 68,157.0
71 + 66 + 53 + 24.63 + 60.58 + 33.16,308.37
90.06 + 75.49 + 71.94 + 73 + 82 + 73.04 + 45.19,510.72
10 + 30.82 + 81.09,121.91
65.32 + 95.99 + 17.27 + 1.73 + 19.3,199.61
80.2 + 16.09 + 33 + 17.65,146.94
49.34 + 78.55,127.89
44.94 + 86.09 + 19.96 + 13.94,164.93
16 + 57.44 + 43 + 34 + 67.48 + 99 + 67,383.92
66.15 + 61.83 + 77.86 + 46.54 + 14 + 91 + 11,368.38
4.42 + 88.18,92.6
7.33 + 37.57,44.9
27.25 + 39,66.25
11 + 69 + 64 + 25.68,169.68
29 + 61.81,90.81
54 + 93.3 + 71.35 + 14.29,232.94
12 + 33,45.0
48.27 + 16.52 + 97.03 + 74,235.82
13.44 + 18 + 86 + 32 + 46,195.44
16 + 78.6 + 53 + 18,165.6
44.84 + 75 + 98.83 + 47.02 + 69 + 63.96 + 6,404.65
3.62 + 69 + 100 + 83 + 87 + 36,378.62
74.94 + 77.92 + 24 + 40 + 46.97 + 93.96 + 11.26,369.05
74 + 53 + 69 + 98.67,294.67
97 + 91 + 27.42 + 76 + 78 + 41,410.42
9 + 96 + 85,190.0
37 + 94.01 + 3 + 10.93 + 93.4 + 64,302.34
53.99 + 12 + 37.7 + 52 + 90.65 + 68,314.34
3.63 + 28.14 + 96.45 + 24 + 99.69 + 64.03 + 42.21,358.15
12 + 57,69.0
18.92 + 70.52 + 76.33 + 79,244.77
39.33 + 97 + 24 + 46.67 + 97 + 25.45 + 19.49,348.94
82 + 38 + 10,130.0
23 + 46.25 + 13 + 4 + 53 + 68.2,207.45
86.93 + 88.99 + 98.26 + 98.48 + 46,418.66
17.34 + 75 + 71 + 88 + 6.07 + 86 + 76,419.41
96 + 94.7 + 37 + 30 + 35,292.7
21 + 98.61 + 59.42 + 71.03,250.06
81.14 + 70 + 93,244.14
19 + 82.98,101.98
98 + 73.91,171.91
62.03 + 5 + 36.51 + 82.91,186.45
43.3 + 71 + 2.05 + 13 + 86,215.35
52.0 + 37.36 + 93.01 + 82 + 86.61,350.98
56 + 61.72 + 1.05 + 39.15 + 1 + 89,247.92
69.35 + 97.17 + 51.91 + 75,293.43
83.03 + 13.16 + 99.24 + 42.15 + 20,257.58
23.05 + 33 + 95 + 48 + 47.83 + 74 + 30,350.88
91 + 88.47 + 42.25,221.72
32 + 43.34 + 23.77 + 38.5 + 47.38 + 78,262.99
5 + 64.75 + 63 + 35 + 10 + 81.29 + 63,322.04
26.99 + 21 + 10.01 + 72 + 26 + 53 + 26,235.0
23.32 + 38 + 15.62 + 70.06,147.0
31.47 + 13.31 + 48.47 + 25,118.25
79.08 + 84 + 1 + 10.43 + 49.68 + 75.47 + 27.03,326.69
8.83 + 47.95 + 2,58.78
82.17 + 22 + 20.19 + 46 + 70.12,240.48
23 + 17 + 16.32 + 32.74 + 81,170.06
12.35 + 48.22 + 48 + 87.55 + 76,272.12
71.51 + 7 + 24 + 53.03 + 44.64 + 11,211.18
7 + 29 + 68.58 + 66.24 + 5,175.82
81.73 + 47 + 23,151.73
28 + 40.83 + 12,80.83
7.98 + 5.34 + 65 + 32,110.32
21 + 47 + 90 + 13 + 73 + 23 + 58.09,325.09
92.55 + 29 + 71.19,192.74
40.12 + 64 + 19.56 + 53.97 + 59.85,237.5
62.31 + 89 + 9 + 62,222.31
32.76 + 99 + 21 + 86.95 + 85,324.71
54.99 + 10,64.99
28 + 64 + 7 + 24.63 + 54 + 80 + 88,345.63
21 + 59 + 54.44 + 5.25 + 34 + 71.16 + 46.59,291.44
32 + 66.02 + 1,99.02
52.12 + 55 + 92,199.12
60.86 + 32,92.86
16.31 + 29 + 42.64 + 13 + 42 + 94,236.95
77.42 + 63.97 + 21.89,163.28
22 + 9,31.0
68 + 48.68 + 89.81 + 60 + 59.46 + 22,347.95
35.71 + 56,91.71
43 + 89 + 67.65 + 66 + 99 + 20,384.65
58.02 + 22 + 16 + 15.43 + 52.97 + 22.71,187.13
75.05 + 68 + 67.23 + 71,281.28
70 + 23.66 + 74 + 23.52 + 80,271.18
36.26 + 71.67 + 27 + 89 + 7.13 + 63,294.06
52 + 19 + 95 + 74 + 36.51 + 88.26 + 61.65,426.42
98 + 39.27 + 30 + 31 + 59,257.27
34 + 53.91,87.91
33 + 94.92 + 12 + 78.91,218.83
52.13 + 10.89,63.02
9.83 + 16 + 27 + 39.24,92.07
59 + 77 + 20 + 99.27 + 64,319.27
83 + 22 + 82 + 85.7,272.7
5 + 71.13 + 37.39 + 62.72,176.24
45.5 + 69 + 58 + 69.19,241.69
12 + 20 + 75 + 54.06 + 91.19 + 25 + 13.64,290.89
81.66 + 11.92 + 67.97,161.55
54.0 + 91 + 93.92 + 46.26,285.18
81 + 28 + 62.01,171.01
38 + 29,67.0
48.74 + 80 + 21.95 + 88,238.69
13.04 + 23.65 + 79.37 + 94 + 100 + 57 + 32.27,399.33
98 + 62 + 11.0,171.0
11.66 + 77 + 9.66 + 71 + 65 + 31.27,265.59
6.3 + 13 + 74.84 + 52.49 + 2.24 + 35 + 55,238.87
49 + 51.2 + 26.03 + 13 + 83 + 61.98 + 71.39,355.6
72 + 98.94,170.94
67 + 69.95 + 24.23 + 17.84 + 33 + 62.01,274.03
55 + 22 + 48.77 + 17 + 54 + 68,264.77
90.86 + 79 + 77.13 + 65.14 + 62 + 29 + 72.99,476.12
26 + 86.43 + 60,172.43
22 + 72.32 + 91 + 92 + 91,368.32
41.8 + 95 + 32 + 25.65 + 31 + 59,284.45
4.57 + 34 + 72 + 70.53 + 31.91 + 9.65 + 29.15,251.81
51 + 56,107.0
49.88 + 73 + 24 + 4 + 66.5 + 85.4,302.78
20.63 + 33,53.63
81.53 + 8.76 + 26 + 86 + 77.34,279.63
12.32 + 94 + 87 + 19.54 + 36 + 22,270.86
88.0 + 32 + 51.16,171.16
71 + 98.96 + 53.64,223.6
79.41 + 92 + 34.91 + 11 + 10.26 + 61 + 53.97,342.55
61 + 64.25 + 61 + 60.19 + 37,283.44
9 + 45 + 1.56 + 1.72,57.28
72.17 + 21 + 12.35 + 92.38,197.9
92 + 87.47 + 93.03,272.5
43.02 + 64 + 51,158.02
64.02 + 46,110.02
30.88 + 21.74,52.62
71 + 78 + 83 + 31 + 40.15,303.15
69 + 55 + 57 + 31,212.0
31 + 80.27 + 87.79 + 70 + 31,300.06
1 + 55 + 94,150.0
72.98 + 49.79,122.77
87.04 + 37.32 + 22.45,146.81
57 + 79.41,136.41
43.32 + 84,127.32
82 + 98.21 + 28 + 27 + 28.13 + 90 + 27.21,380.55
7.94 + 46 + 77.2 + 40 + 70.21 + 91,332.35
89 + 52 + 54.59 + 60.24,255.83
34 + 93 + 7.54 + 43 + 22.96 + 66 + 53,319.5
21 + 4 + 25.42 + 99 + 50,199.42
85 + 19.1 + 10.85 + 24.52 + 23,162.47
72 + 74.73,146.73
30.81 + 87 + 83.79 + 90,291.6
95.04 + 87,182.04
95 + 75 + 4 + 48 + 52 + 73 + 32.3,379.3
26.66 + 56.32,82.98
72 + 68.7 + 28.58,169.28
9 + 14 + 85 + 19,127.0
36.14 + 27.42,63.56
27 + 7.45,34.45
12 + 6.18,18.18
43.57 + 16 + 73 + 35.28 + 87 + 47,301.85
93 + 8.21,101.21
66.45 + 21.52 + 60 + 23.57 + 31,202.54
33 + 38.32,71.32
84.22 + 29 + 89.99 + 2.17 + 65.69,271.07
90.69 + 11 + 95.47 + 39.1,236.26
48 + 62.55 + 55.81 + 8.97 + 32.31 + 39.89,247.53
47 + 24.24 + 70,141.24
50 + 28 + 92.33 + 20.99,191.32
66.31 + 14 + 70 + 44 + 33,227.31
46 + 17,63.0
15.65 + 14.59 + 13.17 + 46 + 46 + 9.06,144.47
99 + 54 + 38.46 + 93 + 82 + 86.3,452.76
71.14 + 64 + 38 + 79.65 + 50 + 54 + 40.71,397.5
14.04 + 28.79 + 20.3 + 58.18 + 83 + 44 + 10,258.31
96.82 + 59.07 + 38.94 + 11.47,206.3
49.34 + 6 + 75,130.34
17 + 8 + 64.65 + 65.3 + 84.17,239.12
37.18 + 73.95,111.13
43.03 + 50.25 + 87.7 + 34.21,215.19
63 + 34.69 + 34 + 2,133.69
56 + 65 + 69.11 + 92.38,282.49
22 + 40 + 18 + 45.19,125.19
21 + 76 + 38,135.0
81 + 87.84 + 62.01,230.85
42 + 16.83 + 12 + 25 + 45.75 + 69.13 + 36,246.71
84 + 63 + 94 + 84 + 71 + 71.46,467.46
59 + 91.71 + 91.54,242.25
59.81 + 45 + 94 + 19 + 57.03 + 1,275.84
49 + 49.96 + 86.4 + 10.0,195.36
43.17 + 27,70.17
80 + 78.06 + 16.01,174.07
77 + 61 + 86.21 + 43,267.21
18.2 + 90.84 + 54.12 + 7 + 53,223.16
80 + 80 + 3.58,163.58
46.23 + 20.06,66.29
11.63 + 72,83.63
12 + 52.82 + 20.15 + 93.67,178.64
50 + 23.48 + 37 + 19 + 73 + 65,267.48
66 + 44.66 + 11.76 + 15 + 71 + 2 + 20.73,231.15
67 + 78.52 + 51,196.52
4.05 + 28.97 + 66.05 + 88,187.07
28 + 79 + 95.31 + 83.07 + 99.01 + 46,430.39
28.07 + 76.34 + 88,192.41
95 + 48.06 + 24 + 76 + 50.58 + 49 + 32,374.64
54 + 80.63 + 17.17 + 89.93,241.73
33 + 31.97 + 96.06,161.03
43.97 + 6 + 27.94 + 60.47,138.38
23.18 + 61.65 + 94 + 23.79 + 54,256.62
5.41 + 78.24,83.65
40 + 71 + 77.72 + 48 + 14 + 63.54,314.26
38 + 62.58 + 83.08 + 84.24 + 64 + 94.05,425.95
16.6 + 22 + 81 + 11 + 15 + 82,227.6
71.4 + 66 + 70.07,207.47
56 + 58.02 + 38.78 + 29.28 + 61.52 + 31.61,275.21
79 + 54.41,133.41
90.55 + 11 + 25 + 32.0 + 2.0 + 11,171.55
93 + 22 + 82.65 + 43.43,241.08
85.9 + 26,111.9
19 + 23.06 + 28.58,70.64
46 + 17 + 94.82 + 4.69 + 58.93 + 27.04,248.48
10 + 92,102.0
51.91 + 89.4 + 46 + 20.98 + 13.91 + 17 + 23.07,262.27
12.67 + 51.71 + 63,127.38
4 + 27.81 + 73 + 12 + 78 + 64,258.81
23 + 91 + 68.23 + 16 + 34.25 + 10,242.48
25 + 33 + 12.7 + 75.5,146.2
27 + 21 + 3.32 + 19.68 + 59 + 25.88 + 62,217.88
2.8 + 21 + 46 + 73.73,143.53
59.33 + 16.52 + 29 + 53 + 64 + 37.98,259.83
16.97 + 28.68 + 45 + 6.64 + 77.42 + 96.03 + 94.52,365.26
12.44 + 86.81 + 83 + 37.17 + 14,233.42
15.3 + 52.23 + 94 + 54.9 + 11 + 52.28 + 90,369.71
58.37 + 95.83 + 38 + 65 + 5.72,262.92
53.52 + 51 + 61.04 + 100 + 21,286.56
41.21 + 29 + 63.71 + 32 + 98.78 + 21.25 + 29,314.95
34 + 100,134.0
63.41 + 58,121.41
10 + 50,60.0
55 + 61 + 65.04 + 15.92 + 1.55 + 13.01,211.52
25 + 28 + 23 + 93.84 + 48 + 36,253.84
79 + 31 + 12.43 + 3.61 + 85.84 + 71 + 46,328.88
88.57 + 48 + 92.45 + 47 + 23,299.02
7 + 53 + 27.6 + 86 + 18.7 + 40.57 + 62.41,295.28
77 + 19 + 39 + 16 + 4.93,155.93
41 + 94.57 + 45.08 + 67,247.65
72.16 + 31.36 + 89,192.52
74 + 31.79 + 33.8,139.59
15 + 69.74 + 83.76 + 8.64 + 67 + 26.63,270.77
52.65 + 56 + 43.28 + 23 + 66.89 + 100,341.82
79 + 99 + 41.86 + 14,233.86
22.85 + 18.73,41.58
15 + 43.04 + 5 + 88.57 + 45.0 + 43.93 + 60,300.54
40 + 69.22 + 75 + 94.08,278.3
22 + 28 + 60 + 76 + 51 + 56,293.0
4.59 + 26.95 + 40 + 37.56 + 50.16 + 2,161.26
42 + 77 + 59 + 59,237.0
48 + 40 + 92 + 60.21 + 89 + 55.98 + 34,419.19
21 + 85 + 10.86,116.86
50 + 54,104.0
57.0 + 13 + 75 + 60 + 74.41 + 96.33,375.74
77 + 86 + 60.88 + 86.99 + 19 + 33.5 + 57.4,420.77
47.24 + 39.24,86.48
87.96 + 80 + 90.05 + 26.68 + 11.07 + 4.35 + 31.79,331.9
68 + 50.81 + 94.81,213.62
71.83 + 44.13 + 1 + 76 + 73 + 4 + 93,362.96
37 + 59.07,96.07
40.84 + 13 + 62.14 + 79.36 + 88 + 82.47 + 19,384.81
66.02 + 52.64 + 33.26 + 90 + 36 + 28.57,306.49
44 + 49,93.0
88 + 86.51 + 29 + 27 + 9.72 + 5.46 + 11,256.69
3.06 + 40 + 53.31,96.37
24 + 43.56 + 53 + 55.24 + 46 + 37,258.8
99 + 68.78 + 35.43 + 46 + 89.29 + 75,413.5
99 + 60 + 95 + 93.79 + 84,431.79
8.72 + 26 + 58.4,93.12
88 + 97.6 + 2.58 + 85.47 + 13,286.65
6.52 + 41.42 + 32 + 14,93.94
72.81 + 58 + 15.38,146.19
53 + 55.56 + 41.17 + 6.46 + 43,199.19
36 + 81 + 49 + 100 + 67.82,333.82
47.78 + 46.42 + 40.1,134.3
19 + 70.43 + 78.75 + 94.76,262.94
79 + 84.59 + 92 + 6.22 + 41.09 + 37.27 + 90,430.17
45 + 47.14 + 22,114.14
53 + 4.09 + 5.2,62.29
8.25 + 95 + 97 + 58 + 71 + 17 + 44.16,390.41
