Question,Answer
4973.79 + 2356.83,7330.62
2334 + 9774.93,12108.93
1092.21 + 4981.44,6073.65
5297.44 + 5163.5,10460.94
5176 + 3046.3,8222.3
7533 + 3089.71,10622.71
894 + 3447,4341.0
9654.78 + 4419.25,14074.03
2719 + 7753.67,10472.67
3531.14 + 5801.19,9332.33
7639.5 + 8315,15954.5
3948 + 7675.3,11623.3
8116 + 123.04,8239.04
746 + 1430.98,2176.98
4675.42 + 6894.01,11569.43
4128.79 + 1764,5892.79
6257 + 9506.53,15763.53
2254 + 5577.08,7831.08
5542.12 + 9835,15377.12
2943.25 + 2135.91,5079.16
3343.93 + 527,3870.93
5717.44 + 7108,12825.44
5211.67 + 1439.3,6650.97
2817.87 + 3944.9,6762.77
9299.51 + 8188.34,17487.85
5549.36 + 4109,9658.36
4584 + 1652,6236.0
2412 + 8632,11044.0
20.57 + 3928,3948.57
8480.74 + 7384,15864.74
5231.01 + 1299.58,6530.59
5134 + 2859,7993.0
1974 + 3973,5947.0
9391.11 + 8773,18164.11
3271.01 + 7526.9,10797.91
9066 + 755.07,9821.07
717.94 + 4790,5507.94
6856.78 + 3798.16,10654.94
5381 + 1370.53,6751.53
454.06 + 7050.0,7504.06
741.91 + 6362.17,7104.08
8695 + 1482.11,10177.11
4459 + 9440,13899.0
1037 + 540.89,1577.89
8076 + 2063,10139.0
9189 + 1096.03,10285.03
2603.16 + 7014.45,9617.61
4870.1 + 8463.21,13333.31
4607 + 475.63,5082.63
9794.54 + 4823,14617.54
7435 + 4355.16,11790.16
6887 + 1329,8216.0
3242.15 + 7167.84,10409.99
6479.51 + 6549.49,13029.0
2760.02 + 4568,7328.02
5105.93 + 6093,11198.93
2742.14 + 6897,9639.14
724 + 2969,3693.0
7427.17 + 9799,17226.17
4771 + 5535,10306.0
1794.3 + 8208.58,10002.88
8493 + 6357,14850.0
2540.01 + 3393,5933.01
1064.89 + 6036.36,7101.25
8927 + 1642,10569.0
2211.32 + 1078,3289.32
2247.88 + 2136,4383.88
8347.53 + 4565,12912.53
5768 + 4462.15,10230.15
3969.53 + 6490,10459.53
7881 + 5732.48,13613.48
8095 + 9773,17868.0
4189.79 + 3680.28,7870.07
8194.1 + 8705,16899.1
7285.36 + 273.42,7558.78
2193.03 + 7084,9277.03
5178 + 192.15,5370.15
5837.97 + 7473.87,13311.84
7078 + 8734.72,15812.72
2104.17 + 4688.64,6792.81
3887 + 7113,11000.0
9012.76 + 8950,17962.76
5350 + 7346.23,12696.23
2713.23 + 4267,6980.23
98 + 7415,7513.0
3566.41 + 3612,7178.41
8221 + 121,8342.0
4907.3 + 6711,11618.3
3065 + 4099.93,7164.93
3233.27 + 5121,8354.27
9716.47 + 5183.42,14899.89
9419.52 + 7473,16892.52
445 + 169.61,614.61
6669.87 + 6281,12950.87
7055 + 6141.51,13196.51
7608.53 + 7047,14655.53
4640.07 + 5967.78,10607.85
1606 + 1504.92,3110.92
7550 + 6752.69,14302.69
7628 + 4131.64,11759.64
5952.51 + 1342,7294.51
585 + 9615,10200.0
8334.07 + 8210.82,16544.89
8963.61 + 6666.46,15630.07
6235.75 + 6449.58,12685.33
282 + 9678.2,9960.2
351.43 + 6491.06,6842.49
2745.32 + 4613,7358.32
9643.31 + 96.54,9739.85
1480.64 + 1970,3450.64
661.89 + 9063.03,9724.92
3662.73 + 4186,7848.73
9704.18 + 6799,16503.18
7868.23 + 8324,16192.23
8962.04 + 3269,12231.04
3979 + 8104.31,12083.31
3451 + 9059.33,12510.33
9812.38 + 8681.99,18494.37
5931.45 + 6820,12751.45
7332.82 + 8360.99,15693.81
8972 + 2741,11713.0
9189.6 + 6150,15339.6
5268 + 2642.25,7910.25
701.23 + 7466.69,8167.92
3082.94 + 9633,12715.94
1616 + 4713.18,6329.18
8504.58 + 7388.62,15893.2
851.92 + 5160.0,6011.92
6471 + 3552.81,10023.81
6388 + 8300,14688.0
4353 + 9339,13692.0
5754.9 + 1207.86,6962.76
3703.21 + 8620.17,12323.38
3379.6 + 1743,5122.6
8295.95 + 3402,11697.95
765.69 + 2328,3093.69
5484 + 1527,7011.0
6925 + 7025.28,13950.28
5238 + 9735.37,14973.37
2199 + 2791.14,4990.14
4388 + 182,4570.0
3845 + 233.98,4078.98
8632 + 5169,13801.0
4693 + 754,5447.0
3981 + 5073.19,9054.19
6243 + 928,7171.0
1535 + 4436,5971.0
2061.44 + 7450.08,9511.52
7669 + 3271,10940.0
494.46 + 2603.26,3097.72
7450.38 + 6285.53,13735.91
645 + 1303,1948.0
4165 + 4355,8520.0
631 + 8102,8733.0
4466 + 7216,11682.0
6944.51 + 2326,9270.51
3726.98 + 6489.45,10216.43
4320.67 + 700.57,5021.24
1286 + 1387,2673.0
2084 + 8177,10261.0
5257.41 + 5894.42,11151.83
6131.5 + 3886,10017.5
4629.15 + 467,5096.15
2834.87 + 5456,8290.87
8960 + 2045.21,11005.21
8832 + 6254.84,15086.84
2814 + 3465,6279.0
776 + 2221.54,2997.54
9338 + 5551,14889.0
6663 + 4319.56,10982.56
1943 + 8193,10136.0
9989.4 + 5419.62,15409.02
6055.49 + 6701,12756.49
94.43 + 294.47,388.9
2057.48 + 3714.39,5771.87
8854.68 + 6972,15826.68
7433 + 2634.23,10067.23
8319 + 4324,12643.0
5590.87 + 5089,10679.87
8181.92 + 2635,10816.92
4678 + 4804.34,9482.34
3997 + 51,4048.0
6269 + 5653,11922.0
4979.78 + 494.16,5473.94
3582.53 + 1566.62,5149.15
5860.29 + 727.58,6587.87
3642 + 2859,6501.0
5437 + 3934.24,9371.24
1152.15 + 286.73,1438.88
2688 + 5159,7847.0
7086.87 + 4267,11353.87
7823.67 + 5903.66,13727.33
106 + 9241,9347.0
2977.27 + 1712.31,4689.58
8349 + 1927,10276.0
6355.57 + 3590,9945.57
9415 + 2831,12246.0
606 + 5914.76,6520.76
3168 + 9133,12301.0
2930.62 + 9417.58,12348.2
5138.21 + 7386.79,12525.0
4777 + 7353,12130.0
1002 + 7772.27,8774.27
5560 + 6674,12234.0
8690 + 5983.27,14673.27
7674 + 7176.67,14850.67
6902 + 457,7359.0
2153 + 3861,6014.0
560.19 + 2829.36,3389.55
3995 + 8687.07,12682.07
4096 + 9287.93,13383.93
4695 + 5743.36,10438.36
2128 + 5134.93,7262.93
3078 + 868.83,3946.83
8844.84 + 8776.72,17621.56
8973.45 + 647.21,9620.66
9038.45 + 705,9743.45
1226.93 + 6757.61,7984.54
4441 + 294.35,4735.35
6600.24 + 6467,13067.24
7228.64 + 3240,10468.64
5460.32 + 465,5925.32
7464 + 1019.23,8483.23
5040.82 + 9847,14887.82
2063.25 + 6525.45,8588.7
8905.79 + 6820,15725.79
8145 + 4284,12429.0
7277.02 + 6951.92,14228.94
9878.7 + 8650,18528.7
5682 + 8299,13981.0
3255 + 1363.42,4618.42
1735.3 + 272.22,2007.52
3325 + 1531.55,4856.55
7227 + 4354.42,11581.42
7882 + 2777.85,10659.85
1014 + 4528,5542.0
9577.0 + 6494,16071.0
4054 + 9394.84,13448.84
4526 + 7971,12497.0
4271.74 + 7037.57,11309.31
9033.72 + 796,9829.72
3101.97 + 7863,10964.97
4174 + 1897.0,6071.0
8078 + 7654,15732.0
7321 + 8529.53,15850.53
588.31 + 4039.13,4627.44
4441 + 9232.61,13673.61
5452.36 + 3202,8654.36
3409.02 + 9526,12935.02
5016 + 825,5841.0
639 + 8012.15,8651.15
8919.29 + 1852,10771.29
2347.66 + 348.45,2696.11
3888 + 3805.65,7693.65
3590 + 4703.14,8293.14
3620 + 6891.47,10511.47
7474 + 588,8062.0
2862.7 + 2079.82,4942.52
3576 + 4697.49,8273.49
6583 + 7157,13740.0
4039 + 6427,10466.0
934.7 + 7076,8010.7
6647 + 7441,14088.0
6104.68 + 8490,14594.68
5202.99 + 7231,12433.99
9645 + 1067.78,10712.78
6682.94 + 4609,11291.94
7217.64 + 6483.93,13701.57
6995 + 6229.71,13224.71
6405.38 + 9245,15650.38
3105.45 + 4127.89,7233.34
5668.39 + 619,6287.39
4643.81 + 4376,9019.81
8144.28 + 7938.06,16082.34
716.86 + 3294.35,4011.21
4379 + 9425,13804.0
9034.83 + 1723.3,10758.13
6141.74 + 2379,8520.74
5733 + 3860,9593.0
9796 + 238,10034.0
9248 + 6617,15865.0
6934 + 9174.14,16108.14
8269 + 2006,10275.0
4590 + 6041.51,10631.51
9907 + 5764.03,15671.03
9624 + 9519.15,19143.15
7390.66 + 7595.35,14986.01
1659 + 1570.95,3229.95
4305.38 + 7819,12124.38
2388.03 + 1628,4016.03
8130 + 69,8199.0
1117 + 3872.03,4989.03
1199 + 6623.23,7822.23
9416 + 3967,13383.0
2735.31 + 5479,8214.31
4942.32 + 2383,7325.32
378 + 3117.33,3495.33
1818.26 + 1966,3784.26
5103 + 9713,14816.0
5975.82 + 3639.33,9615.15
9549.6 + 9600,19149.6
5924 + 1759.94,7683.94
90.47 + 8122,8212.47
34.9 + 1030.21,1065.11
2386 + 2497,4883.0
1385.3 + 295,1680.3
874.34 + 7060.69,7935.03
6337.55 + 5721,12058.55
4991.04 + 9666,14657.04
2699.46 + 7779.17,10478.63
6015 + 7801.92,13816.92
5274 + 1257,6531.0
175 + 7274,7449.0
4544 + 5911.42,10455.42
3438.44 + 3847,7285.44
3979 + 5766,9745.0
132.81 + 6098,6230.81
2855.55 + 7885.86,10741.41
8283 + 5647,13930.0
8252 + 8151,16403.0
5110.97 + 9594.55,14705.52
8746.9 + 6035.56,14782.46
2631.16 + 7231.06,9862.22
392 + 6660.05,7052.05
9429 + 3548,12977.0
7562.78 + 464,8026.78
9489.94 + 6703,16192.94
306.95 + 2344,2650.95
5123.72 + 1959.52,7083.24
2347 + 9643,11990.0
5085.01 + 6077.14,11162.15
628.28 + 6428,7056.28
762 + 7882,8644.0
3324.67 + 2029.1,5353.77
5949.93 + 3758.22,9708.15
6060 + 3355.01,9415.01
6627.96 + 350,6977.96
79.33 + 3787,3866.33
248 + 9994.74,10242.74
9810 + 2193.83,12003.83
3598.19 + 9045.74,12643.93
3195 + 4363,7558.0
2370 + 4223,6593.0
7323.51 + 9457,16780.51
9765 + 8858.88,18623.88
6417 + 6636,13053.0
41 + 6092.95,6133.95
4812 + 2251.77,7063.77
3120.86 + 839.14,3960.0
6365.39 + 9598,15963.39
9562 + 8523.35,18085.35
9965.14 + 5222.46,15187.6
4400 + 7356,11756.0
9134.64 + 6897,16031.64
2647 + 3390,6037.0
4572 + 5546.95,10118.95
931 + 6321.17,7252.17
8909 + 1214.6,10123.6
773 + 3687.19,4460.19
6539 + 1296.46,7835.46
179 + 8009,8188.0
6374 + 6297.76,12671.76
353 + 6721.22,7074.22
836 + 1858,2694.0
9683.51 + 1048,10731.51
1523.5 + 2998,4521.5
6926.17 + 6746.81,13672.98
7851.18 + 9994,17845.18
1436 + 6229.76,7665.76
9349.14 + 8313,17662.14
8304 + 5962.18,14266.18
7986 + 8076,16062.0
1320.29 + 1868.18,3188.47
7413 + 6129.61,13542.61
8146 + 2336.96,10482.96
7948.23 + 2106,10054.23
5902 + 2045.55,7947.55
9985 + 5933.56,15918.56
8137 + 2809.58,10946.58
376.07 + 1176.78,1552.85
9255.22 + 1636,10891.22
6427 + 9417.51,15844.51
7290.67 + 7654,14944.67
9103.44 + 8877,17980.44
9690.62 + 773,10463.62
9153 + 2020,11173.0
966 + 4823.02,5789.02
1649 + 1163,2812.0
4044.41 + 1810,5854.41
762.09 + 3431.51,4193.6
7478.28 + 6508,13986.28
1472 + 6224.59,7696.59
7393 + 7996,15389.0
7291 + 5867.28,13158.28
6325 + 9000,15325.0
2828.24 + 460.7,3288.94
5637 + 3400.38,9037.38
2968 + 4394,7362.0
2260.21 + 6356.6,8616.81
9589 + 5949,15538.0
1387 + 1086.11,2473.11
462.61 + 2918,3380.61
8359.72 + 1283,9642.72
495 + 16.96,511.96
8962.54 + 6656.34,15618.88
8108.1 + 5007.26,13115.36
397.22 + 5427,5824.22
6896 + 4307.35,11203.35
5495.95 + 7029,12524.95
8928.45 + 4261.0,13189.45
8823.05 + 6968.3,15791.35
8728.82 + 5990.73,14719.55
7226.58 + 3422,10648.58
4985.94 + 134.19,5120.13
9797 + 4384.89,14181.89
3690 + 3499.97,7189.97
3348 + 8595.13,11943.13
7581 + 7883,15464.0
8623.0 + 8194,16817.0
601 + 5233.18,5834.18
2662 + 5115.54,7777.54
4423 + 1778,6201.0
3591 + 1328.37,4919.37
5224.35 + 9071,14295.35
5303.26 + 7795,13098.26
7214 + 8649.89,15863.89
7822.49 + 8368.44,16190.93
735 + 4181.54,4916.54
4994 + 8547,13541.0
3551.47 + 302.07,3853.54
5075.38 + 8414.52,13489.9
8566.13 + 732,9298.13
5207 + 6421,11628.0
7875.52 + 1140.59,9016.11
2949.22 + 309,3258.22
2925 + 2454,5379.0
7296 + 3697.3,10993.3
9387.59 + 9873,19260.59
1928.92 + 4759,6687.92
1183 + 3317,4500.0
4113 + 2308,6421.0
8472 + 6987.46,15459.46
3801 + 2331,6132.0
8424 + 8514,16938.0
2671.26 + 7169,9840.26
4942.5 + 8070,13012.5
6465 + 6794,13259.0
6895 + 3517.65,10412.65
8515 + 2413,10928.0
9386.43 + 9665,19051.43
7793.62 + 9835.31,17628.93
7674.03 + 5502,13176.03
3143.14 + 9168,12311.14
9765.82 + 1100,10865.82
3088.27 + 1095,4183.27
2196 + 6566.5,8762.5
5598 + 7992.42,13590.42
3722.6 + 9467,13189.6
7961 + 7830.98,15791.98
7074 + 1421.21,8495.21
1924 + 6174.38,8098.38
5846 + 6579.36,12425.36
5593 + 9150.21,14743.21
4422.27 + 2489,6911.27
8148 + 96.53,8244.53
7328.57 + 3434.05,10762.62
341 + 2985.48,3326.48
1670.27 + 8443.77,10114.04
5997 + 8263,14260.0
7855.52 + 8683,16538.52
8457 + 231.7,8688.7
5778.76 + 7812,13590.76
5763.97 + 5225,10988.97
8817 + 9694.16,18511.16
3394 + 4521,7915.0
9326.4 + 4796.29,14122.69
9966.89 + 1795,11761.89
7778 + 9802,17580.0
5148.15 + 5899,11047.15
9312.75 + 4439,13751.75
9266.15 + 507.55,9773.7
9620.83 + 2383.94,12004.77
9922 + 9068,18990.0
8632.29 + 8561,17193.29
6870 + 7820,14690.0
3412.77 + 8472,11884.77
4521.73 + 8900,13421.73
127.73 + 5250.02,5377.75
3675.57 + 7095,10770.57
9014.99 + 7054.01,16069.0
1751 + 2577,4328.0
9334.05 + 7775.5,17109.55
6847.74 + 779,7626.74
9083 + 9630,18713.0
857 + 6890.02,7747.02
9617.42 + 3387,13004.42
6494 + 7264,13758.0
2595 + 9563.46,12158.46
6472 + 8995.73,15467.73
9417 + 5758.41,15175.41
6098.12 + 875.33,6973.45
464.78 + 8936,9400.78
6040 + 1097.28,7137.28
4071 + 1618,5689.0
826 + 4024.48,4850.48
9148.47 + 4254,13402.47
1282 + 4115,5397.0
1091.41 + 5582,6673.41
3690.93 + 8402.91,12093.84
5398 + 1774.93,7172.93
6630 + 1539.94,8169.94
4067.55 + 4264.24,8331.79
1920.3 + 6569.23,8489.53
7643 + 3840.91,11483.91
1982.22 + 9877.97,11860.19
9537.93 + 8764,18301.93
3876.17 + 7114.71,10990.88
5365 + 4881.18,10246.18
7558.6 + 2795,10353.6
4164 + 7929,12093.0
8209.68 + 2139.17,10348.85
3642 + 1292.76,4934.76
4279.89 + 7804.1,12083.99
2571.58 + 4884.38,7455.96
839.29 + 3184,4023.29
3184.2 + 1651.51,4835.71
6106.71 + 2021.55,8128.26
4917 + 3341.79,8258.79
5603 + 5744,11347.0
2316.18 + 1325,3641.18
664.5 + 3629,4293.5
597 + 5809.19,6406.19
9611.5 + 9107,18718.5
8201.24 + 9377,17578.24
948 + 6460,7408.0
105 + 9631,9736.0
5159 + 3904,9063.0
9127.45 + 3874.37,13001.82
6603.74 + 561.31,7165.05
398.95 + 3197,3595.95
4709 + 4667,9376.0
1389.09 + 7023.97,8413.06
735 + 2885,3620.0
4164 + 8767.18,12931.18
4611 + 8584.82,13195.82
8964 + 8155.64,17119.64
2808.17 + 2437,5245.17
6431 + 6227,12658.0
4864.67 + 7437.75,12302.42
8942 + 2555.92,11497.92
9735 + 3528.49,13263.49
5314.72 + 8609.1,13923.82
3573.91 + 955,4528.91
9622.97 + 6445.15,16068.12
7284.51 + 1020,8304.51
9303.12 + 5897.17,15200.29
2919.99 + 4544,7463.99
6227.94 + 5285.85,11513.79
7298 + 1653.08,8951.08
8090.73 + 1015,9105.73
7606.79 + 7671,15277.79
275.0 + 6292,6567.0
5407.64 + 8023.93,13431.57
3464.63 + 8372.45,11837.08
7045.51 + 3613.63,10659.14
986.28 + 4958.29,5944.57
8843 + 114.43,8957.43
9944.45 + 8941,18885.45
901 + 4687.16,5588.16
5308.88 + 7340,12648.88
1504 + 1737.78,3241.78
2836.43 + 4481,7317.43
9344 + 6107.15,15451.15
840.49 + 5769,6609.49
7261.42 + 4476.44,11737.86
2192.67 + 4018,6210.67
7593.42 + 1132.29,8725.71
9660 + 3451,13111.0
3946.77 + 4855,8801.77
1092.57 + 6475,7567.57
52.11 + 2378,2430.11
5539.86 + 6780,12319.86
5612 + 3511,9123.0
656.51 + 5206,5862.51
8670 + 6705.53,15375.53
3926 + 4981.81,8907.81
6499.14 + 7379.72,13878.86
1881 + 4002,5883.0
4940 + 5052,9992.0
3805 + 5829.29,9634.29
2603 + 8983,11586.0
1313.32 + 4355.76,5669.08
8924.25 + 9223,18147.25
8950 + 6770.04,15720.04
3498 + 3715.33,7213.33
6239.97 + 8726.35,14966.32
4517.18 + 8366.07,12883.25
5891 + 5508,11399.0
1790 + 3943.68,5733.68
1293 + 8919.77,10212.77
7509 + 6541.71,14050.71
7184 + 8515,15699.0
9135.86 + 6962,16097.86
6099.06 + 8759,14858.06
3358 + 9191.36,12549.36
9267 + 7809,17076.0
5299 + 2844.18,8143.18
398 + 4863,5261.0
7761.47 + 3500,11261.47
7245.26 + 9329.43,16574.69
2756 + 5133.84,7889.84
2861 + 1529.52,4390.52
1432 + 8772,10204.0
9980.89 + 9456,19436.89
8913 + 9436,18349.0
6625.09 + 1106.08,7731.17
5785.33 + 5528,11313.33
1877.17 + 4126.36,6003.53
2366 + 5213,7579.0
5339.26 + 1392,6731.26
8047 + 7281,15328.0
5048.27 + 66.66,5114.93
6129 + 1290,7419.0
8697.42 + 8819,17516.42
4336.92 + 5046.05,9382.97
9506.07 + 3203,12709.07
8961 + 7503.96,16464.96
6917 + 5955.46,12872.46
785.53 + 8209.35,8994.88
2900 + 5726,8626.0
6778.64 + 9961.25,16739.89
3075 + 348.9,3423.9
2560 + 3366,5926.0
6039.66 + 1242,7281.66
4885 + 713.87,5598.87
6517 + 3215.26,9732.26
9296.42 + 2136.47,11432.89
7643.6 + 2722,10365.6
2548.23 + 6430,8978.23
