Question,Answer
4787 - 6943.09,-2156.09
7672.05 - 2683,4989.05
2252.04 - 1476.09,775.95
8155 - 7650.11,504.89
8729 - 6321,2408.0
2750.95 - 5075.48,-2324.53
9298 - 1650.52,7647.48
3865.1 - 1490,2375.1
3408.15 - 2914,494.15
2694.63 - 7088.87,-4394.24
4539.58 - 591.36,3948.22
5030.7 - 9919.41,-4888.71
3606 - 4300,-694.0
6042.51 - 6256,-213.49
98 - 2633,-2535.0
8218 - 4984,3234.0
1485 - 5629.99,-4144.99
4023.66 - 1047,2976.66
607 - 9332.17,-8725.17
7878.44 - 4666.91,3211.53
4601.03 - 8981,-4379.97
8658 - 1712.28,6945.72
397.73 - 9888,-9490.27
5649 - 6323.43,-674.43
9564 - 3189.36,6374.64
4042.81 - 7420,-3377.19
8328 - 259.99,8068.01
9046 - 9484,-438.0
5521 - 3237.86,2283.14
5231 - 6499.31,-1268.31
4903 - 765,4138.0
8995.07 - 5533.31,3461.76
4938 - 4007,931.0
7465 - 3732,3733.0
416 - 6311,-5895.0
8941 - 9519,-578.0
4185.25 - 1232.89,2952.36
4638.19 - 6666.36,-2028.17
4911 - 6552.1,-1641.1
851.37 - 3941,-3089.63
9104.92 - 4763.24,4341.68
252 - 5248.3,-4996.3
6559.71 - 9249,-2689.29
112.29 - 891,-778.71
8152 - 8024,128.0
1542.13 - 2240.76,-698.63
3449 - 4966,-1517.0
1563.32 - 9462.84,-7899.52
4701 - 7616.16,-2915.16
1502.01 - 9343,-7840.99
9027.56 - 2593,6434.56
2190 - 5544,-3354.0
9273.96 - 476.5,8797.46
7561.78 - 9569.07,-2007.29
7231 - 7708.1,-477.1
182 - 9825,-9643.0
7466.93 - 8667,-1200.07
178 - 4282.22,-4104.22
2113 - 6538,-4425.0
1884 - 2588.53,-704.53
3487 - 6658,-3171.0
1569.33 - 4684.14,-3114.81
9933.25 - 9037.1,896.15
4479 - 8852.06,-4373.06
1288.61 - 6911,-5622.39
5353.42 - 3720,1633.42
6757 - 2435,4322.0
7628 - 5748,1880.0
7288 - 4741,2547.0
6552.42 - 3930,2622.42
2656.99 - 5941,-3284.01
5596.56 - 1327.09,4269.47
7547 - 5655.08,1891.92
4569 - 1450,3119.0
5455.6 - 5836.34,-380.74
8954 - 7327.66,1626.34
7792 - 7991,-199.0
4126 - 3932.03,193.97
4498.95 - 2100,2398.95
3477.35 - 4211.48,-734.13
2141.74 - 930,1211.74
2893 - 2411,482.0
6341.29 - 5337.38,1003.91
1462 - 4053.2,-2591.2
3640 - 5351,-1711.0
4973.8 - 4526.74,447.06
8874 - 261,8613.0
7818.69 - 5691.78,2126.91
6712 - 572.91,6139.09
4878.52 - 1204,3674.52
2268 - 867.21,1400.79
4602.89 - 8269.82,-3666.93
3069.86 - 2151.65,918.21
2330.45 - 805,1525.45
6297 - 1360.81,4936.19
7044 - 4040,3004.0
4838.99 - 1384.15,3454.84
8099.71 - 2992.27,5107.44
9924 - 7991,1933.0
5476.63 - 4199.25,1277.38
1193.46 - 6402,-5208.54
7131 - 3530.93,3600.07
7182.41 - 6658.81,523.6
4625 - 5939,-1314.0
1214.98 - 7922,-6707.02
7586.79 - 1904,5682.79
471.73 - 8741,-8269.27
8780 - 1479.37,7300.63
6795.65 - 318.64,6477.01
952.0 - 8288,-7336.0
8396 - 8294,102.0
8647.71 - 2834,5813.71
3063 - 8406.28,-5343.28
6820 - 8719,-1899.0
6786 - 8363.65,-1577.65
8403.43 - 6105,2298.43
8216.88 - 6502,1714.88
2645 - 9841,-7196.0
7522 - 4229.63,3292.37
6110.59 - 7589,-1478.41
8501 - 6197.83,2303.17
1180 - 9029,-7849.0
5707.18 - 80,5627.18
8758.0 - 1753.45,7004.55
6051.58 - 532.25,5519.33
6138.81 - 3633.94,2504.87
2545.98 - 2682.84,-136.86
2039.79 - 7018,-4978.21
7303 - 2039.41,5263.59
1508.68 - 7619,-6110.32
404 - 3971.85,-3567.85
1911 - 5446.88,-3535.88
6293.14 - 8484,-2190.86
2997.6 - 9762.25,-6764.65
9476.16 - 8760.52,715.64
9536 - 2548,6988.0
4901 - 8781,-3880.0
8925.34 - 4801.75,4123.59
6457 - 3345.53,3111.47
2673 - 5111.73,-2438.73
6639 - 6856.22,-217.22
9842.41 - 6733,3109.41
1795.88 - 3677.91,-1882.03
5667 - 4950,717.0
1654.75 - 4864.71,-3209.96
2425 - 546.31,1878.69
1757 - 422,1335.0
7952 - 6619,1333.0
9717.56 - 317.88,9399.68
7898 - 8082,-184.0
8863.58 - 2823,6040.58
103 - 4678.17,-4575.17
2776.46 - 9169,-6392.54
9808.59 - 2778,7030.59
6695.03 - 1168.44,5526.59
2586.31 - 3674.79,-1088.48
4608 - 8371.91,-3763.91
606.62 - 4809.23,-4202.61
3521.53 - 5581,-2059.47
8141 - 5810.39,2330.61
5827.18 - 5392,435.18
5817 - 2583,3234.0
8081 - 5168.28,2912.72
1547.81 - 6943.24,-5395.43
1342 - 8515,-7173.0
3361.34 - 5470.69,-2109.35
739.86 - 9015,-8275.14
2688 - 584.93,2103.07
6735.2 - 3382,3353.2
5412 - 586,4826.0
9387 - 7336,2051.0
1442.93 - 2468.79,-1025.86
5905 - 5850.18,54.82
4633.52 - 9663.54,-5030.02
7912 - 7677.62,234.38
9709 - 1870,7839.0
7524 - 3367.14,4156.86
8774.6 - 1242.5,7532.1
9614 - 126.7,9487.3
6091.86 - 9706,-3614.14
8644.74 - 5743.12,2901.62
2784.74 - 6290,-3505.26
297 - 998.83,-701.83
7624 - 5795,1829.0
5394.62 - 718,4676.62
6492 - 4319.43,2172.57
3798 - 8729,-4931.0
3097 - 4350,-1253.0
7489 - 4369,3120.0
7019 - 9366,-2347.0
4402 - 8164,-3762.0
6135.77 - 2173,3962.77
5670.82 - 9965,-4294.18
6903 - 7737,-834.0
7924.67 - 1610,6314.67
2941.88 - 3997.17,-1055.29
5861.33 - 8094.51,-2233.18
4659 - 866.3,3792.7
7596.16 - 6177,1419.16
5962 - 8078.19,-2116.19
1310.17 - 4621.81,-3311.64
8573 - 6125,2448.0
3779.28 - 1127.35,2651.93
9610 - 9007.91,602.09
1722.69 - 5805,-4082.31
3444.7 - 9959.18,-6514.48
4241 - 4102.73,138.27
2623 - 2009,614.0
4753 - 9050,-4297.0
4081.39 - 6116.82,-2035.43
8101.62 - 8236,-134.38
3181 - 7736.51,-4555.51
3471.7 - 2257,1214.7
9142 - 2078.43,7063.57
6295 - 4423,1872.0
7789.54 - 3360.56,4428.98
9491.34 - 1099.76,8391.58
4566.3 - 358,4208.3
9011 - 8023.84,987.16
1106 - 7356.42,-6250.42
332.15 - 5796.93,-5464.78
1347.56 - 4780,-3432.44
1539 - 4001,-2462.0
1505 - 6833,-5328.0
1775.34 - 2297,-521.66
6063.05 - 8055,-1991.95
6656 - 3007.91,3648.09
16.18 - 1481,-1464.82
6766 - 6570,196.0
2607 - 6789,-4182.0
631 - 6872.91,-6241.91
3496 - 4464,-968.0
5277.45 - 6966.73,-1689.28
7801 - 6291,1510.0
7740.72 - 867,6873.72
3824 - 6364,-2540.0
7113.55 - 2029.9,5083.65
1147.8 - 1445.21,-297.41
9857 - 6596,3261.0
7525 - 2082,5443.0
7480 - 8534,-1054.0
5905 - 1287.3,4617.7
2624 - 9992,-7368.0
1962 - 7454,-5492.0
9740.89 - 6611.2,3129.69
5830 - 3266,2564.0
446 - 8859,-8413.0
5972.93 - 34.63,5938.3
9818 - 8086.74,1731.26
8393 - 1144.47,7248.53
8675 - 3985.09,4689.91
2112.76 - 3917,-1804.24
9313.3 - 6486,2827.3
2259.56 - 4721.71,-2462.15
5689.07 - 1103.22,4585.85
3274.94 - 7518.57,-4243.63
7024.47 - 6926,98.47
4400 - 8179,-3779.0
4706.22 - 1979.55,2726.67
4153.14 - 4031,122.14
3036 - 4677,-1641.0
3440 - 6445,-3005.0
9910 - 133,9777.0
4226.13 - 5486.36,-1260.23
9919.36 - 8290,1629.36
5488 - 3087.96,2400.04
1420.87 - 8679,-7258.13
8891.59 - 5978.18,2913.41
4213.9 - 6609,-2395.1
114.49 - 7516.29,-7401.8
5454 - 3996,1458.0
9089 - 5315,3774.0
3576 - 4069.94,-493.94
2461 - 162,2299.0
8350 - 2903,5447.0
9536 - 3764,5772.0
2652.97 - 2674,-21.03
9282 - 222,9060.0
7240.81 - 9177.5,-1936.69
9474 - 4041,5433.0
6025.24 - 1161,4864.24
1937 - 6365,-4428.0
7039 - 3760.35,3278.65
3855 - 4201.2,-346.2
4365 - 8030.59,-3665.59
8716 - 4077.05,4638.95
308 - 318,-10.0
9525.75 - 1276.01,8249.74
3773 - 2996,777.0
8922.55 - 7371,1551.55
773 - 7293.1,-6520.1
7581 - 9206,-1625.0
3550 - 8264,-4714.0
5386 - 9676.87,-4290.87
8139.44 - 9242,-1102.56
9864 - 6947,2917.0
5675.93 - 8776.0,-3100.07
9689 - 8764,925.0
7530 - 875.75,6654.25
2519.09 - 9508.5,-6989.41
513 - 3983.83,-3470.83
3128.46 - 9180.64,-6052.18
5881 - 9315,-3434.0
3827.0 - 8202.56,-4375.56
224.74 - 9990,-9765.26
1485.74 - 9537.53,-8051.79
6767.92 - 1107,5660.92
2283.59 - 4384.96,-2101.37
1118 - 2748.53,-1630.53
1263 - 6745,-5482.0
4547 - 1017,3530.0
3215.01 - 9824.6,-6609.59
2005 - 595.62,1409.38
4829 - 5140,-311.0
8842.37 - 2379,6463.37
9959 - 9202,757.0
7187 - 421.38,6765.62
3609 - 6256,-2647.0
792 - 5100,-4308.0
5495 - 8944,-3449.0
3206.46 - 1236,1970.46
860 - 824.05,35.95
8428 - 4104,4324.0
150.7 - 9865,-9714.3
4788 - 1283.13,3504.87
8479 - 3495.28,4983.72
3306.64 - 5058,-1751.36
8580.02 - 7733.79,846.23
1617 - 4660,-3043.0
3677.38 - 9286,-5608.62
2563.96 - 9008.15,-6444.19
9768.68 - 7584.8,2183.88
8382 - 9941.95,-1559.95
4904.33 - 3730,1174.33
5063 - 1566,3497.0
8081 - 223,7858.0
2629 - 5501.33,-2872.33
7578.34 - 3653,3925.34
6261.79 - 3678,2583.79
4265.37 - 6016.04,-1750.67
8084.14 - 7061.66,1022.48
8045 - 5435.17,2609.83
673.2 - 8394,-7720.8
2710.41 - 1914.34,796.07
7299.99 - 1446,5853.99
2365.57 - 3444.78,-1079.21
9633 - 1779.2,7853.8
6180.91 - 8581,-2400.09
9956.37 - 4272,5684.37
1746 - 9525.31,-7779.31
1858.82 - 7301,-5442.18
6832.24 - 8805.21,-1972.97
893 - 1221.47,-328.47
4366.77 - 1662,2704.77
5284.39 - 7557,-2272.61
6800 - 4565.95,2234.05
669 - 5871,-5202.0
6332 - 1306,5026.0
5880 - 5590.17,289.83
7543 - 7503.01,39.99
3673.15 - 7696.85,-4023.7
7354 - 2730.92,4623.08
545.45 - 6299,-5753.55
270 - 3001.71,-2731.71
4972 - 4453.21,518.79
8299 - 7922,377.0
8179.98 - 2484,5695.98
1397.44 - 9878,-8480.56
4904 - 6644.53,-1740.53
5655 - 5008,647.0
1250 - 5873.59,-4623.59
1243.33 - 5694.34,-4451.01
8430.24 - 7730.89,699.35
2102 - 1107.44,994.56
7818.85 - 6757,1061.85
2268.9 - 481.27,1787.63
6623 - 7557.2,-934.2
4762.98 - 6653,-1890.02
973 - 3497,-2524.0
6514 - 2973.75,3540.25
4532 - 6761,-2229.0
2517 - 2401.41,115.59
3339.61 - 2735,604.61
5551.92 - 1216.14,4335.78
688.54 - 4762,-4073.46
5472 - 339.68,5132.32
5675.96 - 2316,3359.96
2491.23 - 8140.89,-5649.66
2080.45 - 7643.62,-5563.17
1685 - 6444,-4759.0
218.23 - 3580,-3361.77
7218.05 - 2196,5022.05
7894.74 - 5892.29,2002.45
2728.78 - 3454.26,-725.48
9741.93 - 2987.61,6754.32
7316.96 - 1364.67,5952.29
5610 - 4977,633.0
7335 - 7740.41,-405.41
1189.9 - 1558,-368.1
5483 - 9587,-4104.0
9774.66 - 7615.72,2158.94
435.96 - 2834,-2398.04
1992 - 2743,-751.0
2044.99 - 9681,-7636.01
9939.53 - 59.77,9879.76
6387 - 330,6057.0
2234 - 9657,-7423.0
2749 - 1773.94,975.06
5773.36 - 8265.85,-2492.49
1321.99 - 826.13,495.86
1290.84 - 7266.82,-5975.98
5572.67 - 6190,-617.33
3016 - 8614.26,-5598.26
6415 - 4517.77,1897.23
6088.25 - 9970,-3881.75
6948.06 - 5614,1334.06
8020 - 4502.65,3517.35
8425.22 - 3061.83,5363.39
6057.71 - 7931,-1873.29
1788 - 3664.29,-1876.29
3394 - 3603,-209.0
6010.53 - 8178,-2167.47
5165.36 - 1011,4154.36
9613.82 - 4639.87,4973.95
7519 - 5181.83,2337.17
393.02 - 3246,-2852.98
8870.42 - 9635,-764.58
132 - 8041,-7909.0
3879 - 5849.67,-1970.67
4965 - 1082.98,3882.02
7961.74 - 6556,1405.74
7605.89 - 1047,6558.89
7228 - 2967,4261.0
3401 - 6824,-3423.0
7440.54 - 6777,663.54
824 - 9487.14,-8663.14
1896 - 3106,-1210.0
2727.27 - 8555.07,-5827.8
6214.23 - 1096,5118.23
8176 - 5107,3069.0
7603.74 - 8975.55,-1371.81
1401 - 8875,-7474.0
1910 - 8.17,1901.83
5996.85 - 4110,1886.85
733.39 - 1437.71,-704.32
7806.67 - 2925.51,4881.16
180.57 - 8370,-8189.43
7108.42 - 3863.98,3244.44
322 - 1048,-726.0
8132.76 - 422,7710.76
6713 - 6805.39,-92.39
4163 - 6167.97,-2004.97
527.72 - 9900,-9372.28
1800 - 6540.69,-4740.69
6444 - 5968.96,475.04
4896 - 5926.13,-1030.13
8939.62 - 8418.5,521.12
4133 - 3306,827.0
8628.2 - 7540,1088.2
4297 - 3558.75,738.25
8574 - 6533.88,2040.12
3595.36 - 26,3569.36
329 - 6890.52,-6561.52
3730 - 3972.02,-242.02
2877.67 - 3430,-552.33
5370.62 - 892,4478.62
1975 - 6462.81,-4487.81
7112 - 1642,5470.0
4166.01 - 8685,-4518.99
1190 - 6564.52,-5374.52
6478.83 - 4398,2080.83
1930 - 3686,-1756.0
9045 - 1243.26,7801.74
7444.95 - 5540.8,1904.15
4194.59 - 8701.53,-4506.94
6623.16 - 1087.73,5535.43
3617.06 - 4395.39,-778.33
6581 - 411,6170.0
1822 - 370,1452.0
8224 - 4395,3829.0
9729 - 6826.53,2902.47
716 - 3630.32,-2914.32
4622.89 - 7022.33,-2399.44
2627.08 - 4303,-1675.92
9738.96 - 9769.66,-30.7
8580 - 1092.9,7487.1
1711.62 - 3967.38,-2255.76
8392.18 - 8917.11,-524.93
3769 - 7862,-4093.0
9593 - 7535,2058.0
6970 - 3929,3041.0
5052 - 1019.28,4032.72
5239 - 3919,1320.0
8423.02 - 9258.24,-835.22
7512 - 9292,-1780.0
6767 - 8728,-1961.0
2064 - 1545.25,518.75
5547 - 6777,-1230.0
2904 - 6155.76,-3251.76
6005 - 8148,-2143.0
1966 - 3,1963.0
7580 - 4768,2812.0
9872.52 - 838,9034.52
7961 - 1472,6489.0
10000 - 8247.46,1752.54
6913 - 9831,-2918.0
8261 - 840.81,7420.19
9694.06 - 7422,2272.06
8966.17 - 5434.63,3531.54
2083 - 5750.25,-3667.25
3198.71 - 1978,1220.71
3639.91 - 7775,-4135.09
5228.51 - 5167.17,61.34
5873.86 - 9643,-3769.14
7043 - 440,6603.0
9770.3 - 7126.35,2643.95
383.08 - 4726.74,-4343.66
6566.57 - 3908,2658.57
4670.24 - 5886.23,-1215.99
9576.06 - 2394,7182.06
4490 - 4882,-392.0
1367 - 2796,-1429.0
740.94 - 3945.5,-3204.56
1816 - 657,1159.0
8536.93 - 5801.85,2735.08
2116.91 - 2450.57,-333.66
1364 - 6278,-4914.0
6942.35 - 6565.26,377.09
552.28 - 6219.15,-5666.87
6538 - 6343.07,194.93
1441 - 7233,-5792.0
7546.93 - 6516.35,1030.58
6026 - 1939,4087.0
5937.04 - 4886.95,1050.09
2359.53 - 7252,-4892.47
4569 - 9773,-5204.0
253.35 - 2091,-1837.65
239 - 6312.09,-6073.09
4125.33 - 4261,-135.67
1047.91 - 7297.02,-6249.11
8991 - 1050.31,7940.69
7311 - 9022,-1711.0
6093 - 1054,5039.0
5884.67 - 5649,235.67
157.76 - 5866.47,-5708.71
5768 - 4514,1254.0
532 - 2128.43,-1596.43
3473 - 6317,-2844.0
777.23 - 8961,-8183.77
6657.4 - 5035,1622.4
2083 - 3747,-1664.0
574.59 - 8017.13,-7442.54
8983 - 9421,-438.0
9594 - 7363,2231.0
89.94 - 9900.63,-9810.69
1572 - 704.09,867.91
3021.48 - 7258,-4236.52
5945.84 - 4924.01,1021.83
9382 - 1556,7826.0
9743 - 9290.97,452.03
5488.17 - 6113,-624.83
8836 - 9174.32,-338.32
4003.58 - 8360,-4356.42
4646 - 9284.17,-4638.17
8865 - 1815,7050.0
2284.56 - 6420,-4135.44
4727 - 3605,1122.0
5506.84 - 398.73,5108.11
646 - 3689,-3043.0
2497 - 6121.78,-3624.78
3584.1 - 4669,-1084.9
8685.62 - 9307,-621.38
9055 - 8879.46,175.54
4894 - 4294,600.0
3311.76 - 3320,-8.24
8017 - 4931,3086.0
8027 - 335.01,7691.99
8899 - 2099.98,6799.02
9603.76 - 4397,5206.76
321 - 7768.99,-7447.99
1062.7 - 5869,-4806.3
6121.57 - 9139,-3017.43
9853.11 - 6399,3454.11
8433.35 - 5848.85,2584.5
2741 - 3402,-661.0
9954.64 - 8573,1381.64
1670 - 228,1442.0
1870 - 3295.46,-1425.46
6212 - 2880.68,3331.32
3929 - 1400.39,2528.61
429.21 - 1208.88,-779.67
5404 - 3081,2323.0
9071 - 231,8840.0
2799 - 2966.93,-167.93
723 - 3382.49,-2659.49
9378 - 8407.33,970.67
8990.3 - 7394,1596.3
6887 - 9967,-3080.0
3203.03 - 2759,444.03
7111 - 4652.07,2458.93
1243.59 - 4784.31,-3540.72
4340.75 - 922,3418.75
8773.89 - 8675,98.89
437.63 - 2272.45,-1834.82
9653 - 5605.75,4047.25
6792 - 7559,-767.0
9104 - 7097,2007.0
367.32 - 7535.57,-7168.25
5479 - 9583,-4104.0
259 - 6292.16,-6033.16
1882.01 - 2832.0,-949.99
215.8 - 2882,-2666.2
6429.0 - 5979.81,449.19
9265.55 - 4601,4664.55
6758.24 - 1364,5394.24
8294 - 813,7481.0
8091.86 - 4420,3671.86
1711.25 - 6637,-4925.75
673 - 278.7,394.3
2940 - 5661.58,-2721.58
3597.91 - 7919.42,-4321.51
8015.31 - 3232.09,4783.22
5671 - 7446,-1775.0
7739 - 2829.56,4909.44
9047.38 - 676.02,8371.36
9992.95 - 6028,3964.95
7577.96 - 1482,6095.96
5995 - 9015,-3020.0
4785.43 - 4707,78.43
6673.91 - 8079,-1405.09
6318 - 4156.58,2161.42
2728.35 - 9472.39,-6744.04
1763.09 - 2642.1,-879.01
6409 - 6541.6,-132.6
8297 - 2656,5641.0
2214.55 - 8454,-6239.45
3533.2 - 4854,-1320.8
474.51 - 4694.74,-4220.23
8649 - 7893,756.0
9561.99 - 2946,6615.99
1710.02 - 5739,-4028.98
4827 - 9475,-4648.0
2917.16 - 8025,-5107.84
6703 - 35,6668.0
9124.55 - 9414.34,-289.79
1048 - 4281,-3233.0
6428.41 - 1528.88,4899.53
9922 - 2549.28,7372.72
2206 - 6493.78,-4287.78
9482 - 6423,3059.0
5458 - 7451,-1993.0
7046 - 5536,1510.0
7379 - 961.67,6417.33
9862.76 - 4807,5055.76
8014.14 - 6608,1406.14
9462.37 - 312.56,9149.81
2427 - 3868.58,-1441.58
8855 - 1929.44,6925.56
8901 - 4408.8,4492.2
8166.77 - 5262,2904.77
8862 - 855.75,8006.25
4999.79 - 6372,-1372.21
8533 - 1270,7263.0
8350 - 391.79,7958.21
1864.39 - 2373.71,-509.32
5885.86 - 8113,-2227.14
1973.78 - 7264.38,-5290.6
5696 - 8040.86,-2344.86
1201 - 9698,-8497.0
7289 - 6780.81,508.19
3155 - 1114,2041.0
3604 - 7654,-4050.0
8739 - 7535.54,1203.46
7531.7 - 4155,3376.7
5628 - 6187.64,-559.64
5575.25 - 2157,3418.25
6584.37 - 5626,958.37
2828.6 - 8877.21,-6048.61
4988 - 7847,-2859.0
6095 - 9203.09,-3108.09
8613.89 - 1104.82,7509.07
1882.55 - 944.55,938.0
8881.5 - 6893,1988.5
1691 - 2545,-854.0
2419.14 - 7451,-5031.86
643 - 4147,-3504.0
8698 - 5663.68,3034.32
4035 - 2416.44,1618.56
2235.7 - 3322.91,-1087.21
4022 - 1845.6,2176.4
2400.41 - 625.31,1775.1
7738 - 2277,5461.0
3466.25 - 972.11,2494.14
8973.99 - 6583,2390.99
6611.02 - 4400.36,2210.66
3707.62 - 1828,1879.62
2355.9 - 2536,-180.1
3980 - 6691,-2711.0
1464 - 1234.3,229.7
4593 - 610,3983.0
5185.33 - 7002,-1816.67
6753.07 - 1167.0,5586.07
4932 - 3673.74,1258.26
7969 - 9976.81,-2007.81
9139.76 - 4079,5060.76
7228 - 8754.53,-1526.53
1012 - 5441.46,-4429.46
5950.97 - 4797.3,1153.67
9575.62 - 498,9077.62
6567 - 3721.41,2845.59
3937.62 - 8747,-4809.38
5530.91 - 3261,2269.91
9138.15 - 4941.19,4196.96
6760 - 3486,3274.0
4994.99 - 4602.94,392.05
3283.67 - 1353,1930.67
1139.9 - 3356.1,-2216.2
4979.44 - 4351.09,628.35
6686 - 7148,-462.0
1013.41 - 3730,-2716.59
7142.02 - 2740.35,4401.67
8226.45 - 5956.56,2269.89
142.45 - 9624,-9481.55
1060.57 - 3127,-2066.43
3210.72 - 2964.21,246.51
1298 - 8009.74,-6711.74
6498 - 1543.94,4954.06
8056.07 - 2065.21,5990.86
9735.48 - 1617,8118.48
8597.85 - 3997,4600.85
8048 - 1829.69,6218.31
1035.67 - 6925,-5889.33
1918 - 206.19,1711.81
3684 - 9350,-5666.0
4836 - 7689,-2853.0
3716 - 7211,-3495.0
726.5 - 6391.09,-5664.59
7240.16 - 8071.21,-831.05
6927 - 261,6666.0
6596.54 - 3826.99,2769.55
869.18 - 4990.54,-4121.36
8359 - 1324.14,7034.86
6031 - 9062.1,-3031.1
5768.62 - 8582.62,-2814.0
8885 - 3152,5733.0
5269 - 6296,-1027.0
2608.88 - 2449,159.88
9552.94 - 8976,576.94
1199.55 - 5683.71,-4484.16
6816.35 - 5429.29,1387.06
3183 - 88.27,3094.73
9225 - 7333,1892.0
5544 - 9868,-4324.0
9089 - 1215.53,7873.47
6002.02 - 1124,4878.02
9855 - 9438,417.0
9212 - 7159,2053.0
3187 - 1994,1193.0
8749 - 4746,4003.0
7864.58 - 1933.22,5931.36
1313.53 - 3171,-1857.47
1567.55 - 6983,-5415.45
9309 - 1980.56,7328.44
9736.41 - 4992.23,4744.18
1520 - 2608.63,-1088.63
6052 - 9070.05,-3018.05
2836.14 - 9654.56,-6818.42
9215 - 2206,7009.0
998.15 - 7244,-6245.85
8341 - 8526,-185.0
2969 - 6489,-3520.0
9391.23 - 5396,3995.23
4669.56 - 5041,-371.44
7834.62 - 2329,5505.62
9509.57 - 9675,-165.43
5699.45 - 1442,4257.45
4991 - 3668,1323.0
4724 - 4210.58,513.42
9175 - 8114.93,1060.07
8896 - 4476.3,4419.7
6114 - 8662,-2548.0
5841 - 6764,-923.0
4799 - 9611.17,-4812.17
8958 - 1257,7701.0
5834.1 - 8707.59,-2873.49
2341 - 2117,224.0
6106 - 5432.52,673.48
9578.44 - 2723.34,6855.1
5193.02 - 5671,-477.98
7226 - 7035,191.0
2049.23 - 1673,376.23
4445 - 3479,966.0
3654 - 1993.78,1660.22
2210.6 - 5738,-3527.4
5751 - 4714.11,1036.89
1858.31 - 8167,-6308.69
2159.6 - 2426.45,-266.85
8964 - 8266.17,697.83
268.97 - 7421.26,-7152.29
118.75 - 5430.74,-5311.99
2729.76 - 3851,-1121.24
288.63 - 4555,-4266.37
4212 - 7776,-3564.0
91.73 - 3122,-3030.27
3112.16 - 4445,-1332.84
4676 - 2145.94,2530.06
8320.65 - 6151.68,2168.97
8726.68 - 6209.25,2517.43
5366 - 9630,-4264.0
6 - 682,-676.0
1437 - 4730.21,-3293.21
3975 - 405.36,3569.64
8125.55 - 9740.98,-1615.43
1493 - 5111,-3618.0
5284 - 3659,1625.0
5232.14 - 2244.33,2987.81
9724.97 - 8916,808.97
3671.76 - 473,3198.76
6831.42 - 3394,3437.42
5962.47 - 9253,-3290.53
1496 - 9311.52,-7815.52
9469.93 - 2647,6822.93
588.52 - 5863.06,-5274.54
3170.49 - 8424,-5253.51
95.73 - 6114.35,-6018.62
3633 - 6955,-3322.0
1756 - 4232.57,-2476.57
2526 - 232,2294.0
1827.99 - 3616,-1788.01
821.63 - 6418.04,-5596.41
1459 - 2342.32,-883.32
7073.24 - 6675.55,397.69
583.86 - 1009,-425.14
5732.44 - 4736.5,995.94
9335 - 7899.96,1435.04
6827.42 - 4443,2384.42
8727.44 - 9917,-1189.56
7431 - 551.87,6879.13
1486 - 1053,433.0
4806 - 8755,-3949.0
4182.32 - 8209.44,-4027.12
8275.18 - 8340,-64.82
1969.67 - 9172.51,-7202.84
7694 - 9396.45,-1702.45
