Question,Answer
1957.33 * 779.64,1526012.76
779.74 * 318.65,248464.15
245 * 1858.9,455430.5
1787 * 730,1304510.0
1363.9 * 1572.84,2145196.48
614 * 1214.91,745954.74
1899.08 * 402.47,764322.73
859.83 * 1641.78,1411651.7
615.44 * 980.68,603549.7
389 * 11.34,4411.26
1683.52 * 501.52,844318.95
1579.01 * 1082,1708488.82
211.96 * 317.92,67386.32
1605 * 1566,2513430.0
1169 * 536,626584.0
1086.08 * 364.81,396212.84
1869 * 335.24,626563.56
335.05 * 1455.72,487738.99
1338.04 * 704.4,942515.38
1387 * 782.65,1085535.55
1006.09 * 1268,1275722.12
1937.8 * 1077,2087010.6
1111.9 * 355.77,395580.66
141 * 137.62,19404.42
1041.07 * 603.29,628067.12
1448.96 * 103.34,149735.53
1938.14 * 1538,2980859.32
1021.75 * 1305.46,1333853.76
516 * 1720.3,887674.8
45.51 * 287,13061.37
547.32 * 649,355210.68
418.51 * 505.57,211586.1
618.51 * 1930.65,1194126.33
1636 * 122,199592.0
801 * 1054.84,844926.84
1110.41 * 1823.56,2024899.26
1163 * 1043,1213009.0
446.23 * 598,266845.54
650.15 * 282,183342.3
1125.78 * 1051.1,1183307.36
1620.32 * 801,1297876.32
1872 * 223,417456.0
468.22 * 25.69,12028.57
1199.66 * 100,119966.0
171.28 * 983.45,168445.32
150.21 * 1425.92,214187.44
224 * 565,126560.0
505.61 * 1277.45,645891.49
1715.79 * 1505.53,2583173.32
1392.1 * 1187.1,1652561.91
1223.15 * 1386.43,1695811.85
1933.7 * 1463.34,2829660.56
1649.55 * 304,501463.2
1612.61 * 1314.07,2119082.42
870.62 * 1582.86,1378069.57
1612.02 * 1100.58,1774156.97
174.43 * 1300.64,226870.64
908.3 * 1804,1638573.2
763.53 * 403.56,308130.17
597.31 * 1995.02,1191645.4
792.07 * 198.64,157336.78
197.56 * 461,91075.16
1450.62 * 1954.91,2835831.54
929.49 * 1769.89,1645095.06
762.62 * 1526,1163758.12
492.86 * 269,132579.34
662 * 193,127766.0
329 * 934.64,307496.56
1993.43 * 41.28,82288.79
1286.02 * 1552.92,1997086.18
1703.07 * 1026.4,1748031.05
1555 * 18.32,28487.6
554 * 88,48752.0
1486.32 * 127.17,189015.31
802 * 989.79,793811.58
1154.53 * 1095.16,1264395.07
1796 * 199,357404.0
1385 * 928.99,1286651.15
97.45 * 1307,127367.15
1808.83 * 783,1416313.89
1764.89 * 1075,1897256.75
204.45 * 588.22,120261.58
706.92 * 1238.67,875640.6
32 * 1888,60416.0
974 * 937.12,912754.88
1809.79 * 1218.25,2204776.67
1072.07 * 1991,2134491.37
444.19 * 1351.49,600318.34
668.11 * 116.81,78041.93
1300.6 * 235.41,306174.25
703 * 1961.36,1378836.08
1593 * 51.87,82628.91
206.74 * 1997.35,412932.14
1484 * 1967.22,2919354.48
661 * 1949.02,1288302.22
1081 * 49.32,53314.92
614 * 645,396030.0
1597.1 * 1107.67,1769059.76
479.66 * 605,290194.3
838.95 * 95.2,79868.04
651 * 901.41,586817.91
495 * 1791.72,886901.4
1477 * 1167.78,1724811.06
1401.88 * 1932.92,2709721.89
1963 * 1389.96,2728491.48
90.39 * 1544.26,139585.66
1827 * 481.54,879773.58
437.98 * 672,294322.56
350 * 1000.43,350150.5
1404.22 * 213.09,299225.24
1688.44 * 1666.5,2813785.26
967.96 * 368,356209.28
347.18 * 557,193379.26
497.2 * 1588.0,789553.6
1533.79 * 313.36,480628.43
284.27 * 834,237081.18
1650.33 * 1356.74,2239068.72
1277 * 1915.06,2445531.62
1026.64 * 352.4,361787.94
1619.75 * 1824.54,2955298.67
253.76 * 1344,341053.44
1060.45 * 1703,1805946.35
965.02 * 694.25,669965.14
746.26 * 1547,1154464.22
1942.43 * 803.47,1560684.23
34.07 * 1970.39,67131.19
150.65 * 1801.66,271420.08
1180 * 121.13,142933.4
1528.78 * 1684.27,2574878.29
1662.46 * 1246.81,2072771.75
319 * 1611,513909.0
1934.62 * 683.58,1322467.54
972.87 * 708.72,689492.43
739 * 415,306685.0
1664.2 * 1809.26,3010970.49
1151.31 * 24.94,28713.67
1594.49 * 1649,2629314.01
1111.04 * 178.59,198420.63
1885.73 * 942.73,1777734.24
1080.73 * 1726,1865339.98
234.72 * 757,177683.04
1441.12 * 70.03,100921.63
876 * 1395,1222020.0
1056 * 1587,1675872.0
1495.12 * 292.92,437950.55
1928.36 * 245,472448.2
1661 * 763,1267343.0
883.2 * 1719.63,1518777.22
585.33 * 748,437826.84
318.86 * 1747.0,557048.42
308.47 * 1828.0,563883.16
615.84 * 274,168740.16
434.2 * 482.42,209466.76
269.66 * 1851.61,499305.15
1823.73 * 1454.61,2652815.9
845.09 * 463,391276.67
220.09 * 465.51,102454.1
1920.2 * 336.67,646473.73
1569 * 550.31,863436.39
381.24 * 1626.62,620132.61
641.63 * 1674,1074088.62
1762 * 642,1131204.0
1487 * 722,1073614.0
286.72 * 822.29,235766.99
657.47 * 918.37,603800.72
1100.77 * 707.22,778486.56
1066 * 1455.76,1551840.16
1117.36 * 1917,2141979.12
46.45 * 1364.96,63402.39
1048.01 * 940,985129.4
1482.9 * 1102.77,1635297.63
1615.59 * 831,1342555.29
1249.55 * 1288.12,1609570.35
1473.05 * 900.41,1326348.95
1086 * 753.32,818105.52
1340 * 284,380560.0
765.41 * 1950.38,1492840.36
191.34 * 1359.9,260203.27
178.87 * 976,174577.12
390 * 1232,480480.0
473.1 * 1372.89,649514.26
742.09 * 293.09,217499.16
129.39 * 1379.66,178514.21
1848.69 * 185,342007.65
1148.19 * 664.6,763087.07
1358.52 * 136.69,185696.1
1127.12 * 261,294178.32
952.52 * 102.98,98090.51
257.75 * 1397.78,360277.79
18 * 20.96,377.28
1993.31 * 886,1766072.66
1313.84 * 1853,2434545.52
1008.43 * 151.81,153089.76
574.87 * 1974.26,1134942.85
505.82 * 454.26,229773.79
1693 * 1189,2012977.0
305.95 * 1335.7,408657.41
1480.64 * 1739,2574832.96
54.68 * 641,35049.88
618.31 * 980.18,606055.1
1311 * 1119.49,1467651.39
1739 * 1020.74,1775066.86
408 * 1252.97,511211.76
693.04 * 1228.45,851364.99
1831.19 * 840.1,1538382.72
710 * 1727,1226170.0
1358.75 * 136.38,185306.32
695 * 737.51,512569.45
1876.97 * 1232.9,2314116.31
612.46 * 928.53,568687.48
963 * 642.29,618525.27
351.8 * 348.93,122753.57
526.79 * 221.59,116731.4
1812.11 * 568.95,1030999.98
1066.24 * 1437,1532186.88
1223.95 * 512.16,626858.23
1205.67 * 364,438863.88
1073.56 * 1884.24,2022844.69
1325 * 1083.29,1435359.25
68 * 712.98,48482.64
712.31 * 1194.46,850825.8
580 * 322,186760.0
442 * 689.29,304666.18
1408 * 319.36,449658.88
419 * 5,2095.0
857.51 * 42.51,36452.75
1603.67 * 266.4,427217.69
337.52 * 555.47,187482.23
1446.55 * 1870.9,2706350.4
1003 * 303,303909.0
202.53 * 239,48404.67
784.83 * 1829.9,1436160.42
1054.83 * 1624,1713043.92
791.48 * 623.64,493598.59
1887 * 1039,1960593.0
917.04 * 654.39,600101.81
890.97 * 519,462413.43
1477 * 55.93,82608.61
882 * 853.22,752540.04
1862.05 * 1965.99,3660771.68
131.86 * 1076.38,141931.47
1650 * 560.3,924495.0
921.91 * 59.41,54770.67
1687.89 * 1599.42,2699645.02
1663.05 * 41,68185.05
950.5 * 429,407764.5
1906.98 * 1467.41,2798321.52
896.71 * 1561.37,1400096.09
507.84 * 1251.37,635495.74
387.29 * 1081,418660.49
1104.41 * 1490.05,1645626.12
1333 * 934,1245022.0
390.33 * 1083.54,422938.17
1946.66 * 1967.23,3829527.95
1827.39 * 482.71,882099.43
424 * 1767.06,749233.44
865 * 1972.03,1705805.95
328.1 * 1815.78,595757.42
694.06 * 1501.54,1042158.85
353.44 * 551.33,194862.08
99.75 * 559.01,55761.25
1577.74 * 1688,2663225.12
172.37 * 1073.13,184975.42
929.35 * 85.18,79162.03
1046.11 * 1284,1343205.24
342 * 383.51,131160.42
1098.09 * 359.9,395202.59
520.13 * 542.68,282264.15
658.99 * 329.66,217242.64
816 * 1178.26,961460.16
1009.56 * 1814,1831341.84
243.63 * 1347.62,328320.66
1757 * 847,1488179.0
738.95 * 1233.85,911753.46
4.58 * 1969.22,9019.03
447.96 * 146.65,65693.33
392.83 * 429.1,168563.35
817.69 * 274,224047.06
1312.51 * 142,186376.42
1426.14 * 527.45,752217.54
1071 * 1489.11,1594836.81
1523.54 * 834.76,1271790.25
891.57 * 788.21,702744.39
1575.06 * 253,398490.18
1831.11 * 1159,2122256.49
50.08 * 1200,60096.0
1783.95 * 317.36,566154.37
411.86 * 992.03,408577.48
78.09 * 335.88,26228.87
1303.89 * 1411.62,1840597.2
389.25 * 1617,629417.25
529.24 * 626.27,331447.13
1221 * 1466,1789986.0
1957.27 * 42.44,83066.54
558 * 1463.01,816359.58
1052.21 * 95.93,100938.51
1273.97 * 258.11,328824.4
1676.5 * 1414.21,2370923.06
1727.92 * 1221.77,2111120.82
1789.77 * 812.17,1453597.5
700.61 * 1134.12,794575.81
1746.49 * 1325,2314099.25
636.01 * 1989,1265023.89
928.21 * 22,20420.62
1047 * 1756,1838532.0
628.43 * 971,610205.53
479.48 * 1811.58,868616.38
388.54 * 1667.3,647812.74
1354 * 1551.77,2101096.58
902.74 * 1634.49,1475519.5
1421.97 * 1404,1996445.88
146.36 * 581.75,85144.93
302.74 * 1912,578838.88
1791.75 * 226.16,405222.18
1337.38 * 883,1180906.54
1249.97 * 1407.12,1758857.79
187.08 * 539.52,100933.4
1615.48 * 1480,2390910.4
225.77 * 956,215836.12
607.82 * 957.66,582084.9
1184.65 * 254.46,301446.04
1758.91 * 60.22,105921.56
1323.91 * 1647.67,2181366.79
1827.84 * 1985.39,3628975.26
1096.53 * 1982,2173322.46
1624.79 * 1850,3005861.5
1958.4 * 973.09,1905699.46
474.48 * 74.22,35215.91
1471 * 483.46,711169.66
1329 * 1662.08,2208904.32
804.56 * 623,501240.88
1809.72 * 762,1379006.64
1588.43 * 851.8,1353024.67
1211 * 1609,1948499.0
144 * 1911.47,275251.68
1532.34 * 243.33,372864.29
86.98 * 1908.24,165978.72
271 * 698.39,189263.69
1863 * 901.19,1678916.97
632.3 * 1975.1,1248855.73
210.92 * 1771,373539.32
587 * 1540.75,904420.25
543.36 * 1133.34,615811.62
812.36 * 1963.73,1595255.7
1964 * 901,1769564.0
1063.7 * 1189.23,1264983.95
781 * 899.22,702290.82
1855 * 1089.01,2020113.55
1376 * 1188,1634688.0
83.66 * 1036.1,86680.13
416.0 * 767,319072.0
475.99 * 220.53,104970.07
1015.82 * 1062.78,1079593.18
1593.56 * 238.44,379968.45
1901.93 * 631.07,1200250.97
1544.86 * 447.78,691757.41
1328.85 * 863.48,1147435.4
1440.8 * 1726.76,2487915.81
1122.1 * 753.48,845479.91
50.31 * 521.91,26257.29
854.18 * 184.73,157792.67
132.51 * 1070.83,141895.68
1120.67 * 718.01,804652.27
1170 * 795.31,930512.7
1812.2 * 868.75,1574348.75
28.29 * 684.71,19370.45
1543.28 * 1152.3,1778321.54
1754 * 1443,2531022.0
142.38 * 1740,247741.2
1733.83 * 827.64,1434987.06
1987.06 * 1240.27,2464490.91
195.12 * 1168,227900.16
157 * 885.85,139078.45
1266.18 * 1522.36,1927581.78
856 * 687,588072.0
332.26 * 286.89,95322.07
1429.38 * 246,351627.48
666.0 * 266,177156.0
1420.55 * 1519,2157815.45
84.07 * 1277,107357.39
1078 * 862.29,929548.62
774.39 * 1306.75,1011934.13
1501.53 * 1155,1734267.15
1148.21 * 50,57410.5
1033.82 * 1835.1,1897163.08
1095.87 * 548.2,600755.93
112.72 * 1477,166487.44
1282 * 901.16,1155287.12
1208.22 * 688.67,832064.87
878.73 * 1472.03,1293516.92
1134 * 67.7,76771.8
454 * 1457,661478.0
1857 * 827,1535739.0
1640.34 * 485.97,797156.03
775.87 * 1006.24,780711.43
425.95 * 1602,682371.9
1501 * 467,700967.0
575.6 * 1675.46,964394.78
1617.4 * 461,745621.4
1453.61 * 796.6,1157945.73
756.19 * 400.98,303217.07
1473.55 * 1384.92,2040748.87
1177.28 * 341.08,401546.66
565.06 * 970.13,548181.66
930 * 2000,1860000.0
15 * 119,1785.0
50.02 * 585.57,29290.21
1628.11 * 1460.06,2377138.29
474 * 546.62,259097.88
378.38 * 1436.43,543516.38
1193.94 * 944,1127079.36
639.2 * 828,529257.6
459 * 680,312120.0
1210 * 1675,2026750.0
839.65 * 636,534017.4
172.92 * 66.11,11431.74
1515 * 1493.49,2262637.35
1804.56 * 900.54,1625078.46
1338.24 * 1028.92,1376941.9
358.01 * 1964,703131.64
1391.84 * 1720.4,2394521.54
28.1 * 778.46,21874.73
215.04 * 1013,217835.52
1992.48 * 18.52,36900.73
218.62 * 1127.62,246520.28
57.83 * 348.26,20139.88
432.44 * 132.84,57445.33
472.15 * 1061,500951.15
1062.09 * 1490.74,1583300.05
814 * 272.98,222205.72
509.29 * 1057.03,538334.81
69 * 790.74,54561.06
916.36 * 160.01,146626.76
906 * 1439.27,1303978.62
304.86 * 818,249375.48
1322 * 825.63,1091482.86
1296.91 * 1257.15,1630410.41
1904.7 * 1461.46,2783642.86
1243.54 * 72,89534.88
508 * 475,241300.0
723.97 * 423.59,306666.45
737.1 * 185.17,136488.81
139 * 1264.97,175830.83
1245 * 1279.03,1592392.35
500.96 * 3,1502.88
678 * 1450.37,983350.86
176.64 * 683.89,120802.33
48 * 240.21,11530.08
998 * 1293.63,1291042.74
1957.53 * 1387.56,2716190.33
282.13 * 543,153196.59
1227.38 * 1698.82,2085097.69
630.01 * 804.32,506729.64
744.78 * 275.95,205522.04
1237 * 286,353782.0
662 * 1594.55,1055592.1
1272.52 * 157.66,200625.5
1343.31 * 1655.51,2223863.14
1646.84 * 106.79,175866.04
385.49 * 1290.32,497405.46
1315.68 * 1159.2,1525136.26
730.76 * 976.02,713236.38
1125.13 * 1762.52,1983064.13
1432.22 * 1650.37,2363692.92
195 * 1735.3,338383.5
1282.55 * 391.09,501592.48
1314.47 * 496.82,653054.99
1953 * 1632.74,3188741.22
1577.51 * 930,1467084.3
1847 * 1647,3042009.0
134.45 * 853.86,114801.48
910.28 * 1488.03,1354523.95
1921 * 71.27,136909.67
313.11 * 636.43,199272.6
663 * 469,310947.0
1118.56 * 920.67,1029824.64
1846.77 * 1141.11,2107367.71
754.71 * 109.05,82301.13
1326.6 * 160,212256.0
172.68 * 807.23,139392.48
186.28 * 634.29,118155.54
787.88 * 1582.33,1246686.16
124.22 * 1033,128319.26
762.1 * 520.08,396352.97
1011.01 * 1190.84,1203951.15
1465.28 * 1324.15,1940250.51
1451 * 1444.94,2096607.94
1557 * 617.01,960684.57
792.7 * 985.34,781079.02
1804.16 * 1315,2372470.4
212 * 1103.17,233872.04
540.19 * 554,299265.26
1964.14 * 582.86,1144818.64
494.19 * 258,127501.02
576.52 * 436.69,251760.52
339.75 * 1926.5,654528.38
608.79 * 526.02,320235.72
1038.34 * 1408.73,1462740.71
1089 * 618,673002.0
788.07 * 1330.45,1048487.73
201.71 * 523,105494.33
452.5 * 169.45,76676.12
581.53 * 1938.84,1127493.63
291 * 1766,513906.0
908 * 1609.74,1461643.92
1151.75 * 35.24,40587.67
1321 * 1536.87,2030205.27
1315.85 * 1508,1984301.8
1375.85 * 195.61,269130.02
780 * 455.39,355204.2
1309.46 * 1779.4,2330053.12
1166 * 1640,1912240.0
1091.87 * 26.82,29283.95
278.0 * 1535,426730.0
1001.1 * 1929,1931121.9
135 * 1401.75,189236.25
594.0 * 584.78,347359.32
1721 * 1610.99,2772513.79
1508.35 * 1806,2724080.1
1763.6 * 543.51,958534.24
710 * 109.77,77936.7
1917 * 860.66,1649885.22
314 * 1587,498318.0
1805 * 624,1126320.0
456.67 * 1283,585907.61
1818.76 * 1289.09,2344545.33
1610.7 * 1574,2535241.8
156 * 1372.71,214142.76
601.82 * 204.0,122771.28
909 * 462,419958.0
730.49 * 1912.95,1397390.85
1697.77 * 149.91,254512.7
361.98 * 957.05,346432.96
433.7 * 437.61,189791.46
136.21 * 742.33,101112.77
589 * 1263,743907.0
1019 * 1883.42,1919204.98
1633.66 * 906,1480095.96
421.24 * 1776.65,748396.05
824.18 * 1676,1381325.68
1571 * 1452.75,2282270.25
1298 * 188.61,244815.78
833.48 * 812.1,676869.11
765 * 122.29,93551.85
777 * 154,119658.0
1057 * 1393.36,1472781.52
1485.01 * 978.14,1452547.68
1482.31 * 1596.03,2365811.23
1995.45 * 338,674462.1
1506.58 * 1114.37,1678887.55
425.86 * 1993.28,848858.22
1014.98 * 828.22,840626.74
36.85 * 1674,61686.9
441 * 568.8,250840.8
77.57 * 1340.87,104011.29
433.11 * 1420,615016.2
1812.3 * 1252,2268999.6
803 * 243,195129.0
1605.73 * 211.47,339563.72
195.72 * 54.03,10574.75
587.69 * 378.61,222505.31
575.66 * 1089,626893.74
718.74 * 575,413275.5
1176.76 * 1774.97,2088713.7
1086.43 * 656,712698.08
1989.87 * 148,294500.76
1967.4 * 1255.46,2469992.0
1653.73 * 305,504387.65
105.25 * 625.15,65797.04
33 * 441.03,14553.99
961.93 * 52,50020.36
934.89 * 1047.1,978923.32
1769.16 * 308,544901.28
1662.02 * 173.7,288692.87
1088.12 * 1119.77,1218444.13
270.31 * 953.7,257794.65
295.2 * 433.78,128051.86
317.13 * 1970,624746.1
1009.74 * 259,261522.66
1791.62 * 499.14,894269.21
1238.2 * 761,942270.2
611.83 * 939,574508.37
155.31 * 484.62,75266.33
464.14 * 962,446502.68
483.64 * 1203.52,582070.41
95.69 * 899,86025.31
578 * 1433.25,828418.5
1909.79 * 52.67,100588.64
1574.75 * 1017.39,1602134.9
134.64 * 103,13867.92
1536.76 * 1192,1831817.92
1091 * 1677.58,1830239.78
1306.58 * 760,993000.8
1825 * 253.64,462893.0
587.86 * 1484.19,872495.93
1057 * 1028.83,1087473.31
1388 * 518.96,720316.48
832.29 * 704.98,586747.8
1904.85 * 1321.39,2517049.74
1862.14 * 1886.16,3512293.98
953.95 * 84.81,80904.5
1021 * 1069.98,1092449.58
356.08 * 1505,535900.4
1522 * 1629,2479338.0
1186.52 * 1811,2148787.72
1542.47 * 1813.43,2797161.37
100 * 1129.51,112951.0
1359 * 1231.4,1673472.6
1937.87 * 725,1404955.75
233.18 * 320.65,74769.17
726.37 * 104,75542.48
1913.38 * 478.72,915973.27
1338.48 * 1409,1885918.32
1252.55 * 1747,2188204.85
1931.41 * 795,1535470.95
816.64 * 1665,1359705.6
94.43 * 1992.41,188143.28
1187.72 * 792.85,941683.8
898.39 * 1539.29,1382882.74
956.29 * 721.58,690039.74
1438 * 1473,2118174.0
312.79 * 451.6,141255.96
128 * 1452.74,185950.72
225 * 1017,228825.0
1995.49 * 1418,2829604.82
1515 * 848.79,1285916.85
862.42 * 1380.02,1190156.85
626 * 1787.46,1118949.96
1608.57 * 990.86,1593867.67
1774 * 1054,1869796.0
1556.64 * 49.86,77614.07
92.39 * 1648,152258.72
1128.51 * 141,159119.91
807.88 * 1520,1227977.6
141.59 * 1188.23,168241.49
1541.77 * 102,157260.54
65.82 * 623.62,41046.67
566 * 1757.62,994812.92
980.75 * 858.69,842160.22
154 * 1476.68,227408.72
777.56 * 386,300138.16
1905.65 * 146.84,279825.65
1744.11 * 899,1567954.89
1419.24 * 974,1382339.76
1099.2 * 1633,1794993.6
752.85 * 661,497633.85
1385.35 * 684.57,948369.05
1628.06 * 977.18,1590907.67
429 * 949.37,407279.73
584.49 * 675.47,394805.46
1551 * 1031.16,1599329.16
1885 * 886,1670110.0
78 * 1036.8,80870.4
718 * 1294.22,929249.96
490 * 419.05,205334.5
1611.51 * 1106.02,1782362.29
926.28 * 964,892933.92
78 * 1818.72,141860.16
1979.99 * 1577,3122444.23
55 * 731,40205.0
183 * 431.74,79008.42
56.11 * 1279,71764.69
1581.9 * 1008.06,1594650.11
532.79 * 872.75,464992.47
446.7 * 1215,542740.5
1739 * 667,1159913.0
594 * 1526,906444.0
1331.27 * 1000.55,1332002.2
660.91 * 248.29,164097.34
1370.21 * 783,1072874.43
1551.98 * 1099.08,1705750.18
806 * 1930.98,1556369.88
1820 * 1725.72,3140810.4
1715.89 * 353,605709.17
1746.6 * 1228.32,2145383.71
1687.38 * 1103.18,1861483.87
637 * 157,100009.0
257.58 * 843.66,217309.94
1456.59 * 726.33,1057965.01
439.56 * 534,234725.04
334.6 * 1209.81,404802.43
1532.01 * 14,21448.14
467.97 * 621.61,290894.83
1550.66 * 931.2,1443974.59
412 * 1120,461440.0
1494 * 1317.41,1968210.54
717.43 * 1095.78,786145.45
321.95 * 1775,571461.25
631.46 * 1169,738176.74
725.62 * 1838.49,1334045.11
1104.07 * 1066.69,1177700.43
707 * 981.07,693616.49
1131 * 773.73,875088.63
1451.66 * 1875.33,2722341.55
932.58 * 3,2797.74
1253.59 * 583.88,731946.13
71.52 * 827.62,59191.38
435.36 * 1338.8,582859.97
882.64 * 1325.92,1170310.03
1944.26 * 574,1116005.24
1850 * 658.63,1218465.5
848.14 * 100,84814.0
795.12 * 1671,1328645.52
68.14 * 587.63,40041.11
337.76 * 406.78,137394.01
731.9 * 1139.68,834131.79
1431.38 * 119.43,170949.71
118 * 1572.11,185508.98
1359.2 * 1313.78,1785689.78
200.02 * 1265.52,253129.31
998.49 * 993.76,992259.42
934 * 610,569740.0
712.45 * 553.76,394526.31
1861.95 * 1918.45,3572057.98
251 * 1787,448537.0
1292 * 1476.7,1907896.4
1915.4 * 516.26,988844.4
24.37 * 1539.12,37508.35
1310 * 83,108730.0
1532.89 * 2.61,4000.84
1979 * 1209.4,2393402.6
931.25 * 912,849300.0
1552.01 * 905,1404569.05
1022.39 * 1834.7,1875778.93
1033.9 * 1181.8,1221863.02
1355.64 * 445,603259.8
105.72 * 1643.9,173793.11
1163.54 * 593.77,690875.15
214.08 * 904.76,193691.02
1000.98 * 1306.66,1307940.53
210 * 1622.06,340632.6
247 * 752,185744.0
911 * 1566.87,1427418.57
59.43 * 1810.37,107590.29
481 * 1145.7,551081.7
315.44 * 1947.46,614306.78
1165.25 * 309.79,360982.8
98.6 * 623.28,61455.41
576.93 * 712.87,411276.09
1652.4 * 1469.54,2428267.9
591.46 * 853.32,504704.65
424.35 * 826.14,350572.51
1786.63 * 521.46,931656.08
536 * 1458.22,781605.92
464.49 * 265.1,123136.3
881.9 * 1098.09,968405.57
1118.34 * 270.17,302141.92
966 * 882,852012.0
1337.74 * 410.4,549008.5
367.62 * 633.18,232769.63
264.4 * 921,243512.4
864 * 1052.39,909264.96
645 * 1222.17,788299.65
606.95 * 746.59,453142.8
634.99 * 211.56,134338.48
1365.38 * 1370,1870570.6
104.78 * 540,56581.2
1769.58 * 236.37,418275.62
200 * 452.57,90514.0
98 * 1558.7,152752.6
105.77 * 1783,188587.91
429 * 618,265122.0
1937.18 * 134,259582.12
1.18 * 1723.71,2033.98
1992.44 * 1688.2,3363637.21
1666.24 * 638.05,1063144.43
1249 * 575.33,718587.17
1563.9 * 726.97,1136908.38
1568.7 * 827.49,1298083.56
1115 * 645.37,719587.55
701.98 * 47,32993.06
426 * 1354.07,576833.82
1113.73 * 1742.21,1940351.54
1725.1 * 1743.01,3006866.55
886 * 1820.79,1613219.94
569.06 * 1485.91,845571.94
115.86 * 1940,224768.4
1050 * 1859.74,1952727.0
1186.71 * 1155.29,1370994.2
719.26 * 54.95,39523.34
1951.34 * 801.48,1563959.98
1289.87 * 173.1,223276.5
1481 * 1713.49,2537678.69
1515.12 * 200.49,303766.41
1327.19 * 1485,1970877.15
489.97 * 1695.42,830704.94
191 * 928.99,177437.09
735.4 * 626.55,460764.87
1369.24 * 1874.7,2566914.23
448.56 * 65.64,29443.48
718.31 * 8,5746.48
1772.45 * 1889.27,3348636.61
1531 * 1262.46,1932826.26
1065 * 1469.8,1565337.0
810.95 * 1860.22,1508545.41
1320 * 304.2,401544.0
1952.81 * 243,474532.83
230.99 * 665,153608.35
1331 * 1643.44,2187418.64
1499.49 * 1575.52,2362476.48
1063.72 * 1370.15,1457455.96
1071.12 * 495.25,530472.18
1274.9 * 65,82868.5
791 * 1897,1500527.0
1956.41 * 819.45,1603180.17
1342.33 * 1629,2186655.57
994.32 * 426.28,423858.73
604 * 65.5,39562.0
1846.82 * 1593,2941984.26
